#             R [au]           V(R) [au]
   8.856285428476E-1   -1.104500000000E1
   8.862954318106E-1   -1.104500000000E1
   8.869623207736E-1   -1.104500000000E1
   8.876292097366E-1   -1.104500000000E1
   8.882960986996E-1   -1.104500000000E1
   8.889629876626E-1   -1.104500000000E1
   8.896298766255E-1   -1.104500000000E1
   8.902967655885E-1   -1.104500000000E1
   8.909636545515E-1   -1.104500000000E1
   8.916305435145E-1   -1.104500000000E1
   8.922974324775E-1   -1.104500000000E1
   8.929643214405E-1   -1.104500000000E1
   8.936312104035E-1   -1.104500000000E1
   8.942980993665E-1   -1.104500000000E1
   8.949649883294E-1   -1.104500000000E1
   8.956318772924E-1   -1.104500000000E1
   8.962987662554E-1   -1.104500000000E1
   8.969656552184E-1   -1.104500000000E1
   8.976325441814E-1   -1.104500000000E1
   8.982994331444E-1   -1.104500000000E1
   8.989663221074E-1   -1.104500000000E1
   8.996332110704E-1   -1.104500000000E1
   9.003001000333E-1   -1.104500000000E1
   9.009669889963E-1   -1.104500000000E1
   9.016338779593E-1   -1.104500000000E1
   9.023007669223E-1   -1.104500000000E1
   9.029676558853E-1   -1.104500000000E1
   9.036345448483E-1   -1.104500000000E1
   9.043014338113E-1   -1.104500000000E1
   9.049683227743E-1   -1.104500000000E1
   9.056352117372E-1   -1.104500000000E1
   9.063021007002E-1   -1.104500000000E1
   9.069689896632E-1   -1.104500000000E1
   9.076358786262E-1   -1.104500000000E1
   9.083027675892E-1   -1.104500000000E1
   9.089696565522E-1   -1.104500000000E1
   9.096365455152E-1   -1.104500000000E1
   9.103034344782E-1   -1.104500000000E1
   9.109703234411E-1   -1.104500000000E1
   9.116372124041E-1   -1.104500000000E1
   9.123041013671E-1   -1.104500000000E1
   9.129709903301E-1   -1.104500000000E1
   9.136378792931E-1   -1.104500000000E1
   9.143047682561E-1   -1.104500000000E1
   9.149716572191E-1   -1.104500000000E1
   9.156385461821E-1   -1.104500000000E1
   9.163054351450E-1   -1.104500000000E1
   9.169723241080E-1   -1.104500000000E1
   9.176392130710E-1   -1.104500000000E1
   9.183061020340E-1   -1.104500000000E1
   9.189729909970E-1   -1.104500000000E1
   9.196398799600E-1   -1.104500000000E1
   9.203067689230E-1   -1.104500000000E1
   9.209736578860E-1   -1.104500000000E1
   9.216405468489E-1   -1.104500000000E1
   9.223074358119E-1   -1.104500000000E1
   9.229743247749E-1   -1.104500000000E1
   9.236412137379E-1   -1.104500000000E1
   9.243081027009E-1   -1.104500000000E1
   9.249749916639E-1   -1.104500000000E1
   9.256418806269E-1   -1.104500000000E1
   9.263087695899E-1   -1.104500000000E1
   9.269756585529E-1   -1.104500000000E1
   9.276425475158E-1   -1.104500000000E1
   9.283094364788E-1   -1.104500000000E1
   9.289763254418E-1   -1.104500000000E1
   9.296432144048E-1   -1.104500000000E1
   9.303101033678E-1   -1.104500000000E1
   9.309769923308E-1   -1.104500000000E1
   9.316438812938E-1   -1.104500000000E1
   9.323107702568E-1   -1.104500000000E1
   9.329776592197E-1   -1.104500000000E1
   9.336445481827E-1   -1.104500000000E1
   9.343114371457E-1   -1.104500000000E1
   9.349783261087E-1   -1.104500000000E1
   9.356452150717E-1   -1.104500000000E1
   9.363121040347E-1   -1.104500000000E1
   9.369789929977E-1   -1.104500000000E1
   9.376458819607E-1   -1.104500000000E1
   9.383127709236E-1   -1.104500000000E1
   9.389796598866E-1   -1.104500000000E1
   9.396465488496E-1   -1.104500000000E1
   9.403134378126E-1   -1.104500000000E1
   9.409803267756E-1   -1.104500000000E1
   9.416472157386E-1   -1.104500000000E1
   9.423141047016E-1   -1.104500000000E1
   9.429809936646E-1   -1.104500000000E1
   9.436478826275E-1   -1.104500000000E1
   9.443147715905E-1   -1.104500000000E1
   9.449816605535E-1   -1.104500000000E1
   9.456485495165E-1   -1.104500000000E1
   9.463154384795E-1   -1.104500000000E1
   9.469823274425E-1   -1.104500000000E1
   9.476492164055E-1   -1.104500000000E1
   9.483161053685E-1   -1.104500000000E1
   9.489829943314E-1   -1.104500000000E1
   9.496498832944E-1   -1.104500000000E1
   9.503167722574E-1   -1.104500000000E1
   9.509836612204E-1   -1.104500000000E1
   9.516505501834E-1   -1.104500000000E1
   9.523174391464E-1   -1.104500000000E1
   9.529843281094E-1   -1.104500000000E1
   9.536512170724E-1   -1.104500000000E1
   9.543181060353E-1   -1.104500000000E1
   9.549849949983E-1   -1.104500000000E1
   9.556518839613E-1   -1.104500000000E1
   9.563187729243E-1   -1.104500000000E1
   9.569856618873E-1   -1.104500000000E1
   9.576525508503E-1   -1.104500000000E1
   9.583194398133E-1   -1.104500000000E1
   9.589863287763E-1   -1.104500000000E1
   9.596532177392E-1   -1.104500000000E1
   9.603201067022E-1   -1.104500000000E1
   9.609869956652E-1   -1.104500000000E1
   9.616538846282E-1   -1.104500000000E1
   9.623207735912E-1   -1.104500000000E1
   9.629876625542E-1   -1.104500000000E1
   9.636545515172E-1   -1.104500000000E1
   9.643214404802E-1   -1.104500000000E1
   9.649883294431E-1   -1.104500000000E1
   9.656552184061E-1   -1.104500000000E1
   9.663221073691E-1   -1.104500000000E1
   9.669889963321E-1   -1.104500000000E1
   9.676558852951E-1   -1.104500000000E1
   9.683227742581E-1   -1.104500000000E1
   9.689896632211E-1   -1.104500000000E1
   9.696565521841E-1   -1.104500000000E1
   9.703234411470E-1   -1.104500000000E1
   9.709903301100E-1   -1.104500000000E1
   9.716572190730E-1   -1.104500000000E1
   9.723241080360E-1   -1.104500000000E1
   9.729909969990E-1   -1.104500000000E1
   9.736578859620E-1   -1.104500000000E1
   9.743247749250E-1   -1.104500000000E1
   9.749916638880E-1   -1.104500000000E1
   9.756585528510E-1   -1.104500000000E1
   9.763254418139E-1   -1.104500000000E1
   9.769923307769E-1   -1.104500000000E1
   9.776592197399E-1   -1.104500000000E1
   9.783261087029E-1   -1.104500000000E1
   9.789929976659E-1   -1.104500000000E1
   9.796598866289E-1   -1.104500000000E1
   9.803267755919E-1   -1.104500000000E1
   9.809936645549E-1   -1.104500000000E1
   9.816605535178E-1   -1.104500000000E1
   9.823274424808E-1   -1.104500000000E1
   9.829943314438E-1   -1.104500000000E1
   9.836612204068E-1   -1.104500000000E1
   9.843281093698E-1   -1.104500000000E1
   9.849949983328E-1   -1.104500000000E1
   9.856618872958E-1   -1.104500000000E1
   9.863287762588E-1   -1.104500000000E1
   9.869956652217E-1   -1.104500000000E1
   9.876625541847E-1   -1.104500000000E1
   9.883294431477E-1   -1.104500000000E1
   9.889963321107E-1   -1.104500000000E1
   9.896632210737E-1   -1.104500000000E1
   9.903301100367E-1   -1.104500000000E1
   9.909969989997E-1   -1.104500000000E1
   9.916638879627E-1   -1.104500000000E1
   9.923307769256E-1   -1.104500000000E1
   9.929976658886E-1   -1.104500000000E1
   9.936645548516E-1   -1.104500000000E1
   9.943314438146E-1   -1.104500000000E1
   9.949983327776E-1   -1.104500000000E1
   9.956652217406E-1   -1.104500000000E1
   9.963321107036E-1   -1.104500000000E1
   9.969989996666E-1   -1.104500000000E1
   9.976658886295E-1   -1.104500000000E1
   9.983327775925E-1   -1.104500000000E1
   9.989996665555E-1   -1.104500000000E1
   9.996665555185E-1   -1.104500000000E1
    1.000333444481E0    0.000000000000E0
    1.001000333444E0    0.000000000000E0
    1.001667222407E0    0.000000000000E0
    1.002334111370E0    0.000000000000E0
    1.003001000333E0    0.000000000000E0
    1.003667889296E0    0.000000000000E0
    1.004334778259E0    0.000000000000E0
    1.005001667222E0    0.000000000000E0
    1.005668556185E0    0.000000000000E0
    1.006335445148E0    0.000000000000E0
    1.007002334111E0    0.000000000000E0
    1.007669223074E0    0.000000000000E0
    1.008336112037E0    0.000000000000E0
    1.009003001000E0    0.000000000000E0
    1.009669889963E0    0.000000000000E0
    1.010336778926E0    0.000000000000E0
    1.011003667889E0    0.000000000000E0
    1.011670556852E0    0.000000000000E0
    1.012337445815E0    0.000000000000E0
    1.013004334778E0    0.000000000000E0
    1.013671223741E0    0.000000000000E0
    1.014338112704E0    0.000000000000E0
    1.015005001667E0    0.000000000000E0
    1.015671890630E0    0.000000000000E0
    1.016338779593E0    0.000000000000E0
    1.017005668556E0    0.000000000000E0
    1.017672557519E0    0.000000000000E0
    1.018339446482E0    0.000000000000E0
    1.019006335445E0    0.000000000000E0
    1.019673224408E0    0.000000000000E0
    1.020340113371E0    0.000000000000E0
    1.021007002334E0    0.000000000000E0
    1.021673891297E0    0.000000000000E0
    1.022340780260E0    0.000000000000E0
    1.023007669223E0    0.000000000000E0
    1.023674558186E0    0.000000000000E0
    1.024341447149E0    0.000000000000E0
    1.025008336112E0    0.000000000000E0
    1.025675225075E0    0.000000000000E0
    1.026342114038E0    0.000000000000E0
    1.027009003001E0    0.000000000000E0
    1.027675891964E0    0.000000000000E0
    1.028342780927E0    0.000000000000E0
    1.029009669890E0    0.000000000000E0
    1.029676558853E0    0.000000000000E0
    1.030343447816E0    0.000000000000E0
    1.031010336779E0    0.000000000000E0
    1.031677225742E0    0.000000000000E0
    1.032344114705E0    0.000000000000E0
    1.033011003668E0    0.000000000000E0
    1.033677892631E0    0.000000000000E0
    1.034344781594E0    0.000000000000E0
    1.035011670557E0    0.000000000000E0
    1.035678559520E0    0.000000000000E0
    1.036345448483E0    0.000000000000E0
    1.037012337446E0    0.000000000000E0
    1.037679226409E0    0.000000000000E0
    1.038346115372E0    0.000000000000E0
    1.039013004335E0    0.000000000000E0
    1.039679893298E0    0.000000000000E0
    1.040346782261E0    0.000000000000E0
    1.041013671224E0    0.000000000000E0
    1.041680560187E0    0.000000000000E0
    1.042347449150E0    0.000000000000E0
    1.043014338113E0    0.000000000000E0
    1.043681227076E0    0.000000000000E0
    1.044348116039E0    0.000000000000E0
    1.045015005002E0    0.000000000000E0
    1.045681893965E0    0.000000000000E0
    1.046348782928E0    0.000000000000E0
    1.047015671891E0    0.000000000000E0
    1.047682560854E0    0.000000000000E0
    1.048349449817E0    0.000000000000E0
    1.049016338780E0    0.000000000000E0
    1.049683227743E0    0.000000000000E0
    1.050350116706E0    0.000000000000E0
    1.051017005669E0    0.000000000000E0
    1.051683894632E0    0.000000000000E0
    1.052350783595E0    0.000000000000E0
    1.053017672558E0    0.000000000000E0
    1.053684561521E0    0.000000000000E0
    1.054351450483E0    0.000000000000E0
    1.055018339446E0    0.000000000000E0
    1.055685228409E0    0.000000000000E0
    1.056352117372E0    0.000000000000E0
    1.057019006335E0    0.000000000000E0
    1.057685895298E0    0.000000000000E0
    1.058352784261E0    0.000000000000E0
    1.059019673224E0    0.000000000000E0
    1.059686562187E0    0.000000000000E0
    1.060353451150E0    0.000000000000E0
    1.061020340113E0    0.000000000000E0
    1.061687229076E0    0.000000000000E0
    1.062354118039E0    0.000000000000E0
    1.063021007002E0    0.000000000000E0
    1.063687895965E0    0.000000000000E0
    1.064354784928E0    0.000000000000E0
    1.065021673891E0    0.000000000000E0
    1.065688562854E0    0.000000000000E0
    1.066355451817E0    0.000000000000E0
    1.067022340780E0    0.000000000000E0
    1.067689229743E0    0.000000000000E0
    1.068356118706E0    0.000000000000E0
    1.069023007669E0    0.000000000000E0
    1.069689896632E0    0.000000000000E0
    1.070356785595E0    0.000000000000E0
    1.071023674558E0    0.000000000000E0
    1.071690563521E0    0.000000000000E0
    1.072357452484E0    0.000000000000E0
    1.073024341447E0    0.000000000000E0
    1.073691230410E0    0.000000000000E0
    1.074358119373E0    0.000000000000E0
    1.075025008336E0    0.000000000000E0
    1.075691897299E0    0.000000000000E0
    1.076358786262E0    0.000000000000E0
    1.077025675225E0    0.000000000000E0
    1.077692564188E0    0.000000000000E0
    1.078359453151E0    0.000000000000E0
    1.079026342114E0    0.000000000000E0
    1.079693231077E0    0.000000000000E0
    1.080360120040E0    0.000000000000E0
    1.081027009003E0    0.000000000000E0
    1.081693897966E0    0.000000000000E0
    1.082360786929E0    0.000000000000E0
    1.083027675892E0    0.000000000000E0
    1.083694564855E0    0.000000000000E0
    1.084361453818E0    0.000000000000E0
    1.085028342781E0    0.000000000000E0
    1.085695231744E0    0.000000000000E0
    1.086362120707E0    0.000000000000E0
    1.087029009670E0    0.000000000000E0
    1.087695898633E0    0.000000000000E0
    1.088362787596E0    0.000000000000E0
    1.089029676559E0    0.000000000000E0
    1.089696565522E0    0.000000000000E0
    1.090363454485E0    0.000000000000E0
    1.091030343448E0    0.000000000000E0
    1.091697232411E0    0.000000000000E0
    1.092364121374E0    0.000000000000E0
    1.093031010337E0    0.000000000000E0
    1.093697899300E0    0.000000000000E0
    1.094364788263E0    0.000000000000E0
    1.095031677226E0    0.000000000000E0
    1.095698566189E0    0.000000000000E0
    1.096365455152E0    0.000000000000E0
    1.097032344115E0    0.000000000000E0
    1.097699233078E0    0.000000000000E0
    1.098366122041E0    0.000000000000E0
    1.099033011004E0    0.000000000000E0
    1.099699899967E0    0.000000000000E0
    1.100366788930E0    0.000000000000E0
    1.101033677893E0    0.000000000000E0
    1.101700566856E0    0.000000000000E0
    1.102367455819E0    0.000000000000E0
    1.103034344782E0    0.000000000000E0
    1.103701233745E0    0.000000000000E0
    1.104368122708E0    0.000000000000E0
    1.105035011671E0    0.000000000000E0
    1.105701900634E0    0.000000000000E0
    1.106368789597E0    0.000000000000E0
    1.107035678560E0    0.000000000000E0
    1.107702567523E0    0.000000000000E0
    1.108369456485E0    0.000000000000E0
    1.109036345448E0    0.000000000000E0
    1.109703234411E0    0.000000000000E0
    1.110370123374E0    0.000000000000E0
    1.111037012337E0    0.000000000000E0
    1.111703901300E0    0.000000000000E0
    1.112370790263E0    0.000000000000E0
    1.113037679226E0    0.000000000000E0
    1.113704568189E0    0.000000000000E0
    1.114371457152E0    0.000000000000E0
    1.115038346115E0    0.000000000000E0
    1.115705235078E0    0.000000000000E0
    1.116372124041E0    0.000000000000E0
    1.117039013004E0    0.000000000000E0
    1.117705901967E0    0.000000000000E0
    1.118372790930E0    0.000000000000E0
    1.119039679893E0    0.000000000000E0
    1.119706568856E0    0.000000000000E0
    1.120373457819E0    0.000000000000E0
    1.121040346782E0    0.000000000000E0
    1.121707235745E0    0.000000000000E0
    1.122374124708E0    0.000000000000E0
    1.123041013671E0    0.000000000000E0
    1.123707902634E0    0.000000000000E0
    1.124374791597E0    0.000000000000E0
    1.125041680560E0    0.000000000000E0
    1.125708569523E0    0.000000000000E0
    1.126375458486E0    0.000000000000E0
    1.127042347449E0    0.000000000000E0
    1.127709236412E0    0.000000000000E0
    1.128376125375E0    0.000000000000E0
    1.129043014338E0    0.000000000000E0
    1.129709903301E0    0.000000000000E0
    1.130376792264E0    0.000000000000E0
    1.131043681227E0    0.000000000000E0
    1.131710570190E0    0.000000000000E0
    1.132377459153E0    0.000000000000E0
    1.133044348116E0    0.000000000000E0
    1.133711237079E0    0.000000000000E0
    1.134378126042E0    0.000000000000E0
    1.135045015005E0    0.000000000000E0
    1.135711903968E0    0.000000000000E0
    1.136378792931E0    0.000000000000E0
    1.137045681894E0    0.000000000000E0
    1.137712570857E0    0.000000000000E0
    1.138379459820E0    0.000000000000E0
    1.139046348783E0    0.000000000000E0
    1.139713237746E0    0.000000000000E0
    1.140380126709E0    0.000000000000E0
    1.141047015672E0    0.000000000000E0
    1.141713904635E0    0.000000000000E0
    1.142380793598E0    0.000000000000E0
    1.143047682561E0    0.000000000000E0
    1.143714571524E0    0.000000000000E0
    1.144381460487E0    0.000000000000E0
    1.145048349450E0    0.000000000000E0
    1.145715238413E0    0.000000000000E0
    1.146382127376E0    0.000000000000E0
    1.147049016339E0    0.000000000000E0
    1.147715905302E0    0.000000000000E0
    1.148382794265E0    0.000000000000E0
    1.149049683228E0    0.000000000000E0
    1.149716572191E0    0.000000000000E0
    1.150383461154E0    0.000000000000E0
    1.151050350117E0    0.000000000000E0
    1.151717239080E0    0.000000000000E0
    1.152384128043E0    0.000000000000E0
    1.153051017006E0    0.000000000000E0
    1.153717905969E0    0.000000000000E0
    1.154384794932E0    0.000000000000E0
    1.155051683895E0    0.000000000000E0
    1.155718572858E0    0.000000000000E0
    1.156385461821E0    0.000000000000E0
    1.157052350784E0    0.000000000000E0
    1.157719239747E0    0.000000000000E0
    1.158386128710E0    0.000000000000E0
    1.159053017673E0    0.000000000000E0
    1.159719906636E0    0.000000000000E0
    1.160386795599E0    0.000000000000E0
    1.161053684562E0    0.000000000000E0
    1.161720573525E0    0.000000000000E0
    1.162387462487E0    0.000000000000E0
    1.163054351450E0    0.000000000000E0
    1.163721240413E0    0.000000000000E0
    1.164388129376E0    0.000000000000E0
    1.165055018339E0    0.000000000000E0
    1.165721907302E0    0.000000000000E0
    1.166388796265E0    0.000000000000E0
    1.167055685228E0    0.000000000000E0
    1.167722574191E0    0.000000000000E0
    1.168389463154E0    0.000000000000E0
    1.169056352117E0    0.000000000000E0
    1.169723241080E0    0.000000000000E0
    1.170390130043E0    0.000000000000E0
    1.171057019006E0    0.000000000000E0
    1.171723907969E0    0.000000000000E0
    1.172390796932E0    0.000000000000E0
    1.173057685895E0    0.000000000000E0
    1.173724574858E0    0.000000000000E0
    1.174391463821E0    0.000000000000E0
    1.175058352784E0    0.000000000000E0
    1.175725241747E0    0.000000000000E0
    1.176392130710E0    0.000000000000E0
    1.177059019673E0    0.000000000000E0
    1.177725908636E0    0.000000000000E0
    1.178392797599E0    0.000000000000E0
    1.179059686562E0    0.000000000000E0
    1.179726575525E0    0.000000000000E0
    1.180393464488E0    0.000000000000E0
    1.181060353451E0    0.000000000000E0
    1.181727242414E0    0.000000000000E0
    1.182394131377E0    0.000000000000E0
    1.183061020340E0    0.000000000000E0
    1.183727909303E0    0.000000000000E0
    1.184394798266E0    0.000000000000E0
    1.185061687229E0    0.000000000000E0
    1.185728576192E0    0.000000000000E0
    1.186395465155E0    0.000000000000E0
    1.187062354118E0    0.000000000000E0
    1.187729243081E0    0.000000000000E0
    1.188396132044E0    0.000000000000E0
    1.189063021007E0    0.000000000000E0
    1.189729909970E0    0.000000000000E0
    1.190396798933E0    0.000000000000E0
    1.191063687896E0    0.000000000000E0
    1.191730576859E0    0.000000000000E0
    1.192397465822E0    0.000000000000E0
    1.193064354785E0    0.000000000000E0
    1.193731243748E0    0.000000000000E0
    1.194398132711E0    0.000000000000E0
    1.195065021674E0    0.000000000000E0
    1.195731910637E0    0.000000000000E0
    1.196398799600E0    0.000000000000E0
    1.197065688563E0    0.000000000000E0
    1.197732577526E0    0.000000000000E0
    1.198399466489E0    0.000000000000E0
    1.199066355452E0    0.000000000000E0
    1.199733244415E0    0.000000000000E0
    1.200400133378E0    0.000000000000E0
    1.201067022341E0    0.000000000000E0
    1.201733911304E0    0.000000000000E0
    1.202400800267E0    0.000000000000E0
    1.203067689230E0    0.000000000000E0
    1.203734578193E0    0.000000000000E0
    1.204401467156E0    0.000000000000E0
    1.205068356119E0    0.000000000000E0
    1.205735245082E0    0.000000000000E0
    1.206402134045E0    0.000000000000E0
    1.207069023008E0    0.000000000000E0
    1.207735911971E0    0.000000000000E0
    1.208402800934E0    0.000000000000E0
    1.209069689897E0    0.000000000000E0
    1.209736578860E0    0.000000000000E0
    1.210403467823E0    0.000000000000E0
    1.211070356786E0    0.000000000000E0
    1.211737245749E0    0.000000000000E0
    1.212404134712E0    0.000000000000E0
    1.213071023675E0    0.000000000000E0
    1.213737912638E0    0.000000000000E0
    1.214404801601E0    0.000000000000E0
    1.215071690564E0    0.000000000000E0
    1.215738579527E0    0.000000000000E0
    1.216405468489E0    0.000000000000E0
    1.217072357452E0    0.000000000000E0
    1.217739246415E0    0.000000000000E0
    1.218406135378E0    0.000000000000E0
    1.219073024341E0    0.000000000000E0
    1.219739913304E0    0.000000000000E0
    1.220406802267E0    0.000000000000E0
    1.221073691230E0    0.000000000000E0
    1.221740580193E0    0.000000000000E0
    1.222407469156E0    0.000000000000E0
    1.223074358119E0    0.000000000000E0
    1.223741247082E0    0.000000000000E0
    1.224408136045E0    0.000000000000E0
    1.225075025008E0    0.000000000000E0
    1.225741913971E0    0.000000000000E0
    1.226408802934E0    0.000000000000E0
    1.227075691897E0    0.000000000000E0
    1.227742580860E0    0.000000000000E0
    1.228409469823E0    0.000000000000E0
    1.229076358786E0    0.000000000000E0
    1.229743247749E0    0.000000000000E0
    1.230410136712E0    0.000000000000E0
    1.231077025675E0    0.000000000000E0
    1.231743914638E0    0.000000000000E0
    1.232410803601E0    0.000000000000E0
    1.233077692564E0    0.000000000000E0
    1.233744581527E0    0.000000000000E0
    1.234411470490E0    0.000000000000E0
    1.235078359453E0    0.000000000000E0
    1.235745248416E0    0.000000000000E0
    1.236412137379E0    0.000000000000E0
    1.237079026342E0    0.000000000000E0
    1.237745915305E0    0.000000000000E0
    1.238412804268E0    0.000000000000E0
    1.239079693231E0    0.000000000000E0
    1.239746582194E0    0.000000000000E0
    1.240413471157E0    0.000000000000E0
    1.241080360120E0    0.000000000000E0
    1.241747249083E0    0.000000000000E0
    1.242414138046E0    0.000000000000E0
    1.243081027009E0    0.000000000000E0
    1.243747915972E0    0.000000000000E0
    1.244414804935E0    0.000000000000E0
    1.245081693898E0    0.000000000000E0
    1.245748582861E0    0.000000000000E0
    1.246415471824E0    0.000000000000E0
    1.247082360787E0    0.000000000000E0
    1.247749249750E0    0.000000000000E0
    1.248416138713E0    0.000000000000E0
    1.249083027676E0    0.000000000000E0
    1.249749916639E0    0.000000000000E0
    1.250416805602E0    0.000000000000E0
    1.251083694565E0    0.000000000000E0
    1.251750583528E0    0.000000000000E0
    1.252417472491E0    0.000000000000E0
    1.253084361454E0    0.000000000000E0
    1.253751250417E0    0.000000000000E0
    1.254418139380E0    0.000000000000E0
    1.255085028343E0    0.000000000000E0
    1.255751917306E0    0.000000000000E0
    1.256418806269E0    0.000000000000E0
    1.257085695232E0    0.000000000000E0
    1.257752584195E0    0.000000000000E0
    1.258419473158E0    0.000000000000E0
    1.259086362121E0    0.000000000000E0
    1.259753251084E0    0.000000000000E0
    1.260420140047E0    0.000000000000E0
    1.261087029010E0    0.000000000000E0
    1.261753917973E0    0.000000000000E0
    1.262420806936E0    0.000000000000E0
    1.263087695899E0    0.000000000000E0
    1.263754584862E0    0.000000000000E0
    1.264421473825E0    0.000000000000E0
    1.265088362788E0    0.000000000000E0
    1.265755251751E0    0.000000000000E0
    1.266422140714E0    0.000000000000E0
    1.267089029677E0    0.000000000000E0
    1.267755918640E0    0.000000000000E0
    1.268422807603E0    0.000000000000E0
    1.269089696566E0    0.000000000000E0
    1.269756585529E0    0.000000000000E0
    1.270423474491E0    0.000000000000E0
    1.271090363454E0    0.000000000000E0
    1.271757252417E0    0.000000000000E0
    1.272424141380E0    0.000000000000E0
    1.273091030343E0    0.000000000000E0
    1.273757919306E0    0.000000000000E0
    1.274424808269E0    0.000000000000E0
    1.275091697232E0    0.000000000000E0
    1.275758586195E0    0.000000000000E0
    1.276425475158E0    0.000000000000E0
    1.277092364121E0    0.000000000000E0
    1.277759253084E0    0.000000000000E0
    1.278426142047E0    0.000000000000E0
    1.279093031010E0    0.000000000000E0
    1.279759919973E0    0.000000000000E0
    1.280426808936E0    0.000000000000E0
    1.281093697899E0    0.000000000000E0
    1.281760586862E0    0.000000000000E0
    1.282427475825E0    0.000000000000E0
    1.283094364788E0    0.000000000000E0
    1.283761253751E0    0.000000000000E0
    1.284428142714E0    0.000000000000E0
    1.285095031677E0    0.000000000000E0
    1.285761920640E0    0.000000000000E0
    1.286428809603E0    0.000000000000E0
    1.287095698566E0    0.000000000000E0
    1.287762587529E0    0.000000000000E0
    1.288429476492E0    0.000000000000E0
    1.289096365455E0    0.000000000000E0
    1.289763254418E0    0.000000000000E0
    1.290430143381E0    0.000000000000E0
    1.291097032344E0    0.000000000000E0
    1.291763921307E0    0.000000000000E0
    1.292430810270E0    0.000000000000E0
    1.293097699233E0    0.000000000000E0
    1.293764588196E0    0.000000000000E0
    1.294431477159E0    0.000000000000E0
    1.295098366122E0    0.000000000000E0
    1.295765255085E0    0.000000000000E0
    1.296432144048E0    0.000000000000E0
    1.297099033011E0    0.000000000000E0
    1.297765921974E0    0.000000000000E0
    1.298432810937E0    0.000000000000E0
    1.299099699900E0    0.000000000000E0
    1.299766588863E0    0.000000000000E0
    1.300433477826E0    0.000000000000E0
    1.301100366789E0    0.000000000000E0
    1.301767255752E0    0.000000000000E0
    1.302434144715E0    0.000000000000E0
    1.303101033678E0    0.000000000000E0
    1.303767922641E0    0.000000000000E0
    1.304434811604E0    0.000000000000E0
    1.305101700567E0    0.000000000000E0
    1.305768589530E0    0.000000000000E0
    1.306435478493E0    0.000000000000E0
    1.307102367456E0    0.000000000000E0
    1.307769256419E0    0.000000000000E0
    1.308436145382E0    0.000000000000E0
    1.309103034345E0    0.000000000000E0
    1.309769923308E0    0.000000000000E0
    1.310436812271E0    0.000000000000E0
    1.311103701234E0    0.000000000000E0
    1.311770590197E0    0.000000000000E0
    1.312437479160E0    0.000000000000E0
    1.313104368123E0    0.000000000000E0
    1.313771257086E0    0.000000000000E0
    1.314438146049E0    0.000000000000E0
    1.315105035012E0    0.000000000000E0
    1.315771923975E0    0.000000000000E0
    1.316438812938E0    0.000000000000E0
    1.317105701901E0    0.000000000000E0
    1.317772590864E0    0.000000000000E0
    1.318439479827E0    0.000000000000E0
    1.319106368790E0    0.000000000000E0
    1.319773257753E0    0.000000000000E0
    1.320440146716E0    0.000000000000E0
    1.321107035679E0    0.000000000000E0
    1.321773924642E0    0.000000000000E0
    1.322440813605E0    0.000000000000E0
    1.323107702568E0    0.000000000000E0
    1.323774591531E0    0.000000000000E0
    1.324441480493E0    0.000000000000E0
    1.325108369456E0    0.000000000000E0
    1.325775258419E0    0.000000000000E0
    1.326442147382E0    0.000000000000E0
    1.327109036345E0    0.000000000000E0
    1.327775925308E0    0.000000000000E0
    1.328442814271E0    0.000000000000E0
    1.329109703234E0    0.000000000000E0
    1.329776592197E0    0.000000000000E0
    1.330443481160E0    0.000000000000E0
    1.331110370123E0    0.000000000000E0
    1.331777259086E0    0.000000000000E0
    1.332444148049E0    0.000000000000E0
    1.333111037012E0    0.000000000000E0
    1.333777925975E0    0.000000000000E0
    1.334444814938E0    0.000000000000E0
    1.335111703901E0    0.000000000000E0
    1.335778592864E0    0.000000000000E0
    1.336445481827E0    0.000000000000E0
    1.337112370790E0    0.000000000000E0
    1.337779259753E0    0.000000000000E0
    1.338446148716E0    0.000000000000E0
    1.339113037679E0    0.000000000000E0
    1.339779926642E0    0.000000000000E0
    1.340446815605E0    0.000000000000E0
    1.341113704568E0    0.000000000000E0
    1.341780593531E0    0.000000000000E0
    1.342447482494E0    0.000000000000E0
    1.343114371457E0    0.000000000000E0
    1.343781260420E0    0.000000000000E0
    1.344448149383E0    0.000000000000E0
    1.345115038346E0    0.000000000000E0
    1.345781927309E0    0.000000000000E0
    1.346448816272E0    0.000000000000E0
    1.347115705235E0    0.000000000000E0
    1.347782594198E0    0.000000000000E0
    1.348449483161E0    0.000000000000E0
    1.349116372124E0    0.000000000000E0
    1.349783261087E0    0.000000000000E0
    1.350450150050E0    0.000000000000E0
    1.351117039013E0    0.000000000000E0
    1.351783927976E0    0.000000000000E0
    1.352450816939E0    0.000000000000E0
    1.353117705902E0    0.000000000000E0
    1.353784594865E0    0.000000000000E0
    1.354451483828E0    0.000000000000E0
    1.355118372791E0    0.000000000000E0
    1.355785261754E0    0.000000000000E0
    1.356452150717E0    0.000000000000E0
    1.357119039680E0    0.000000000000E0
    1.357785928643E0    0.000000000000E0
    1.358452817606E0    0.000000000000E0
    1.359119706569E0    0.000000000000E0
    1.359786595532E0    0.000000000000E0
    1.360453484495E0    0.000000000000E0
    1.361120373458E0    0.000000000000E0
    1.361787262421E0    0.000000000000E0
    1.362454151384E0    0.000000000000E0
    1.363121040347E0    0.000000000000E0
