#             R [au]        psi_0 [a.u.]
    1.620054001800E0   6.321354326590E-1
    1.623387446248E0   6.299368890073E-1
    1.626720890696E0   6.277372065002E-1
    1.630054335145E0   6.255364670007E-1
    1.633387779593E0   6.233347519191E-1
    1.636721224041E0   6.211321422109E-1
    1.640054668489E0   6.189287183755E-1
    1.643388112937E0   6.167245604542E-1
    1.646721557385E0   6.145197480292E-1
    1.650055001833E0   6.123143602212E-1
    1.653388446282E0   6.101084756891E-1
    1.656721890730E0   6.079021726272E-1
    1.660055335178E0   6.056955287649E-1
    1.663388779626E0   6.034886213649E-1
    1.666722224074E0   6.012815272215E-1
    1.670055668522E0   5.990743226600E-1
    1.673389112970E0   5.968670835350E-1
    1.676722557419E0   5.946598852292E-1
    1.680056001867E0   5.924528026524E-1
    1.683389446315E0   5.902459102401E-1
    1.686722890763E0   5.880392819526E-1
    1.690056335211E0   5.858329912739E-1
    1.693389779659E0   5.836271112105E-1
    1.696723224107E0   5.814217142907E-1
    1.700056668556E0   5.792168725632E-1
    1.703390113004E0   5.770126575967E-1
    1.706723557452E0   5.748091404785E-1
    1.710057001900E0   5.726063918140E-1
    1.713390446348E0   5.704044817257E-1
    1.716723890796E0   5.682034798525E-1
    1.720057335245E0   5.660034553489E-1
    1.723390779693E0   5.638044768845E-1
    1.726724224141E0   5.616066126427E-1
    1.730057668589E0   5.594099303208E-1
    1.733391113037E0   5.572144971291E-1
    1.736724557485E0   5.550203797902E-1
    1.740058001933E0   5.528276445384E-1
    1.743391446382E0   5.506363571197E-1
    1.746724890830E0   5.484465827906E-1
    1.750058335278E0   5.462583863183E-1
    1.753391779726E0   5.440718319799E-1
    1.756725224174E0   5.418869835622E-1
    1.760058668622E0   5.397039043612E-1
    1.763392113070E0   5.375226571821E-1
    1.766725557519E0   5.353433043385E-1
    1.770059001967E0   5.331659076528E-1
    1.773392446415E0   5.309905284556E-1
    1.776725890863E0   5.288172275854E-1
    1.780059335311E0   5.266460653889E-1
    1.783392779759E0   5.244771017202E-1
    1.786726224207E0   5.223103959417E-1
    1.790059668656E0   5.201460069231E-1
    1.793393113104E0   5.179839930418E-1
    1.796726557552E0   5.158244121829E-1
    1.800060002000E0   5.136673217392E-1
    1.803393446448E0   5.115127786113E-1
    1.806726890896E0   5.093608392076E-1
    1.810060335345E0   5.072115594446E-1
    1.813393779793E0   5.050649947468E-1
    1.816727224241E0   5.029212000472E-1
    1.820060668689E0   5.007802297871E-1
    1.823394113137E0   4.986421379169E-1
    1.826727557585E0   4.965069778959E-1
    1.830061002033E0   4.943748026928E-1
    1.833394446482E0   4.922456647859E-1
    1.836727890930E0   4.901196161638E-1
    1.840061335378E0   4.879967083254E-1
    1.843394779826E0   4.858769922804E-1
    1.846728224274E0   4.837605185500E-1
    1.850061668722E0   4.816473371670E-1
    1.853395113170E0   4.795374976765E-1
    1.856728557619E0   4.774310491365E-1
    1.860062002067E0   4.753280401182E-1
    1.863395446515E0   4.732285187069E-1
    1.866728890963E0   4.711325325023E-1
    1.870062335411E0   4.690401286192E-1
    1.873395779859E0   4.669513536885E-1
    1.876729224307E0   4.648662538573E-1
    1.880062668756E0   4.627848747899E-1
    1.883396113204E0   4.607072616688E-1
    1.886729557652E0   4.586334591950E-1
    1.890063002100E0   4.565635115890E-1
    1.893396446548E0   4.544974625915E-1
    1.896729890996E0   4.524353554645E-1
    1.900063335445E0   4.503772329918E-1
    1.903396779893E0   4.483231374802E-1
    1.906730224341E0   4.462731107601E-1
    1.910063668789E0   4.442271941867E-1
    1.913397113237E0   4.421854286407E-1
    1.916730557685E0   4.401478545295E-1
    1.920064002133E0   4.381145117881E-1
    1.923397446582E0   4.360854398801E-1
    1.926730891030E0   4.340606777987E-1
    1.930064335478E0   4.320402640680E-1
    1.933397779926E0   4.300242367438E-1
    1.936731224374E0   4.280126334147E-1
    1.940064668822E0   4.260054912036E-1
    1.943398113270E0   4.240028467684E-1
    1.946731557719E0   4.220047363036E-1
    1.950065002167E0   4.200111955411E-1
    1.953398446615E0   4.180222597515E-1
    1.956731891063E0   4.160379637458E-1
    1.960065335511E0   4.140583418759E-1
    1.963398779959E0   4.120834280364E-1
    1.966732224407E0   4.101132556659E-1
    1.970065668856E0   4.081478577480E-1
    1.973399113304E0   4.061872668129E-1
    1.976732557752E0   4.042315149387E-1
    1.980066002200E0   4.022806337525E-1
    1.983399446648E0   4.003346544325E-1
    1.986732891096E0   3.983936077086E-1
    1.990066335545E0   3.964575238643E-1
    1.993399779993E0   3.945264327380E-1
    1.996733224441E0   3.926003637247E-1
