#             E [au]      sigma_0 [au^2]      sigma_1 [au^2]      sigma_2 [au^2]      sigma_3 [au^2]    sigma_tot [au^2]
    3.570000000000E1   6.828594655575E-4   1.571119550237E-3   3.153213026666E-3   3.343413162505E-3   8.750605204966E-3
    3.575000000000E1   6.811296935547E-4   1.566893662474E-3   3.142602868282E-3   3.340456230615E-3   8.731082454926E-3
    3.580000000000E1   6.793964382300E-4   1.562712252825E-3   3.131999017408E-3   3.337518501069E-3   8.711626209532E-3
    3.585000000000E1   6.776597609069E-4   1.558574899443E-3   3.121402009497E-3   3.334599212016E-3   8.692235881863E-3
    3.590000000000E1   6.759197231141E-4   1.554481181857E-3   3.110812375017E-3   3.331697610525E-3   8.672910890514E-3
    3.595000000000E1   6.741763875169E-4   1.550430680343E-3   3.100230642383E-3   3.328812950004E-3   8.653650660248E-3
    3.600000000000E1   6.724298182106E-4   1.546422977126E-3   3.089657337248E-3   3.325944490169E-3   8.634454622753E-3
    3.605000000000E1   6.706800792036E-4   1.542457655306E-3   3.079092981313E-3   3.323091500022E-3   8.615322215845E-3
    3.610000000000E1   6.689272351161E-4   1.538534298978E-3   3.068538093761E-3   3.320253254257E-3   8.596252882112E-3
    3.615000000000E1   6.671713528506E-4   1.534652493924E-3   3.057993189412E-3   3.317429035553E-3   8.577246071740E-3
    3.620000000000E1   6.654124995968E-4   1.530811827141E-3   3.047458780351E-3   3.314618134002E-3   8.558301241090E-3
    3.625000000000E1   6.636507437447E-4   1.527011886681E-3   3.036935373732E-3   3.311819845205E-3   8.539417849362E-3
    3.630000000000E1   6.618861535899E-4   1.523252262595E-3   3.026423474810E-3   3.309033473828E-3   8.520595364823E-3
    3.635000000000E1   6.601187978985E-4   1.519532545652E-3   3.015923584399E-3   3.306258330883E-3   8.501833258833E-3
    3.640000000000E1   6.583487475260E-4   1.515852328340E-3   3.005436199959E-3   3.303493735292E-3   8.483131011117E-3
    3.645000000000E1   6.565760734021E-4   1.512211204250E-3   2.994961814524E-3   3.300739012133E-3   8.464488104309E-3
    3.650000000000E1   6.548008471901E-4   1.508608768457E-3   2.984500916949E-3   3.297993494952E-3   8.445904027548E-3
    3.655000000000E1   6.530231410191E-4   1.505044618014E-3   2.974053993187E-3   3.295256523169E-3   8.427378275389E-3
    3.660000000000E1   6.512430293623E-4   1.501518350742E-3   2.963621524589E-3   3.292527444028E-3   8.408910348721E-3
    3.665000000000E1   6.494605830767E-4   1.498029566150E-3   2.953203989095E-3   3.289805612086E-3   8.390499750408E-3
    3.670000000000E1   6.476758775195E-4   1.494577865176E-3   2.942801859924E-3   3.287090389297E-3   8.372145991917E-3
    3.675000000000E1   6.458889873747E-4   1.491162850350E-3   2.932415605985E-3   3.284381144726E-3   8.353848588436E-3
    3.680000000000E1   6.440999884101E-4   1.487784125647E-3   2.922045692710E-3   3.281677253501E-3   8.335607060269E-3
    3.685000000000E1   6.423089559425E-4   1.484441296499E-3   2.911692580254E-3   3.278978098907E-3   8.317420931602E-3
    3.690000000000E1   6.405159653063E-4   1.481133969984E-3   2.901356725775E-3   3.276283072100E-3   8.299289733166E-3
    3.695000000000E1   6.387210939681E-4   1.477861754546E-3   2.891038581784E-3   3.273591570049E-3   8.281213000347E-3
    3.700000000000E1   6.369244189339E-4   1.474624260353E-3   2.880738595653E-3   3.270902997557E-3   8.263190272497E-3
    3.705000000000E1   6.351260171304E-4   1.471421098872E-3   2.870457210373E-3   3.268216766867E-3   8.245221093243E-3
    3.710000000000E1   6.333259680902E-4   1.468251883579E-3   2.860194865357E-3   3.265532296348E-3   8.227305013374E-3
    3.715000000000E1   6.315243498675E-4   1.465116229179E-3   2.849951995087E-3   3.262849012669E-3   8.209441586803E-3
    3.720000000000E1   6.297212389510E-4   1.462013752055E-3   2.839729029717E-3   3.260166348735E-3   8.191630369459E-3
    3.725000000000E1   6.279167155766E-4   1.458944070174E-3   2.829526394711E-3   3.257483745611E-3   8.173870926074E-3
    3.730000000000E1   6.261108588908E-4   1.455906803106E-3   2.819344510297E-3   3.254800651083E-3   8.156162823377E-3
    3.735000000000E1   6.243037490218E-4   1.452901572173E-3   2.809183792978E-3   3.252116519101E-3   8.138505633274E-3
    3.740000000000E1   6.224954652069E-4   1.449928000318E-3   2.799044654057E-3   3.249430811687E-3   8.120898931269E-3
    3.745000000000E1   6.206860867011E-4   1.446985711864E-3   2.788927500969E-3   3.246742998208E-3   8.103342297742E-3
    3.750000000000E1   6.188756943185E-4   1.444074333402E-3   2.778832735961E-3   3.244052554696E-3   8.085835318377E-3
    3.755000000000E1   6.170643684735E-4   1.441193492161E-3   2.768760755534E-3   3.241358964273E-3   8.068377580442E-3
    3.760000000000E1   6.152521890559E-4   1.438342817905E-3   2.758711953012E-3   3.238661717619E-3   8.050968677593E-3
    3.765000000000E1   6.134392383860E-4   1.435521941990E-3   2.748686716131E-3   3.235960311384E-3   8.033608207891E-3
    3.770000000000E1   6.116255969836E-4   1.432730497236E-3   2.738685427777E-3   3.233254250435E-3   8.016295772431E-3
    3.775000000000E1   6.098113437562E-4   1.429968118050E-3   2.728708466563E-3   3.230543046398E-3   7.999030974767E-3
    3.780000000000E1   6.079965609237E-4   1.427234440906E-3   2.718756206234E-3   3.227826217904E-3   7.981813425967E-3
    3.785000000000E1   6.061813295241E-4   1.424529103426E-3   2.708829014565E-3   3.225103290876E-3   7.964642738391E-3
    3.790000000000E1   6.043657305965E-4   1.421851745690E-3   2.698927255533E-3   3.222373797437E-3   7.947518529257E-3
    3.795000000000E1   6.025498465741E-4   1.419202009129E-3   2.689051287944E-3   3.219637277262E-3   7.930440420909E-3
    3.800000000000E1   6.007337561432E-4   1.416579536726E-3   2.679201466100E-3   3.216893277531E-3   7.913408036500E-3
    3.805000000000E1   5.989175415410E-4   1.413983973515E-3   2.669378139024E-3   3.214141351636E-3   7.896421005716E-3
    3.810000000000E1   5.971012839121E-4   1.411414966032E-3   2.659581650396E-3   3.211381060775E-3   7.879478961116E-3
    3.815000000000E1   5.952850636909E-4   1.408872162780E-3   2.649812339411E-3   3.208611972817E-3   7.862581538700E-3
    3.820000000000E1   5.934689634001E-4   1.406355213919E-3   2.640070540494E-3   3.205833661504E-3   7.845728379317E-3
    3.825000000000E1   5.916530635877E-4   1.403863771604E-3   2.630356582556E-3   3.203045708894E-3   7.828919126642E-3
    3.830000000000E1   5.898374431431E-4   1.401397489233E-3   2.620670790786E-3   3.200247703725E-3   7.812153426887E-3
    3.835000000000E1   5.880221838804E-4   1.398956022393E-3   2.611013484156E-3   3.197439241907E-3   7.795430932337E-3
    3.840000000000E1   5.862073657188E-4   1.396539028356E-3   2.601384977047E-3   3.194619925763E-3   7.778751296884E-3
    3.845000000000E1   5.843930706446E-4   1.394146166459E-3   2.591785578581E-3   3.191789364026E-3   7.762114179711E-3
    3.850000000000E1   5.825793783997E-4   1.391777097458E-3   2.582215593552E-3   3.188947173118E-3   7.745519242528E-3
    3.855000000000E1   5.807663671828E-4   1.389431483888E-3   2.572675321823E-3   3.186092976080E-3   7.728966148973E-3
    3.860000000000E1   5.789541179037E-4   1.387108990535E-3   2.563165058145E-3   3.183226403007E-3   7.712454569590E-3
    3.865000000000E1   5.771427101302E-4   1.384809283516E-3   2.553685091624E-3   3.180347091011E-3   7.695984176281E-3
    3.870000000000E1   5.753322226914E-4   1.382532030930E-3   2.544235707100E-3   3.177454683503E-3   7.679554644224E-3
    3.875000000000E1   5.735227361740E-4   1.380276902983E-3   2.534817184088E-3   3.174548830022E-3   7.663165653267E-3
    3.880000000000E1   5.717143290012E-4   1.378043571526E-3   2.525429797881E-3   3.171629188724E-3   7.646816887132E-3
    3.885000000000E1   5.699070779672E-4   1.375831709906E-3   2.516073818598E-3   3.168695422852E-3   7.630508029323E-3
    3.890000000000E1   5.681010624185E-4   1.373640993786E-3   2.506749510732E-3   3.165747203791E-3   7.614238770727E-3
    3.895000000000E1   5.662963597436E-4   1.371471100438E-3   2.497457134283E-3   3.162784208633E-3   7.598008803097E-3
    3.900000000000E1   5.644930491034E-4   1.369321709232E-3   2.488196944337E-3   3.159806121141E-3   7.581817823813E-3
    3.905000000000E1   5.626912073749E-4   1.367192501088E-3   2.478969191440E-3   3.156812631939E-3   7.565665531842E-3
    3.910000000000E1   5.608909097488E-4   1.365083158979E-3   2.469774120788E-3   3.153803438688E-3   7.549551628204E-3
    3.915000000000E1   5.590922338988E-4   1.362993367769E-3   2.460611973130E-3   3.150778245619E-3   7.533475820417E-3
    3.920000000000E1   5.572952560293E-4   1.360922813929E-3   2.451482983543E-3   3.147736763368E-3   7.517437816870E-3
    3.925000000000E1   5.555000507888E-4   1.358871186112E-3   2.442387383381E-3   3.144678709149E-3   7.501437329431E-3
    3.930000000000E1   5.537066968925E-4   1.356838174789E-3   2.433325397783E-3   3.141603806101E-3   7.485474075565E-3
    3.935000000000E1   5.519152672264E-4   1.354823472434E-3   2.424297248316E-3   3.138511785426E-3   7.469547773402E-3
    3.940000000000E1   5.501258351537E-4   1.352826772842E-3   2.415303151576E-3   3.135402383203E-3   7.453658142775E-3
    3.945000000000E1   5.483384759312E-4   1.350847772551E-3   2.406343319035E-3   3.132275343800E-3   7.437804911317E-3
    3.950000000000E1   5.465532627578E-4   1.348886169221E-3   2.397417956840E-3   3.129130416537E-3   7.421987805356E-3
    3.955000000000E1   5.447702704130E-4   1.346941662966E-3   2.388527267362E-3   3.125967357234E-3   7.406206557976E-3
    3.960000000000E1   5.429895712063E-4   1.345013955675E-3   2.379671447675E-3   3.122785928454E-3   7.390460903011E-3
    3.965000000000E1   5.412112357787E-4   1.343102750931E-3   2.370850690717E-3   3.119585900064E-3   7.374750577490E-3
    3.970000000000E1   5.394353370169E-4   1.341207754458E-3   2.362065184370E-3   3.116367046970E-3   7.359075322814E-3
    3.975000000000E1   5.376619457397E-4   1.339328673771E-3   2.353315111766E-3   3.113129151019E-3   7.343434882295E-3
    3.980000000000E1   5.358911332313E-4   1.337465218503E-3   2.344600651031E-3   3.109872000375E-3   7.327829003140E-3
    3.985000000000E1   5.341229713370E-4   1.335617100016E-3   2.335921976465E-3   3.106595388792E-3   7.312257436610E-3
    3.990000000000E1   5.323575283258E-4   1.333784031843E-3   2.327279257127E-3   3.103299116796E-3   7.296719934092E-3
    3.995000000000E1   5.305948723810E-4   1.331965729042E-3   2.318672658316E-3   3.099982991671E-3   7.281216251410E-3
    4.000000000000E1   5.288350732008E-4   1.330161908946E-3   2.310102339862E-3   3.096646826401E-3   7.265746148410E-3
    4.005000000000E1   5.270781978862E-4   1.328372290810E-3   2.301568457455E-3   3.093290439582E-3   7.250309385733E-3
    4.010000000000E1   5.253243171137E-4   1.326596595797E-3   2.293071162476E-3   3.089913656529E-3   7.234905731916E-3
    4.015000000000E1   5.235734959146E-4   1.324834546991E-3   2.284610600971E-3   3.086516308231E-3   7.219534952107E-3
    4.020000000000E1   5.218257995774E-4   1.323085869602E-3   2.276186915877E-3   3.083098232110E-3   7.204196817167E-3
    4.025000000000E1   5.200812951111E-4   1.321350290300E-3   2.267800244981E-3   3.079659271795E-3   7.188891102187E-3
    4.030000000000E1   5.183400472421E-4   1.319627538317E-3   2.259450721591E-3   3.076199276469E-3   7.173617583620E-3
    4.035000000000E1   5.166021211850E-4   1.317917344554E-3   2.251138474439E-3   3.072718101274E-3   7.158376041453E-3
    4.040000000000E1   5.148675824695E-4   1.316219442052E-3   2.242863628504E-3   3.069215607352E-3   7.143166260377E-3
    4.045000000000E1   5.131364931051E-4   1.314533565710E-3   2.234626304229E-3   3.065691661036E-3   7.127988024080E-3
    4.050000000000E1   5.114089149161E-4   1.312859452100E-3   2.226426617735E-3   3.062146136629E-3   7.112841121380E-3
    4.055000000000E1   5.096849106776E-4   1.311196840299E-3   2.218264681086E-3   3.058578911950E-3   7.097725344012E-3
    4.060000000000E1   5.079645424441E-4   1.309545471279E-3   2.210140601725E-3   3.054989871542E-3   7.082640486990E-3
    4.065000000000E1   5.062478727849E-4   1.307905087719E-3   2.202054482915E-3   3.051378905738E-3   7.067586349157E-3
    4.070000000000E1   5.045349604654E-4   1.306275434449E-3   2.194006424308E-3   3.047745909771E-3   7.052562728993E-3
    4.075000000000E1   5.028258641947E-4   1.304656258406E-3   2.185996520549E-3   3.044090785642E-3   7.037569428791E-3
    4.080000000000E1   5.011206440404E-4   1.303047308355E-3   2.178024863871E-3   3.040413440697E-3   7.022606256963E-3
    4.085000000000E1   4.994193579076E-4   1.301448334946E-3   2.170091540309E-3   3.036713787426E-3   7.007673020589E-3
    4.090000000000E1   4.977220640784E-4   1.299859091251E-3   2.162196632983E-3   3.032991744098E-3   6.992769532410E-3
    4.095000000000E1   4.960288210619E-4   1.298279332028E-3   2.154340220925E-3   3.029247234096E-3   6.977895608110E-3
    4.100000000000E1   4.943396838007E-4   1.296708814132E-3   2.146522379196E-3   3.025480186753E-3   6.963051063881E-3
    4.105000000000E1   4.926547070584E-4   1.295147296316E-3   2.138743178987E-3   3.021690537107E-3   6.948235719469E-3
    4.110000000000E1   4.909739464662E-4   1.293594539418E-3   2.131002687755E-3   3.017878225156E-3   6.933449398796E-3
    4.115000000000E1   4.892974568997E-4   1.292050306449E-3   2.123300968234E-3   3.014043195926E-3   6.918691927509E-3
    4.120000000000E1   4.876252934901E-4   1.290514362186E-3   2.115638080073E-3   3.010185400038E-3   6.903963135787E-3
    4.125000000000E1   4.859575078691E-4   1.288986473616E-3   2.108014079109E-3   3.006304793295E-3   6.889262853889E-3
    4.130000000000E1   4.842941514144E-4   1.287466409766E-3   2.100429017083E-3   3.002401336594E-3   6.874590914857E-3
    4.135000000000E1   4.826352767833E-4   1.285953941538E-3   2.092882942678E-3   2.998474997117E-3   6.859947158116E-3
    4.140000000000E1   4.809809339998E-4   1.284448841686E-3   2.085375899739E-3   2.994525745164E-3   6.845331420589E-3
    4.145000000000E1   4.793311752373E-4   1.282950885672E-3   2.077907929444E-3   2.990553558021E-3   6.830743548375E-3
    4.150000000000E1   4.776860500886E-4   1.281459850295E-3   2.070479068870E-3   2.986558416681E-3   6.816183385933E-3
    4.155000000000E1   4.760456065697E-4   1.279975514803E-3   2.063089351499E-3   2.982540307164E-3   6.801650780036E-3
    4.160000000000E1   4.744098918585E-4   1.278497660105E-3   2.055738807911E-3   2.978499221770E-3   6.787145581644E-3
    4.165000000000E1   4.727789539981E-4   1.277026069514E-3   2.048427464348E-3   2.974435156968E-3   6.772667644828E-3
    4.170000000000E1   4.711528402190E-4   1.275560528234E-3   2.041155343797E-3   2.970348113314E-3   6.758216825565E-3
    4.175000000000E1   4.695315980200E-4   1.274100823496E-3   2.033922465853E-3   2.966238096791E-3   6.743792984160E-3
    4.180000000000E1   4.679152714175E-4   1.272646744628E-3   2.026728846765E-3   2.962105118173E-3   6.729395980984E-3
    4.185000000000E1   4.663039041565E-4   1.271198083016E-3   2.019574499164E-3   2.957949193127E-3   6.715025679463E-3
    4.190000000000E1   4.646975407251E-4   1.269754631920E-3   2.012459433059E-3   2.953770341783E-3   6.700681947487E-3
    4.195000000000E1   4.630962248604E-4   1.268316186716E-3   2.005383654166E-3   2.949568589053E-3   6.686364654795E-3
    4.200000000000E1   4.614999995585E-4   1.266882545130E-3   1.998347165563E-3   2.945343964075E-3   6.672073674327E-3
    4.205000000000E1   4.599089071993E-4   1.265453506583E-3   1.991349966548E-3   2.941096500623E-3   6.657808880953E-3
    4.210000000000E1   4.583229879857E-4   1.264028872549E-3   1.984392053783E-3   2.936826237162E-3   6.643570151479E-3
    4.215000000000E1   4.567422814888E-4   1.262608446804E-3   1.977473420993E-3   2.932533216667E-3   6.629357365953E-3
    4.220000000000E1   4.551668279238E-4   1.261192034941E-3   1.970594058168E-3   2.928217486134E-3   6.615170407167E-3
    4.225000000000E1   4.535966667783E-4   1.259779444758E-3   1.963753951804E-3   2.923879097239E-3   6.601009160579E-3
    4.230000000000E1   4.520318377234E-4   1.258370486051E-3   1.956953086598E-3   2.919518105912E-3   6.586873516284E-3
    4.235000000000E1   4.504723762096E-4   1.256964970569E-3   1.950191443119E-3   2.915134571445E-3   6.572763361342E-3
    4.240000000000E1   4.489183209159E-4   1.255562712300E-3   1.943468999623E-3   2.910728558739E-3   6.558678591578E-3
    4.245000000000E1   4.473697058200E-4   1.254163527082E-3   1.936785731431E-3   2.906300136324E-3   6.544619100657E-3
    4.250000000000E1   4.458265678062E-4   1.252767233142E-3   1.930141610300E-3   2.901849376683E-3   6.530584787931E-3
    4.255000000000E1   4.442889421578E-4   1.251373650311E-3   1.923536605628E-3   2.897376356251E-3   6.516575554347E-3
    4.260000000000E1   4.427568634572E-4   1.249982600755E-3   1.916970683979E-3   2.892881154971E-3   6.502591303161E-3
    4.265000000000E1   4.412303642365E-4   1.248593908701E-3   1.910443808544E-3   2.888363858157E-3   6.488631939639E-3
    4.270000000000E1   4.397094763132E-4   1.247207400378E-3   1.903955940968E-3   2.883824553638E-3   6.474697371297E-3
    4.275000000000E1   4.381942317822E-4   1.245822904109E-3   1.897507039176E-3   2.879263334136E-3   6.460787509204E-3
    4.280000000000E1   4.366846636876E-4   1.244440249989E-3   1.891097058251E-3   2.874680295770E-3   6.446902267698E-3
    4.285000000000E1   4.351808018290E-4   1.243059270534E-3   1.884725951372E-3   2.870075537774E-3   6.433041561509E-3
    4.290000000000E1   4.336826770634E-4   1.241679800423E-3   1.878393668403E-3   2.865449163511E-3   6.419205309401E-3
    4.295000000000E1   4.321903177185E-4   1.240301675804E-3   1.872100157024E-3   2.860801280619E-3   6.405393431165E-3
    4.300000000000E1   4.307037511832E-4   1.238924735227E-3   1.865845362552E-3   2.856131999627E-3   6.391605848589E-3
    4.305000000000E1   4.292230066254E-4   1.237548819367E-3   1.859629227198E-3   2.851441434863E-3   6.377842488054E-3
    4.310000000000E1   4.277481117077E-4   1.236173770901E-3   1.853451691102E-3   2.846729704444E-3   6.364103278155E-3
    4.315000000000E1   4.262790933961E-4   1.234799434304E-3   1.847312691509E-3   2.841996928671E-3   6.350388147881E-3
    4.320000000000E1   4.248159766724E-4   1.233425656534E-3   1.841212163785E-3   2.837243232621E-3   6.336697029612E-3
    4.325000000000E1   4.233587855168E-4   1.232052286101E-3   1.835150040998E-3   2.832468744393E-3   6.323029857009E-3
    4.330000000000E1   4.219075457343E-4   1.230679173970E-3   1.829126253499E-3   2.827673595408E-3   6.309386568611E-3
    4.335000000000E1   4.204622816169E-4   1.229306172777E-3   1.823140728824E-3   2.822857919498E-3   6.295767102716E-3
    4.340000000000E1   4.190230159113E-4   1.227933137736E-3   1.817193393477E-3   2.818021855226E-3   6.282171402350E-3
    4.345000000000E1   4.175897720344E-4   1.226559925405E-3   1.811284170492E-3   2.813165542251E-3   6.268599410182E-3
    4.350000000000E1   4.161625710176E-4   1.225186394790E-3   1.805412981484E-3   2.808289124888E-3   6.255051072180E-3
    4.355000000000E1   4.147414327831E-4   1.223812406941E-3   1.799579745805E-3   2.803392750699E-3   6.241526336228E-3
    4.360000000000E1   4.133263792836E-4   1.222437824789E-3   1.793784380216E-3   2.798476569203E-3   6.228025153492E-3
    4.365000000000E1   4.119174307952E-4   1.221062513345E-3   1.788026799922E-3   2.793540733247E-3   6.214547477310E-3
    4.370000000000E1   4.105146069633E-4   1.219686339508E-3   1.782306917543E-3   2.788585398041E-3   6.201093262055E-3
    4.375000000000E1   4.091179256983E-4   1.218309172580E-3   1.776624643733E-3   2.783610722472E-3   6.187662464483E-3
    4.380000000000E1   4.077274037579E-4   1.216930883267E-3   1.770979887843E-3   2.778616868568E-3   6.174255043436E-3
    4.385000000000E1   4.063430597250E-4   1.215551344960E-3   1.765372556449E-3   2.773603999538E-3   6.160870960672E-3
    4.390000000000E1   4.049649107965E-4   1.214170432560E-3   1.759802554011E-3   2.768572282755E-3   6.147510180123E-3
    4.395000000000E1   4.035929726556E-4   1.212788023102E-3   1.754269783861E-3   2.763521887266E-3   6.134172666884E-3
    4.400000000000E1   4.022272616367E-4   1.211403995719E-3   1.748774146935E-3   2.758452984947E-3   6.120858389238E-3
    4.405000000000E1   4.008677917818E-4   1.210018231425E-3   1.743315542423E-3   2.753365750270E-3   6.107567315899E-3
    4.410000000000E1   3.995145757868E-4   1.208630613335E-3   1.737893867887E-3   2.748260360500E-3   6.094299417509E-3
    4.415000000000E1   3.981676297171E-4   1.207241026371E-3   1.732509018563E-3   2.743136995113E-3   6.081054669763E-3
    4.420000000000E1   3.968269658214E-4   1.205849357634E-3   1.727160888674E-3   2.737995835788E-3   6.067833047917E-3
    4.425000000000E1   3.954925973434E-4   1.204455496169E-3   1.721849369977E-3   2.732837066269E-3   6.054634529759E-3
    4.430000000000E1   3.941645353470E-4   1.203059332854E-3   1.716574352619E-3   2.727660873141E-3   6.041459093960E-3
    4.435000000000E1   3.928427899555E-4   1.201660760613E-3   1.711335726125E-3   2.722467445291E-3   6.028306721984E-3
    4.440000000000E1   3.915273729782E-4   1.200259674409E-3   1.706133377017E-3   2.717256973252E-3   6.015177397657E-3
    4.445000000000E1   3.902182949646E-4   1.198855970871E-3   1.700967190741E-3   2.712029649820E-3   6.002071106396E-3
    4.450000000000E1   3.889155649587E-4   1.197449549167E-3   1.695837051425E-3   2.706785670384E-3   5.988987835935E-3
    4.455000000000E1   3.876191927441E-4   1.196040309676E-3   1.690742841053E-3   2.701525231321E-3   5.975927574794E-3
    4.460000000000E1   3.863291854822E-4   1.194628155305E-3   1.685684440593E-3   2.696248532125E-3   5.962890313504E-3
    4.465000000000E1   3.850455506366E-4   1.193212990459E-3   1.680661729563E-3   2.690955773732E-3   5.949876044391E-3
    4.470000000000E1   3.837682965633E-4   1.191794721955E-3   1.675674585517E-3   2.685647158886E-3   5.936884762922E-3
    4.475000000000E1   3.824974296151E-4   1.190373258078E-3   1.670722885071E-3   2.680322892260E-3   5.923916465024E-3
    4.480000000000E1   3.812329566525E-4   1.188948509248E-3   1.665806502944E-3   2.674983179923E-3   5.910971148767E-3
    4.485000000000E1   3.799748824884E-4   1.187520387799E-3   1.660925312587E-3   2.669628230313E-3   5.898048813187E-3
    4.490000000000E1   3.787232107053E-4   1.186088807858E-3   1.656079186885E-3   2.664258253328E-3   5.885149458776E-3
    4.495000000000E1   3.774779480552E-4   1.184653685394E-3   1.651267996558E-3   2.658873460435E-3   5.872273090442E-3
    4.500000000000E1   3.762390977695E-4   1.183214938602E-3   1.646491610817E-3   2.653474064522E-3   5.859419711711E-3
    4.505000000000E1   3.750066633076E-4   1.181772487233E-3   1.641749898426E-3   2.648060280448E-3   5.846589329414E-3
    4.510000000000E1   3.737806483014E-4   1.180326252907E-3   1.637042726111E-3   2.642632323938E-3   5.833781951257E-3
    4.515000000000E1   3.725610540489E-4   1.178876159552E-3   1.632369960010E-3   2.637190412800E-3   5.820997586411E-3
    4.520000000000E1   3.713478820887E-4   1.177422132169E-3   1.627731464870E-3   2.631734766198E-3   5.808236245325E-3
    4.525000000000E1   3.701411349136E-4   1.175964098366E-3   1.623127103806E-3   2.626265604371E-3   5.795497941456E-3
    4.530000000000E1   3.689408130503E-4   1.174501987203E-3   1.618556739746E-3   2.620783148776E-3   5.782782688776E-3
    4.535000000000E1   3.677469175957E-4   1.173035729741E-3   1.614020233252E-3   2.615287622229E-3   5.770090502818E-3
    4.540000000000E1   3.665594473326E-4   1.171565258702E-3   1.609517444674E-3   2.609779249029E-3   5.757421399737E-3
    4.545000000000E1   3.653784013227E-4   1.170090508651E-3   1.605048233389E-3   2.604258254518E-3   5.744775397880E-3
    4.550000000000E1   3.642037795685E-4   1.168611416236E-3   1.600612457398E-3   2.598724864984E-3   5.732152518187E-3
    4.555000000000E1   3.630355801085E-4   1.167127919468E-3   1.596209973197E-3   2.593179307621E-3   5.719552780394E-3
    4.560000000000E1   3.618738009723E-4   1.165639958554E-3   1.591840637345E-3   2.587621811673E-3   5.706976208544E-3
    4.565000000000E1   3.607184403260E-4   1.164147475301E-3   1.587504304408E-3   2.582052605813E-3   5.694422825848E-3
    4.570000000000E1   3.595694941202E-4   1.162650413170E-3   1.583200828594E-3   2.576471921274E-3   5.681892657158E-3
    4.575000000000E1   3.584269585865E-4   1.161148717627E-3   1.578930063303E-3   2.570879988533E-3   5.669385728049E-3
    4.580000000000E1   3.572908309325E-4   1.159642335788E-3   1.574691860338E-3   2.565277041025E-3   5.656902068084E-3
    4.585000000000E1   3.561611064486E-4   1.158131216548E-3   1.570486071476E-3   2.559663311110E-3   5.644441705583E-3
    4.590000000000E1   3.550377810660E-4   1.156615310416E-3   1.566312546668E-3   2.554039032356E-3   5.632004670505E-3
    4.595000000000E1   3.539208485053E-4   1.155094569897E-3   1.562171135837E-3   2.548404439699E-3   5.619590993938E-3
    4.600000000000E1   3.528103027729E-4   1.153568948890E-3   1.558061688042E-3   2.542759768141E-3   5.607200707846E-3
    4.605000000000E1   3.517061388748E-4   1.152038403189E-3   1.553984051165E-3   2.537105253778E-3   5.594833847006E-3
    4.610000000000E1   3.506083499235E-4   1.150502890324E-3   1.549938072204E-3   2.531441132945E-3   5.582490445396E-3
    4.615000000000E1   3.495169290373E-4   1.148962369420E-3   1.545923597844E-3   2.525767643036E-3   5.570170539337E-3
    4.620000000000E1   3.484318695402E-4   1.147416801311E-3   1.541940473556E-3   2.520085020976E-3   5.557874165383E-3
    4.625000000000E1   3.473531623206E-4   1.145866148585E-3   1.537988544832E-3   2.514393505462E-3   5.545601361200E-3
    4.630000000000E1   3.462807999369E-4   1.144310375266E-3   1.534067655923E-3   2.508693334642E-3   5.533352165768E-3
    4.635000000000E1   3.452147738014E-4   1.142749447054E-3   1.530177650265E-3   2.502984747672E-3   5.521126618794E-3
    4.640000000000E1   3.441550750145E-4   1.141183331717E-3   1.526318371221E-3   2.497267983748E-3   5.508924761701E-3
    4.645000000000E1   3.431016949511E-4   1.139611998098E-3   1.522489660758E-3   2.491543282258E-3   5.496746636065E-3
    4.650000000000E1   3.420546228376E-4   1.138035416979E-3   1.518691360811E-3   2.485810883076E-3   5.484592283703E-3
    4.655000000000E1   3.410138482448E-4   1.136453560626E-3   1.514923312641E-3   2.480071026445E-3   5.472461747957E-3
    4.660000000000E1   3.399793617340E-4   1.134866402922E-3   1.511185356912E-3   2.474323952940E-3   5.460355074507E-3
    4.665000000000E1   3.389511521667E-4   1.133273919261E-3   1.507477333759E-3   2.468569902564E-3   5.448272307751E-3
    4.670000000000E1   3.379292082794E-4   1.131676086760E-3   1.503799082245E-3   2.462809116275E-3   5.436213493560E-3
    4.675000000000E1   3.369135188974E-4   1.130072883990E-3   1.500150441696E-3   2.457041834844E-3   5.424178679427E-3
    4.680000000000E1   3.359040717726E-4   1.128464291175E-3   1.496531250259E-3   2.451268298647E-3   5.412167911854E-3
    4.685000000000E1   3.349008542583E-4   1.126850289643E-3   1.492941346485E-3   2.445488748791E-3   5.400181239177E-3
    4.690000000000E1   3.339038541317E-4   1.125230863051E-3   1.489380567341E-3   2.439703426096E-3   5.388218710618E-3
    4.695000000000E1   3.329130584204E-4   1.123605995758E-3   1.485848750288E-3   2.433912571362E-3   5.376280375827E-3
    4.700000000000E1   3.319284545304E-4   1.121975674092E-3   1.482345731369E-3   2.428116424933E-3   5.364366284925E-3
    4.705000000000E1   3.309500277839E-4   1.120339885830E-3   1.478871347400E-3   2.422315227160E-3   5.352476488175E-3
    4.710000000000E1   3.299777639901E-4   1.118698620004E-3   1.475425433867E-3   2.416509219349E-3   5.340611037210E-3
    4.715000000000E1   3.290116498232E-4   1.117051867293E-3   1.472007826505E-3   2.410698640537E-3   5.328769984158E-3
    4.720000000000E1   3.280516704084E-4   1.115399619773E-3   1.468618360081E-3   2.404883731398E-3   5.316953381662E-3
    4.725000000000E1   3.270978108162E-4   1.113741870890E-3   1.465256869316E-3   2.399064731676E-3   5.305161282699E-3
