#             E [au]         delta_0 [1]         delta_1 [1]         delta_2 [1]         delta_3 [1]
    1.390000000000E1   1.025441210061E-1   8.126589077516E-2   9.110541820831E-2   7.659554749442E-2
    1.395000000000E1   1.023880634994E-1   8.116883897412E-2   9.083047412441E-2   7.672982381370E-2
    1.400000000000E1   1.022297849827E-1   8.107515164467E-2   9.055545669779E-2   7.686065718383E-2
    1.405000000000E1   1.020693146267E-1   8.098477399276E-2   9.028041574508E-2   7.698806017265E-2
    1.410000000000E1   1.019066824415E-1   8.089765117701E-2   9.000540034005E-2   7.711204573385E-2
    1.415000000000E1   1.017419188295E-1   8.081372830771E-2   8.973045884064E-2   7.723262724522E-2
    1.420000000000E1   1.015750548676E-1   8.073295048539E-2   8.945563890204E-2   7.734981847627E-2
    1.425000000000E1   1.014061220144E-1   8.065526279723E-2   8.918098744559E-2   7.746363359346E-2
    1.430000000000E1   1.012351520137E-1   8.058061032887E-2   8.890655069411E-2   7.757408715345E-2
    1.435000000000E1   1.010621773405E-1   8.050893821059E-2   8.863237416615E-2   7.768119408398E-2
    1.440000000000E1   1.008872307737E-1   8.044019159307E-2   8.835850264799E-2   7.778496968906E-2
    1.445000000000E1   1.007103454634E-1   8.037431568911E-2   8.808498026138E-2   7.788542962608E-2
    1.450000000000E1   1.005315550769E-1   8.031125577754E-2   8.781185038988E-2   7.798258990533E-2
    1.455000000000E1   1.003508935355E-1   8.025095722682E-2   8.753915574379E-2   7.807646689500E-2
    1.460000000000E1   1.001683949163E-1   8.019336548235E-2   8.726693834061E-2   7.816707730063E-2
    1.465000000000E1   9.998409388535E-2   8.013842612683E-2   8.699523948435E-2   7.825443815495E-2
    1.470000000000E1   9.979802525899E-2   8.008608484051E-2   8.672409981123E-2   7.833856681457E-2
    1.475000000000E1   9.961022427438E-2   8.003628745292E-2   8.645355927041E-2   7.841948095723E-2
    1.480000000000E1   9.942072631502E-2   7.998897995199E-2   8.618365711506E-2   7.849719856342E-2
    1.485000000000E1   9.922956683152E-2   7.994410846931E-2   8.591443194354E-2   7.857173792874E-2
    1.490000000000E1   9.903678175449E-2   7.990161933046E-2   8.564592166528E-2   7.864311764487E-2
    1.495000000000E1   9.884240711839E-2   7.986145902295E-2   8.537816351383E-2   7.871135656991E-2
    1.500000000000E1   9.864647904435E-2   7.982357426576E-2   8.511119407563E-2   7.877647387325E-2
    1.505000000000E1   9.844903416772E-2   7.978791196756E-2   8.484504924155E-2   7.883848896600E-2
    1.510000000000E1   9.825010885038E-2   7.975441925893E-2   8.457976427009E-2   7.889742155349E-2
    1.515000000000E1   9.804973963309E-2   7.972304351224E-2   8.431537375788E-2   7.895329159621E-2
    1.520000000000E1   9.784796337088E-2   7.969373234758E-2   8.405191164057E-2   7.900611929846E-2
    1.525000000000E1   9.764481688443E-2   7.966643362552E-2   8.378941119754E-2   7.905592511088E-2
    1.530000000000E1   9.744033723056E-2   7.964109548661E-2   8.352790508530E-2   7.910272973921E-2
    1.535000000000E1   9.723456140094E-2   7.961766634825E-2   8.326742529893E-2   7.914655410026E-2
    1.540000000000E1   9.702752629364E-2   7.959609490702E-2   8.300800320430E-2   7.918741935429E-2
    1.545000000000E1   9.681926910693E-2   7.957633015631E-2   8.274966953345E-2   7.922534688383E-2
    1.550000000000E1   9.660982691367E-2   7.955832139109E-2   8.249245438131E-2   7.926035826442E-2
    1.555000000000E1   9.639923687606E-2   7.954201823840E-2   8.223638722967E-2   7.929247530226E-2
    1.560000000000E1   9.618753626172E-2   7.952737063548E-2   8.198149691758E-2   7.932171998053E-2
    1.565000000000E1   9.597476205135E-2   7.951432885213E-2   8.172781167964E-2   7.934811449150E-2
    1.570000000000E1   9.576095121870E-2   7.950284350749E-2   8.147535914657E-2   7.937168122435E-2
    1.575000000000E1   9.554614089225E-2   7.949286556652E-2   8.122416631890E-2   7.939244272418E-2
    1.580000000000E1   9.533036801473E-2   7.948434633750E-2   8.097425959583E-2   7.941042172932E-2
    1.585000000000E1   9.511366962290E-2   7.947723752521E-2   8.072566478260E-2   7.942564114625E-2
    1.590000000000E1   9.489608252463E-2   7.947149119255E-2   8.047840707488E-2   7.943812403073E-2
    1.595000000000E1   9.467764332565E-2   7.946705977272E-2   8.023251108424E-2   7.944789361705E-2
    1.600000000000E1   9.445838877085E-2   7.946389610931E-2   7.998800083775E-2   7.945497327558E-2
    1.605000000000E1   9.423835535312E-2   7.946195341834E-2   7.974489975132E-2   7.945938653386E-2
    1.610000000000E1   9.401757952851E-2   7.946118533377E-2   7.950323069381E-2   7.946115704637E-2
    1.615000000000E1   9.379609773137E-2   7.946154589778E-2   7.926301592669E-2   7.946030860723E-2
    1.620000000000E1   9.357394598036E-2   7.946298955811E-2   7.902427715236E-2   7.945686514213E-2
    1.625000000000E1   9.335116017493E-2   7.946547119067E-2   7.878703551791E-2   7.945085069826E-2
    1.630000000000E1   9.312777625403E-2   7.946894609914E-2   7.855131158493E-2   7.944228943614E-2
    1.635000000000E1   9.290382980092E-2   7.947337000854E-2   7.831712536188E-2   7.943120563766E-2
    1.640000000000E1   9.267935658016E-2   7.947869909725E-2   7.808449630425E-2   7.941762367374E-2
    1.645000000000E1   9.245439173628E-2   7.948488997929E-2   7.785344330938E-2   7.940156803864E-2
    1.650000000000E1   9.222897029197E-2   7.949189971983E-2   7.762398473521E-2   7.938306330776E-2
    1.655000000000E1   9.200312725760E-2   7.949968583713E-2   7.739613840294E-2   7.936213415223E-2
    1.660000000000E1   9.177689730610E-2   7.950820629349E-2   7.716992157775E-2   7.933880532990E-2
    1.665000000000E1   9.155031498236E-2   7.951741953623E-2   7.694535100887E-2   7.931310167952E-2
    1.670000000000E1   9.132341469110E-2   7.952728446679E-2   7.672244289311E-2   7.928504810336E-2
    1.675000000000E1   9.109623034360E-2   7.953776045733E-2   7.650121292553E-2   7.925466959213E-2
    1.680000000000E1   9.086879566739E-2   7.954880735285E-2   7.628167627816E-2   7.922199120235E-2
    1.685000000000E1   9.064114426773E-2   7.956038548114E-2   7.606384759307E-2   7.918703803605E-2
    1.690000000000E1   9.041330950466E-2   7.957245564388E-2   7.584774101191E-2   7.914983526306E-2
    1.695000000000E1   9.018532457999E-2   7.958497913782E-2   7.563337015537E-2   7.911040810448E-2
    1.700000000000E1   8.995722216162E-2   7.959791773609E-2   7.542074815948E-2   7.906878182022E-2
    1.705000000000E1   8.972903469411E-2   7.961123371225E-2   7.520988764859E-2   7.902498173165E-2
    1.710000000000E1   8.950079453264E-2   7.962488982387E-2   7.500080076461E-2   7.897903317417E-2
    1.715000000000E1   8.927253357245E-2   7.963884932547E-2   7.479349914714E-2   7.893096153986E-2
    1.720000000000E1   8.904428369596E-2   7.965307597372E-2   7.458799395539E-2   7.888079223874E-2
    1.725000000000E1   8.881607631473E-2   7.966753402358E-2   7.438429586714E-2   7.882855069846E-2
    1.730000000000E1   8.858794247026E-2   7.968218822548E-2   7.418241508876E-2   7.877426238012E-2
    1.735000000000E1   8.835991290259E-2   7.969700384524E-2   7.398236135766E-2   7.871795276214E-2
    1.740000000000E1   8.813201818156E-2   7.971194664476E-2   7.378414393278E-2   7.865964733394E-2
    1.745000000000E1   8.790428857519E-2   7.972698289041E-2   7.358777161764E-2   7.859937158382E-2
    1.750000000000E1   8.767675412553E-2   7.974207936113E-2   7.339325275714E-2   7.853715102259E-2
    1.755000000000E1   8.744944430579E-2   7.975720334940E-2   7.320059523400E-2   7.847301114264E-2
    1.760000000000E1   8.722238831652E-2   7.977232265008E-2   7.300980650226E-2   7.840697744670E-2
    1.765000000000E1   8.699561516148E-2   7.978740557169E-2   7.282089355212E-2   7.833907543068E-2
    1.770000000000E1   8.676915353255E-2   7.980242092154E-2   7.263386293868E-2   7.826933057861E-2
    1.775000000000E1   8.654303177804E-2   7.981733804124E-2   7.244872078872E-2   7.819776835445E-2
    1.780000000000E1   8.631727794045E-2   7.983212677067E-2   7.226547278836E-2   7.812441420631E-2
    1.785000000000E1   8.609191957260E-2   7.984675745749E-2   7.208412419698E-2   7.804929357180E-2
    1.790000000000E1   8.586698392555E-2   7.986120096939E-2   7.190467986890E-2   7.797243184814E-2
    1.795000000000E1   8.564249801624E-2   7.987542869039E-2   7.172714422354E-2   7.789385441993E-2
    1.800000000000E1   8.541848852633E-2   7.988941249985E-2   7.155152126987E-2   7.781358662985E-2
    1.805000000000E1   8.519498189082E-2   7.990312479895E-2   7.137781460863E-2   7.773165378442E-2
    1.810000000000E1   8.497200384442E-2   7.991653850419E-2   7.120602744531E-2   7.764808116176E-2
    1.815000000000E1   8.474958017405E-2   7.992962703302E-2   7.103616257532E-2   7.756289399056E-2
    1.820000000000E1   8.452773592101E-2   7.994236431376E-2   7.086822241385E-2   7.747611745922E-2
    1.825000000000E1   8.430649613290E-2   7.995472478272E-2   7.070220896406E-2   7.738777670969E-2
    1.830000000000E1   8.408588540432E-2   7.996668338630E-2   7.053812386054E-2   7.729789683125E-2
    1.835000000000E1   8.386592798431E-2   7.997821557597E-2   7.037596835098E-2   7.720650285699E-2
    1.840000000000E1   8.364664763829E-2   7.998929730565E-2   7.021574329848E-2   7.711361976311E-2
    1.845000000000E1   8.342806777822E-2   7.999990503252E-2   7.005744921985E-2   7.701927247684E-2
    1.850000000000E1   8.321021154633E-2   8.001001571793E-2   6.990108623797E-2   7.692348585447E-2
    1.855000000000E1   8.299310188460E-2   8.001960681823E-2   6.974665411604E-2   7.682628468641E-2
    1.860000000000E1   8.277676112900E-2   8.002865629448E-2   6.959415227104E-2   7.672769370711E-2
    1.865000000000E1   8.256121142882E-2   8.003714259422E-2   6.944357975382E-2   7.662773755967E-2
    1.870000000000E1   8.234647438813E-2   8.004504467176E-2   6.929493526610E-2   7.652644082968E-2
    1.875000000000E1   8.213257123623E-2   8.005234196398E-2   6.914821718480E-2   7.642382802951E-2
    1.880000000000E1   8.191952306245E-2   8.005901440152E-2   6.900342351630E-2   7.631992358708E-2
    1.885000000000E1   8.170735052317E-2   8.006504239964E-2   6.886055194969E-2   7.621475184865E-2
    1.890000000000E1   8.149607390776E-2   8.007040686625E-2   6.871959982964E-2   7.610833707947E-2
    1.895000000000E1   8.128571302442E-2   8.007508918175E-2   6.858056418210E-2   7.600070345841E-2
    1.900000000000E1   8.107628727087E-2   8.007907121104E-2   6.844344171874E-2   7.589187508225E-2
    1.905000000000E1   8.086781593278E-2   8.008233530182E-2   6.830822882233E-2   7.578187595332E-2
    1.910000000000E1   8.066031784514E-2   8.008486427266E-2   6.817492155667E-2   7.567072998222E-2
    1.915000000000E1   8.045381139810E-2   8.008664140652E-2   6.804351568311E-2   7.555846098331E-2
    1.920000000000E1   8.024831474836E-2   8.008765046543E-2   6.791400665618E-2   7.544509267471E-2
    1.925000000000E1   8.004384551344E-2   8.008787567680E-2   6.778638962882E-2   7.533064868101E-2
    1.930000000000E1   7.984042092333E-2   8.008730173136E-2   6.766065947072E-2   7.521515251727E-2
    1.935000000000E1   7.963805807933E-2   8.008591377074E-2   6.753681073715E-2   7.509862761403E-2
    1.940000000000E1   7.943677364329E-2   8.008369740007E-2   6.741483771425E-2   7.498109727284E-2
    1.945000000000E1   7.923658390898E-2   8.008063868250E-2   6.729473438911E-2   7.486258470323E-2
    1.950000000000E1   7.903750469569E-2   8.007672412236E-2   6.717649448759E-2   7.474311300071E-2
    1.955000000000E1   7.883955142608E-2   8.007194067555E-2   6.706011145593E-2   7.462270515757E-2
    1.960000000000E1   7.864273939793E-2   8.006627573972E-2   6.694557847002E-2   7.450138404807E-2
    1.965000000000E1   7.844708347238E-2   8.005971715606E-2   6.683288842986E-2   7.437917243571E-2
    1.970000000000E1   7.825259806588E-2   8.005225319217E-2   6.672203398852E-2   7.425609296586E-2
    1.975000000000E1   7.805929737775E-2   8.004387255766E-2   6.661300752841E-2   7.413216816383E-2
    1.980000000000E1   7.786719506511E-2   8.003456438781E-2   6.650580120333E-2   7.400742044085E-2
    1.985000000000E1   7.767630438532E-2   8.002431824378E-2   6.640040689423E-2   7.388187208494E-2
    1.990000000000E1   7.748663860454E-2   8.001312410614E-2   6.629681624657E-2   7.375554527022E-2
    1.995000000000E1   7.729821034946E-2   8.000097237577E-2   6.619502067446E-2   7.362846203752E-2
    2.000000000000E1   7.711103203064E-2   7.998785386058E-2   6.609501134037E-2   7.350064429774E-2
    2.005000000000E1   7.692511556220E-2   7.997375978516E-2   6.599677918798E-2   7.337211385026E-2
    2.010000000000E1   7.674047248222E-2   7.995868177798E-2   6.590031493449E-2   7.324289235378E-2
    2.015000000000E1   7.655711419941E-2   7.994261187130E-2   6.580560907777E-2   7.311300134611E-2
    2.020000000000E1   7.637505170919E-2   7.992554248445E-2   6.571265187919E-2   7.298246223071E-2
    2.025000000000E1   7.619429557634E-2   7.990746644516E-2   6.562143340342E-2   7.285129627904E-2
    2.030000000000E1   7.601485615505E-2   7.988837695965E-2   6.553194349437E-2   7.271952462074E-2
    2.035000000000E1   7.583674325358E-2   7.986826762224E-2   6.544417180164E-2   7.258716826738E-2
    2.040000000000E1   7.565996642740E-2   7.984713241317E-2   6.535810777202E-2   7.245424808722E-2
    2.045000000000E1   7.548453504313E-2   7.982496568708E-2   6.527374064058E-2   7.232078481087E-2
    2.050000000000E1   7.531045798091E-2   7.980176216125E-2   6.519105946756E-2   7.218679902162E-2
    2.055000000000E1   7.513774390576E-2   7.977751693887E-2   6.511005310885E-2   7.205231118323E-2
    2.060000000000E1   7.496640098914E-2   7.975222547445E-2   6.503071024032E-2   7.191734159848E-2
    2.065000000000E1   7.479643704828E-2   7.972588358754E-2   6.495301936815E-2   7.178191044722E-2
    2.070000000000E1   7.462785979911E-2   7.969848745586E-2   6.487696881080E-2   7.164603775492E-2
    2.075000000000E1   7.446067653993E-2   7.967003360295E-2   6.480254670657E-2   7.150974340666E-2
    2.080000000000E1   7.429489419994E-2   7.964051889114E-2   6.472974104266E-2   7.137304714637E-2
    2.085000000000E1   7.413051946875E-2   7.960994055381E-2   6.465853962258E-2   7.123596856085E-2
    2.090000000000E1   7.396755854458E-2   7.957829612553E-2   6.458893010811E-2   7.109852710749E-2
    2.095000000000E1   7.380601739407E-2   7.954558351038E-2   6.452089999895E-2   7.096074208495E-2
    2.100000000000E1   7.364590179591E-2   7.951180091732E-2   6.445443662743E-2   7.082263265455E-2
    2.105000000000E1   7.348721708562E-2   7.947694688195E-2   6.438952719854E-2   7.068421781503E-2
    2.110000000000E1   7.332996839320E-2   7.944102027391E-2   6.432615874695E-2   7.054551642420E-2
    2.115000000000E1   7.317416038570E-2   7.940402026683E-2   6.426431819302E-2   7.040654718760E-2
    2.120000000000E1   7.301979736712E-2   7.936594635443E-2   6.420399230600E-2   7.026732865947E-2
    2.125000000000E1   7.286688369322E-2   7.932679833841E-2   6.414516772908E-2   7.012787924750E-2
    2.130000000000E1   7.271542313265E-2   7.928657630677E-2   6.408783096197E-2   6.998821720028E-2
    2.135000000000E1   7.256541922140E-2   7.924528066726E-2   6.403196839071E-2   6.984836061617E-2
    2.140000000000E1   7.241687528085E-2   7.920291211076E-2   6.397756627509E-2   6.970832743940E-2
    2.145000000000E1   7.226979414896E-2   7.915947161698E-2   6.392461075958E-2   6.956813545661E-2
    2.150000000000E1   7.212417845328E-2   7.911496046592E-2   6.387308787839E-2   6.942780230877E-2
    2.155000000000E1   7.198003067389E-2   7.906938019245E-2   6.382298354012E-2   6.928734547496E-2
    2.160000000000E1   7.183735285784E-2   7.902273262755E-2   6.377428356412E-2   6.914678227762E-2
    2.165000000000E1   7.169614689032E-2   7.897501986794E-2   6.372697364939E-2   6.900612988735E-2
    2.170000000000E1   7.155641416782E-2   7.892624427822E-2   6.368103940925E-2   6.886540531257E-2
    2.175000000000E1   7.141815590923E-2   7.887640848785E-2   6.363646635965E-2   6.872462540676E-2
    2.180000000000E1   7.128137319526E-2   7.882551538662E-2   6.359323992158E-2   6.858380686575E-2
    2.185000000000E1   7.114606668023E-2   7.877356811317E-2   6.355134542036E-2   6.844296623253E-2
    2.190000000000E1   7.101223678882E-2   7.872057005791E-2   6.351076810777E-2   6.830211988319E-2
    2.195000000000E1   7.087988375809E-2   7.866652485862E-2   6.347149314238E-2   6.816128403762E-2
    2.200000000000E1   7.074900733052E-2   7.861143639965E-2   6.343350561848E-2   6.802047475840E-2
    2.205000000000E1   7.061960721509E-2   7.855530879677E-2   6.339679054957E-2   6.787970794583E-2
    2.210000000000E1   7.049168278160E-2   7.849814639436E-2   6.336133287147E-2   6.773899934821E-2
    2.215000000000E1   7.036523315115E-2   7.843995377242E-2   6.332711745898E-2   6.759836454524E-2
    2.220000000000E1   7.024025725839E-2   7.838073573918E-2   6.329412912254E-2   6.745781895895E-2
    2.225000000000E1   7.011675360041E-2   7.832049730883E-2   6.326235260651E-2   6.731737784842E-2
    2.230000000000E1   6.999472051980E-2   7.825924372693E-2   6.323177261075E-2   6.717705631560E-2
    2.235000000000E1   6.987415623058E-2   7.819698044322E-2   6.320237376640E-2   6.703686930256E-2
    2.240000000000E1   6.975505858402E-2   7.813371311213E-2   6.317414066417E-2   6.689683158810E-2
    2.245000000000E1   6.963742520991E-2   7.806944759478E-2   6.314705783328E-2   6.675695779138E-2
    2.250000000000E1   6.952125355565E-2   7.800418995149E-2   6.312110977358E-2   6.661726236415E-2
    2.255000000000E1   6.940654074336E-2   7.793794644479E-2   6.309628093897E-2   6.647775960381E-2
    2.260000000000E1   6.929328367800E-2   7.787072351712E-2   6.307255574604E-2   6.633846364492E-2
    2.265000000000E1   6.918147910717E-2   7.780252779870E-2   6.304991857192E-2   6.619938846202E-2
    2.270000000000E1   6.907112351317E-2   7.773336610535E-2   6.302835376795E-2   6.606054786115E-2
    2.275000000000E1   6.896221323280E-2   7.766324543716E-2   6.300784564915E-2   6.592195549405E-2
    2.280000000000E1   6.885474419367E-2   7.759217296318E-2   6.298837851321E-2   6.578362483883E-2
    2.285000000000E1   6.874871220340E-2   7.752015602552E-2   6.296993663429E-2   6.564556923470E-2
    2.290000000000E1   6.864411296951E-2   7.744720212682E-2   6.295250427017E-2   6.550780183351E-2
    2.295000000000E1   6.854094186665E-2   7.737331894398E-2   6.293606565074E-2   6.537033564404E-2
    2.300000000000E1   6.843919409284E-2   7.729851430167E-2   6.292060499902E-2   6.523318350344E-2
    2.305000000000E1   6.833886467511E-2   7.722279618498E-2   6.290610652496E-2   6.509635809333E-2
    2.310000000000E1   6.823994836630E-2   7.714617273547E-2   6.289255444521E-2   6.495987192501E-2
    2.315000000000E1   6.814243972817E-2   7.706865223346E-2   6.287993295539E-2   6.482373735691E-2
    2.320000000000E1   6.804633319449E-2   7.699024310706E-2   6.286822625096E-2   6.468796658930E-2
    2.325000000000E1   6.795162296796E-2   7.691095392187E-2   6.285741853853E-2   6.455257165401E-2
    2.330000000000E1   6.785830314574E-2   7.683079338464E-2   6.284749401301E-2   6.441756441824E-2
    2.335000000000E1   6.776636739814E-2   7.674977033183E-2   6.283843688924E-2   6.428295659495E-2
    2.340000000000E1   6.767580945892E-2   7.666789372624E-2   6.283023139007E-2   6.414875974279E-2
    2.345000000000E1   6.758662278715E-2   7.658517266454E-2   6.282286174832E-2   6.401498524097E-2
    2.350000000000E1   6.749880067306E-2   7.650161635351E-2   6.281631219903E-2   6.388164432901E-2
    2.355000000000E1   6.741233623582E-2   7.641723412370E-2   6.281056701511E-2   6.374874807779E-2
    2.360000000000E1   6.732722244864E-2   7.633203541838E-2   6.280561047590E-2   6.361630739412E-2
    2.365000000000E1   6.724345205150E-2   7.624602980151E-2   6.280142688315E-2   6.348433303291E-2
    2.370000000000E1   6.716101762165E-2   7.615922692605E-2   6.279800058097E-2   6.335283557894E-2
    2.375000000000E1   6.707991164164E-2   7.607163656954E-2   6.279531591435E-2   6.322182547847E-2
    2.380000000000E1   6.700012639852E-2   7.598326858927E-2   6.279335727384E-2   6.309131299618E-2
    2.385000000000E1   6.692165405969E-2   7.589413295788E-2   6.279210908186E-2   6.296130825132E-2
    2.390000000000E1   6.684448656488E-2   7.580423973125E-2   6.279155578785E-2   6.283182120210E-2
    2.395000000000E1   6.676861571112E-2   7.571359906297E-2   6.279168188917E-2   6.270286165112E-2
    2.400000000000E1   6.669403321278E-2   7.562222118972E-2   6.279247192020E-2   6.257443923656E-2
    2.405000000000E1   6.662073060408E-2   7.553011642671E-2   6.279391044609E-2   6.244656345445E-2
    2.410000000000E1   6.654869928173E-2   7.543729517770E-2   6.279598208565E-2   6.231924362585E-2
    2.415000000000E1   6.647793053240E-2   7.534376792546E-2   6.279867149925E-2   6.219248892544E-2
    2.420000000000E1   6.640841544504E-2   7.524954522484E-2   6.280196340403E-2   6.206630837319E-2
    2.425000000000E1   6.634014496949E-2   7.515463769663E-2   6.280584256502E-2   6.194071083023E-2
    2.430000000000E1   6.627310999896E-2   7.505905603468E-2   6.281029379211E-2   6.181570500946E-2
    2.435000000000E1   6.620730126591E-2   7.496281099728E-2   6.281530195410E-2   6.169129945610E-2
    2.440000000000E1   6.614270941462E-2   7.486591340451E-2   6.282085197916E-2   6.156750257318E-2
    2.445000000000E1   6.607932488809E-2   7.476837414011E-2   6.282692885234E-2   6.144432260365E-2
    2.450000000000E1   6.601713802416E-2   7.467020413578E-2   6.283351762254E-2   6.132176763605E-2
    2.455000000000E1   6.595613911289E-2   7.457141438450E-2   6.284060340763E-2   6.119984561661E-2
    2.460000000000E1   6.589631829598E-2   7.447201592037E-2   6.284817136738E-2   6.107856432929E-2
    2.465000000000E1   6.583766559786E-2   7.437201982759E-2   6.285620675254E-2   6.095793141154E-2
    2.470000000000E1   6.578017095149E-2   7.427143724878E-2   6.286469486798E-2   6.083795434171E-2
    2.475000000000E1   6.572382423595E-2   7.417027935190E-2   6.287362109867E-2   6.071864045851E-2
    2.480000000000E1   6.566861504487E-2   7.406855734541E-2   6.288297090105E-2   6.059999693887E-2
    2.485000000000E1   6.561453306558E-2   7.396628247888E-2   6.289272979966E-2   6.048203082756E-2
    2.490000000000E1   6.556156782420E-2   7.386346603883E-2   6.290288339859E-2   6.036474899696E-2
    2.495000000000E1   6.550970879392E-2   7.376011933530E-2   6.291341737991E-2   6.024815818869E-2
    2.500000000000E1   6.545894527959E-2   7.365625370885E-2   6.292431749642E-2   6.013226499039E-2
    2.505000000000E1   6.540926651370E-2   7.355188053105E-2   6.293556960239E-2   6.001707584076E-2
    2.510000000000E1   6.536066169730E-2   7.344701118853E-2   6.294715961703E-2   5.990259703441E-2
    2.515000000000E1   6.531311992982E-2   7.334165709473E-2   6.295907354916E-2   5.978883472308E-2
    2.520000000000E1   6.526663018449E-2   7.323582967471E-2   6.297129749326E-2   5.967579490701E-2
    2.525000000000E1   6.522118152424E-2   7.312954038064E-2   6.298381762560E-2   5.956348344048E-2
    2.530000000000E1   6.517676275517E-2   7.302280066579E-2   6.299662022438E-2   5.945190603750E-2
    2.535000000000E1   6.513336258740E-2   7.291562200214E-2   6.300969164805E-2   5.934106826761E-2
    2.540000000000E1   6.509096981355E-2   7.280801586193E-2   6.302301835373E-2   5.923097555794E-2
    2.545000000000E1   6.504957309868E-2   7.269999373410E-2   6.303658687605E-2   5.912163319199E-2
    2.550000000000E1   6.500916108112E-2   7.259156710288E-2   6.305038386262E-2   5.901304631530E-2
    2.555000000000E1   6.496972226028E-2   7.248274746110E-2   6.306439604313E-2   5.890521992026E-2
    2.560000000000E1   6.493124509537E-2   7.237354629526E-2   6.307861025802E-2   5.879815887242E-2
    2.565000000000E1   6.489371804602E-2   7.226397509718E-2   6.309301343918E-2   5.869186789612E-2
    2.570000000000E1   6.485712949735E-2   7.215404533242E-2   6.310759260927E-2   5.858635156873E-2
    2.575000000000E1   6.482146773955E-2   7.204376848682E-2   6.312233490649E-2   5.848161433990E-2
    2.580000000000E1   6.478672117102E-2   7.193315602187E-2   6.313722755678E-2   5.837766050725E-2
    2.585000000000E1   6.475287797559E-2   7.182221939241E-2   6.315225790549E-2   5.827449424462E-2
    2.590000000000E1   6.471992626167E-2   7.171097003506E-2   6.316741338804E-2   5.817211958514E-2
    2.595000000000E1   6.468785425766E-2   7.159941937198E-2   6.318268155724E-2   5.807054042993E-2
    2.600000000000E1   6.465665008390E-2   7.148757880808E-2   6.319805005532E-2   5.796976053972E-2
    2.605000000000E1   6.462630182616E-2   7.137545973651E-2   6.321350665118E-2   5.786978354242E-2
    2.610000000000E1   6.459679760745E-2   7.126307352110E-2   6.322903920878E-2   5.777061293409E-2
    2.615000000000E1   6.456812532027E-2   7.115043150181E-2   6.324463570428E-2   5.767225207640E-2
    2.620000000000E1   6.454027303442E-2   7.103754500409E-2   6.326028423709E-2   5.757470420606E-2
    2.625000000000E1   6.451322872380E-2   7.092442530394E-2   6.327597299475E-2   5.747797242656E-2
    2.630000000000E1   6.448698031214E-2   7.081108367348E-2   6.329169028557E-2   5.738205970475E-2
    2.635000000000E1   6.446151584188E-2   7.069753134327E-2   6.330742454445E-2   5.728696888071E-2
    2.640000000000E1   6.443682317565E-2   7.058377951086E-2   6.332316430074E-2   5.719270266973E-2
    2.645000000000E1   6.441289012847E-2   7.046983934233E-2   6.333889821626E-2   5.709926366077E-2
    2.650000000000E1   6.438970465258E-2   7.035572196335E-2   6.335461505240E-2   5.700665431255E-2
    2.655000000000E1   6.436725459063E-2   7.024143846570E-2   6.337030368983E-2   5.691487695326E-2
    2.660000000000E1   6.434552792937E-2   7.012699990894E-2   6.338595313339E-2   5.682393379409E-2
    2.665000000000E1   6.432451247591E-2   7.001241729750E-2   6.340155249924E-2   5.673382691591E-2
    2.670000000000E1   6.430419600270E-2   6.989770161024E-2   6.341709102252E-2   5.664455828027E-2
    2.675000000000E1   6.428456643572E-2   6.978286376986E-2   6.343255806509E-2   5.655612972420E-2
    2.680000000000E1   6.426561163356E-2   6.966791465055E-2   6.344794308700E-2   5.646854296296E-2
    2.685000000000E1   6.424731937912E-2   6.955286509895E-2   6.346323569332E-2   5.638179959284E-2
    2.690000000000E1   6.422967776732E-2   6.943772589511E-2   6.347842558930E-2   5.629590107650E-2
    2.695000000000E1   6.421267450704E-2   6.932250777561E-2   6.349350260820E-2   5.621084878106E-2
    2.700000000000E1   6.419629743384E-2   6.920722142622E-2   6.350845671898E-2   5.612664393399E-2
    2.705000000000E1   6.418053449747E-2   6.909187748467E-2   6.352327799181E-2   5.604328766391E-2
    2.710000000000E1   6.416537357217E-2   6.897648652516E-2   6.353795662083E-2   5.596078096306E-2
    2.715000000000E1   6.415080269553E-2   6.886105907446E-2   6.355248293722E-2   5.587912471892E-2
    2.720000000000E1   6.413680974302E-2   6.874560560452E-2   6.356684737407E-2   5.579831970154E-2
    2.725000000000E1   6.412338259131E-2   6.863013652211E-2   6.358104050983E-2   5.571836656788E-2
    2.730000000000E1   6.411050927706E-2   6.851466218066E-2   6.359505303997E-2   5.563926586519E-2
    2.735000000000E1   6.409817776848E-2   6.839919286507E-2   6.360887577064E-2   5.556101801987E-2
    2.740000000000E1   6.408637613356E-2   6.828373881428E-2   6.362249964860E-2   5.548362335772E-2
    2.745000000000E1   6.407509251871E-2   6.816831019129E-2   6.363591573192E-2   5.540708207749E-2
    2.750000000000E1   6.406431489331E-2   6.805291710414E-2   6.364911521530E-2   5.533139428480E-2
    2.755000000000E1   6.405403131115E-2   6.793756958604E-2   6.366208941983E-2   5.525655997097E-2
    2.760000000000E1   6.404422997742E-2   6.782227761476E-2   6.367482977653E-2   5.518257902188E-2
    2.765000000000E1   6.403489903402E-2   6.770705109515E-2   6.368732784498E-2   5.510945120937E-2
    2.770000000000E1   6.402602680206E-2   6.759189986572E-2   6.369957532850E-2   5.503717620242E-2
    2.775000000000E1   6.401760147826E-2   6.747683369203E-2   6.371156402735E-2   5.496575356585E-2
    2.780000000000E1   6.400961126084E-2   6.736186228083E-2   6.372328589572E-2   5.489518276329E-2
