#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]
    1.154571819061E1  4.487297844692E-40 -2.278792944604E-27
    1.154638487950E1  4.461847693358E-40 -2.270018877513E-27
    1.154705156839E1  4.436541885950E-40 -2.261278593993E-27
    1.154771825728E1  4.411379603797E-40 -2.252571963961E-27
    1.154838494616E1  4.386360032869E-40 -2.243898857835E-27
    1.154905163505E1  4.361482363758E-40 -2.235259146533E-27
    1.154971832394E1  4.336745791643E-40 -2.226652701469E-27
    1.155038501283E1  4.312149516268E-40 -2.218079394553E-27
    1.155105170172E1  4.287692741916E-40 -2.209539098187E-27
    1.155171839061E1  4.263374677385E-40 -2.201031685265E-27
    1.155238507950E1  4.239194535959E-40 -2.192557029171E-27
    1.155305176839E1  4.215151535383E-40 -2.184115003776E-27
    1.155371845728E1  4.191244897840E-40 -2.175705483436E-27
    1.155438514617E1  4.167473849924E-40 -2.167328342991E-27
    1.155505183506E1  4.143837622616E-40 -2.158983457765E-27
    1.155571852395E1  4.120335451260E-40 -2.150670703559E-27
    1.155638521284E1  4.096966575533E-40 -2.142389956655E-27
    1.155705190173E1  4.073730239427E-40 -2.134141093809E-27
    1.155771859062E1  4.050625691223E-40 -2.125923992252E-27
    1.155838527951E1  4.027652183463E-40 -2.117738529690E-27
    1.155905196840E1  4.004808972930E-40 -2.109584584298E-27
    1.155971865729E1  3.982095320621E-40 -2.101462034719E-27
    1.156038534618E1  3.959510491726E-40 -2.093370760066E-27
    1.156105203507E1  3.937053755600E-40 -2.085310639915E-27
    1.156171872396E1  3.914724385746E-40 -2.077281554308E-27
    1.156238541285E1  3.892521659784E-40 -2.069283383746E-27
    1.156305210174E1  3.870444859433E-40 -2.061316009194E-27
    1.156371879063E1  3.848493270485E-40 -2.053379312071E-27
    1.156438547952E1  3.826666182782E-40 -2.045473174257E-27
    1.156505216841E1  3.804962890196E-40 -2.037597478083E-27
    1.156571885730E1  3.783382690602E-40 -2.029752106335E-27
    1.156638554618E1  3.761924885859E-40 -2.021936942251E-27
    1.156705223507E1  3.740588781784E-40 -2.014151869516E-27
    1.156771892396E1  3.719373688131E-40 -2.006396772266E-27
    1.156838561285E1  3.698278918571E-40 -1.998671535081E-27
    1.156905230174E1  3.677303790666E-40 -1.990976042986E-27
    1.156971899063E1  3.656447625849E-40 -1.983310181449E-27
    1.157038567952E1  3.635709749401E-40 -1.975673836379E-27
    1.157105236841E1  3.615089490431E-40 -1.968066894124E-27
    1.157171905730E1  3.594586181853E-40 -1.960489241469E-27
    1.157238574619E1  3.574199160362E-40 -1.952940765637E-27
    1.157305243508E1  3.553927766419E-40 -1.945421354283E-27
    1.157371912397E1  3.533771344223E-40 -1.937930895495E-27
    1.157438581286E1  3.513729241693E-40 -1.930469277794E-27
    1.157505250175E1  3.493800810447E-40 -1.923036390128E-27
    1.157571919064E1  3.473985405780E-40 -1.915632121873E-27
    1.157638587953E1  3.454282386643E-40 -1.908256362832E-27
    1.157705256842E1  3.434691115625E-40 -1.900909003231E-27
    1.157771925731E1  3.415210958928E-40 -1.893589933719E-27
    1.157838594620E1  3.395841286348E-40 -1.886299045367E-27
    1.157905263509E1  3.376581471259E-40 -1.879036229664E-27
    1.157971932398E1  3.357430890586E-40 -1.871801378519E-27
    1.158038601287E1  3.338388924788E-40 -1.864594384254E-27
    1.158105270176E1  3.319454957839E-40 -1.857415139609E-27
    1.158171939065E1  3.300628377206E-40 -1.850263537734E-27
    1.158238607954E1  3.281908573830E-40 -1.843139472193E-27
    1.158305276843E1  3.263294942109E-40 -1.836042836959E-27
    1.158371945732E1  3.244786879872E-40 -1.828973526411E-27
    1.158438614620E1  3.226383788365E-40 -1.821931435339E-27
    1.158505283509E1  3.208085072231E-40 -1.814916458934E-27
    1.158571952398E1  3.189890139488E-40 -1.807928492793E-27
    1.158638621287E1  3.171798401512E-40 -1.800967432915E-27
    1.158705290176E1  3.153809273019E-40 -1.794033175698E-27
    1.158771959065E1  3.135922172041E-40 -1.787125617939E-27
    1.158838627954E1  3.118136519915E-40 -1.780244656835E-27
    1.158905296843E1  3.100451741256E-40 -1.773390189976E-27
    1.158971965732E1  3.082867263947E-40 -1.766562115347E-27
    1.159038634621E1  3.065382519111E-40 -1.759760331326E-27
    1.159105303510E1  3.047996941101E-40 -1.752984736683E-27
    1.159171972399E1  3.030709967477E-40 -1.746235230577E-27
    1.159238641288E1  3.013521038988E-40 -1.739511712556E-27
    1.159305310177E1  2.996429599556E-40 -1.732814082553E-27
    1.159371979066E1  2.979435096257E-40 -1.726142240889E-27
    1.159438647955E1  2.962536979304E-40 -1.719496088266E-27
    1.159505316844E1  2.945734702025E-40 -1.712875525771E-27
    1.159571985733E1  2.929027720851E-40 -1.706280454870E-27
    1.159638654622E1  2.912415495296E-40 -1.699710777409E-27
    1.159705323511E1  2.895897487939E-40 -1.693166395612E-27
    1.159771992400E1  2.879473164406E-40 -1.686647212079E-27
    1.159838661289E1  2.863141993356E-40 -1.680153129787E-27
    1.159905330178E1  2.846903446460E-40 -1.673684052084E-27
    1.159971999067E1  2.830756998386E-40 -1.667239882691E-27
    1.160038667956E1  2.814702126782E-40 -1.660820525701E-27
    1.160105336845E1  2.798738312257E-40 -1.654425885574E-27
    1.160172005734E1  2.782865038367E-40 -1.648055867141E-27
    1.160238674622E1  2.767081791598E-40 -1.641710375595E-27
    1.160305343511E1  2.751388061347E-40 -1.635389316499E-27
    1.160372012400E1  2.735783339908E-40 -1.629092595776E-27
    1.160438681289E1  2.720267122452E-40 -1.622820119713E-27
    1.160505350178E1  2.704838907018E-40 -1.616571794957E-27
    1.160572019067E1  2.689498194488E-40 -1.610347528515E-27
    1.160638687956E1  2.674244488576E-40 -1.604147227752E-27
    1.160705356845E1  2.659077295811E-40 -1.597970800390E-27
    1.160772025734E1  2.643996125520E-40 -1.591818154505E-27
    1.160838694623E1  2.629000489815E-40 -1.585689198529E-27
    1.160905363512E1  2.614089903573E-40 -1.579583841245E-27
    1.160972032401E1  2.599263884424E-40 -1.573501991787E-27
    1.161038701290E1  2.584521952731E-40 -1.567443559640E-27
    1.161105370179E1  2.569863631582E-40 -1.561408454637E-27
    1.161172039068E1  2.555288446766E-40 -1.555396586959E-27
    1.161238707957E1  2.540795926763E-40 -1.549407867132E-27
    1.161305376846E1  2.526385602727E-40 -1.543442206026E-27
    1.161372045735E1  2.512057008472E-40 -1.537499514855E-27
    1.161438714624E1  2.497809680455E-40 -1.531579705175E-27
    1.161505383513E1  2.483643157762E-40 -1.525682688882E-27
    1.161572052402E1  2.469556982095E-40 -1.519808378212E-27
    1.161638721291E1  2.455550697753E-40 -1.513956685738E-27
    1.161705390180E1  2.441623851621E-40 -1.508127524370E-27
    1.161772059069E1  2.427775993153E-40 -1.502320807355E-27
    1.161838727958E1  2.414006674359E-40 -1.496536448270E-27
    1.161905396847E1  2.400315449790E-40 -1.490774361029E-27
    1.161972065736E1  2.386701876524E-40 -1.485034459875E-27
    1.162038734624E1  2.373165514148E-40 -1.479316659382E-27
    1.162105403513E1  2.359705924751E-40 -1.473620874454E-27
    1.162172072402E1  2.346322672903E-40 -1.467947020320E-27
    1.162238741291E1  2.333015325645E-40 -1.462295012537E-27
    1.162305410180E1  2.319783452473E-40 -1.456664766989E-27
    1.162372079069E1  2.306626625324E-40 -1.451056199880E-27
    1.162438747958E1  2.293544418564E-40 -1.445469227739E-27
    1.162505416847E1  2.280536408974E-40 -1.439903767417E-27
    1.162572085736E1  2.267602175731E-40 -1.434359736083E-27
    1.162638754625E1  2.254741300405E-40 -1.428837051228E-27
    1.162705423514E1  2.241953366934E-40 -1.423335630657E-27
    1.162772092403E1  2.229237961619E-40 -1.417855392494E-27
    1.162838761292E1  2.216594673104E-40 -1.412396255177E-27
    1.162905430181E1  2.204023092371E-40 -1.406958137460E-27
    1.162972099070E1  2.191522812717E-40 -1.401540958408E-27
    1.163038767959E1  2.179093429749E-40 -1.396144637398E-27
    1.163105436848E1  2.166734541365E-40 -1.390769094118E-27
    1.163172105737E1  2.154445747746E-40 -1.385414248564E-27
    1.163238774626E1  2.142226651339E-40 -1.380080021042E-27
    1.163305443515E1  2.130076856846E-40 -1.374766332162E-27
    1.163372112404E1  2.117995971213E-40 -1.369473102844E-27
    1.163438781293E1  2.105983603611E-40 -1.364200254307E-27
    1.163505450182E1  2.094039365432E-40 -1.358947708079E-27
    1.163572119071E1  2.082162870271E-40 -1.353715385986E-27
    1.163638787960E1  2.070353733912E-40 -1.348503210157E-27
    1.163705456849E1  2.058611574321E-40 -1.343311103020E-27
    1.163772125738E1  2.046936011630E-40 -1.338138987302E-27
    1.163838794626E1  2.035326668125E-40 -1.332986786028E-27
    1.163905463515E1  2.023783168234E-40 -1.327854422518E-27
    1.163972132404E1  2.012305138517E-40 -1.322741820389E-27
    1.164038801293E1  2.000892207650E-40 -1.317648903551E-27
    1.164105470182E1  1.989544006415E-40 -1.312575596208E-27
    1.164172139071E1  1.978260167690E-40 -1.307521822854E-27
    1.164238807960E1  1.967040326434E-40 -1.302487508275E-27
    1.164305476849E1  1.955884119676E-40 -1.297472577548E-27
    1.164372145738E1  1.944791186505E-40 -1.292476956035E-27
    1.164438814627E1  1.933761168054E-40 -1.287500569388E-27
    1.164505483516E1  1.922793707495E-40 -1.282543343546E-27
    1.164572152405E1  1.911888450023E-40 -1.277605204730E-27
    1.164638821294E1  1.901045042842E-40 -1.272686079447E-27
    1.164705490183E1  1.890263135162E-40 -1.267785894488E-27
    1.164772159072E1  1.879542378179E-40 -1.262904576925E-27
    1.164838827961E1  1.868882425068E-40 -1.258042054109E-27
    1.164905496850E1  1.858282930973E-40 -1.253198253673E-27
    1.164972165739E1  1.847743552991E-40 -1.248373103529E-27
    1.165038834628E1  1.837263950165E-40 -1.243566531865E-27
    1.165105503517E1  1.826843783474E-40 -1.238778467145E-27
    1.165172172406E1  1.816482715815E-40 -1.234008838111E-27
    1.165238841295E1  1.806180412002E-40 -1.229257573777E-27
    1.165305510184E1  1.795936538747E-40 -1.224524603431E-27
    1.165372179073E1  1.785750764654E-40 -1.219809856634E-27
    1.165438847962E1  1.775622760204E-40 -1.215113263218E-27
    1.165505516851E1  1.765552197750E-40 -1.210434753285E-27
    1.165572185740E1  1.755538751501E-40 -1.205774257205E-27
    1.165638854628E1  1.745582097516E-40 -1.201131705618E-27
    1.165705523517E1  1.735681913689E-40 -1.196507029430E-27
    1.165772192406E1  1.725837879742E-40 -1.191900159814E-27
    1.165838861295E1  1.716049677213E-40 -1.187311028206E-27
    1.165905530184E1  1.706316989448E-40 -1.182739566308E-27
    1.165972199073E1  1.696639501586E-40 -1.178185706084E-27
    1.166038867962E1  1.687016900555E-40 -1.173649379761E-27
    1.166105536851E1  1.677448875055E-40 -1.169130519825E-27
    1.166172205740E1  1.667935115555E-40 -1.164629059024E-27
    1.166238874629E1  1.658475314278E-40 -1.160144930365E-27
    1.166305543518E1  1.649069165192E-40 -1.155678067110E-27
    1.166372212407E1  1.639716364003E-40 -1.151228402781E-27
    1.166438881296E1  1.630416608139E-40 -1.146795871156E-27
    1.166505550185E1  1.621169596749E-40 -1.142380406266E-27
    1.166572219074E1  1.611975030683E-40 -1.137981942397E-27
    1.166638887963E1  1.602832612493E-40 -1.133600414088E-27
    1.166705556852E1  1.593742046414E-40 -1.129235756131E-27
    1.166772225741E1  1.584703038360E-40 -1.124887903567E-27
    1.166838894630E1  1.575715295913E-40 -1.120556791689E-27
    1.166905563519E1  1.566778528313E-40 -1.116242356039E-27
    1.166972232408E1  1.557892446450E-40 -1.111944532406E-27
    1.167038901297E1  1.549056762854E-40 -1.107663256826E-27
    1.167105570186E1  1.540271191683E-40 -1.103398465585E-27
    1.167172239075E1  1.531535448719E-40 -1.099150095208E-27
    1.167238907964E1  1.522849251354E-40 -1.094918082471E-27
    1.167305576853E1  1.514212318585E-40 -1.090702364389E-27
    1.167372245742E1  1.505624371000E-40 -1.086502878221E-27
    1.167438914630E1  1.497085130774E-40 -1.082319561467E-27
    1.167505583519E1  1.488594321656E-40 -1.078152351869E-27
    1.167572252408E1  1.480151668964E-40 -1.074001187408E-27
    1.167638921297E1  1.471756899571E-40 -1.069866006303E-27
    1.167705590186E1  1.463409741902E-40 -1.065746747012E-27
    1.167772259075E1  1.455109925921E-40 -1.061643348229E-27
    1.167838927964E1  1.446857183123E-40 -1.057555748885E-27
    1.167905596853E1  1.438651246527E-40 -1.053483888147E-27
    1.167972265742E1  1.430491850665E-40 -1.049427705412E-27
    1.168038934631E1  1.422378731575E-40 -1.045387140316E-27
    1.168105603520E1  1.414311626793E-40 -1.041362132724E-27
    1.168172272409E1  1.406290275343E-40 -1.037352622733E-27
    1.168238941298E1  1.398314417729E-40 -1.033358550671E-27
    1.168305610187E1  1.390383795926E-40 -1.029379857096E-27
    1.168372279076E1  1.382498153375E-40 -1.025416482794E-27
    1.168438947965E1  1.374657234970E-40 -1.021468368780E-27
    1.168505616854E1  1.366860787052E-40 -1.017535456297E-27
    1.168572285743E1  1.359108557401E-40 -1.013617686810E-27
    1.168638954632E1  1.351400295227E-40 -1.009715002016E-27
    1.168705623521E1  1.343735751165E-40 -1.005827343830E-27
    1.168772292410E1  1.336114677259E-40 -1.001954654394E-27
    1.168838961299E1  1.328536826966E-40 -9.980968760739E-28
    1.168905630188E1  1.321001955135E-40 -9.942539514544E-28
    1.168972299077E1  1.313509818010E-40 -9.904258233433E-28
    1.169038967966E1  1.306060173215E-40 -9.866124347681E-28
    1.169105636855E1  1.298652779750E-40 -9.828137289755E-28
    1.169172305744E1  1.291287397981E-40 -9.790296494312E-28
    1.169238974632E1  1.283963789633E-40 -9.752601398180E-28
    1.169305643521E1  1.276681717784E-40 -9.715051440361E-28
    1.169372312410E1  1.269440946854E-40 -9.677646062013E-28
    1.169438981299E1  1.262241242599E-40 -9.640384706447E-28
    1.169505650188E1  1.255082372106E-40 -9.603266819120E-28
    1.169572319077E1  1.247964103779E-40 -9.566291847619E-28
    1.169638987966E1  1.240886207340E-40 -9.529459241664E-28
    1.169705656855E1  1.233848453813E-40 -9.492768453090E-28
    1.169772325744E1  1.226850615525E-40 -9.456218935843E-28
    1.169838994633E1  1.219892466089E-40 -9.419810145973E-28
    1.169905663522E1  1.212973780407E-40 -9.383541541624E-28
    1.169972332411E1  1.206094334654E-40 -9.347412583026E-28
    1.170039001300E1  1.199253906277E-40 -9.311422732487E-28
    1.170105670189E1  1.192452273984E-40 -9.275571454386E-28
    1.170172339078E1  1.185689217737E-40 -9.239858215164E-28
    1.170239007967E1  1.178964518750E-40 -9.204282483318E-28
    1.170305676856E1  1.172277959473E-40 -9.168843729390E-28
    1.170372345745E1  1.165629323592E-40 -9.133541425959E-28
    1.170439014634E1  1.159018396021E-40 -9.098375047639E-28
    1.170505683523E1  1.152444962892E-40 -9.063344071064E-28
    1.170572352412E1  1.145908811552E-40 -9.028447974884E-28
    1.170639021301E1  1.139409730551E-40 -8.993686239757E-28
    1.170705690190E1  1.132947509641E-40 -8.959058348338E-28
    1.170772359079E1  1.126521939766E-40 -8.924563785279E-28
    1.170839027968E1  1.120132813054E-40 -8.890202037211E-28
    1.170905696857E1  1.113779922815E-40 -8.855972592745E-28
    1.170972365746E1  1.107463063529E-40 -8.821874942461E-28
    1.171039034634E1  1.101182030841E-40 -8.787908578900E-28
    1.171105703523E1  1.094936621558E-40 -8.754072996555E-28
    1.171172372412E1  1.088726633636E-40 -8.720367691869E-28
    1.171239041301E1  1.082551866179E-40 -8.686792163221E-28
    1.171305710190E1  1.076412119431E-40 -8.653345910922E-28
    1.171372379079E1  1.070307194767E-40 -8.620028437209E-28
    1.171439047968E1  1.064236894689E-40 -8.586839246234E-28
    1.171505716857E1  1.058201022821E-40 -8.553777844058E-28
    1.171572385746E1  1.052199383898E-40 -8.520843738645E-28
    1.171639054635E1  1.046231783765E-40 -8.488036439852E-28
    1.171705723524E1  1.040298029366E-40 -8.455355459425E-28
    1.171772392413E1  1.034397928742E-40 -8.422800310990E-28
    1.171839061302E1  1.028531291021E-40 -8.390370510043E-28
    1.171905730191E1  1.022697926414E-40 -8.358065573948E-28
    1.171972399080E1  1.016897646210E-40 -8.325885021929E-28
    1.172039067969E1  1.011130262765E-40 -8.293828375056E-28
    1.172105736858E1  1.005395589503E-40 -8.261895156249E-28
    1.172172405747E1  9.996934409030E-41 -8.230084890261E-28
    1.172239074636E1  9.940236324988E-41 -8.198397103677E-28
    1.172305743525E1  9.883859808688E-41 -8.166831324903E-28
    1.172372412414E1  9.827803036322E-41 -8.135387084162E-28
    1.172439081303E1  9.772064194426E-41 -8.104063913486E-28
    1.172505750192E1  9.716641479820E-41 -8.072861346708E-28
    1.172572419081E1  9.661533099552E-41 -8.041778919458E-28
    1.172639087970E1  9.606737270840E-41 -8.010816169152E-28
    1.172705756859E1  9.552252221012E-41 -7.979972634988E-28
    1.172772425748E1  9.498076187449E-41 -7.949247857937E-28
    1.172839094636E1  9.444207417533E-41 -7.918641380740E-28
    1.172905763525E1  9.390644168581E-41 -7.888152747896E-28
    1.172972432414E1  9.337384707797E-41 -7.857781505660E-28
    1.173039101303E1  9.284427312212E-41 -7.827527202033E-28
    1.173105770192E1  9.231770268630E-41 -7.797389386757E-28
    1.173172439081E1  9.179411873571E-41 -7.767367611307E-28
    1.173239107970E1  9.127350433215E-41 -7.737461428885E-28
    1.173305776859E1  9.075584263352E-41 -7.707670394414E-28
    1.173372445748E1  9.024111689321E-41 -7.677994064531E-28
    1.173439114637E1  8.972931045960E-41 -7.648431997579E-28
    1.173505783526E1  8.922040677554E-41 -7.618983753603E-28
    1.173572452415E1  8.871438937774E-41 -7.589648894340E-28
    1.173639121304E1  8.821124189633E-41 -7.560426983217E-28
    1.173705790193E1  8.771094805424E-41 -7.531317585341E-28
    1.173772459082E1  8.721349166675E-41 -7.502320267492E-28
    1.173839127971E1  8.671885664092E-41 -7.473434598121E-28
    1.173905796860E1  8.622702697509E-41 -7.444660147337E-28
    1.173972465749E1  8.573798675835E-41 -7.415996486909E-28
    1.174039134638E1  8.525172017004E-41 -7.387443190250E-28
    1.174105803527E1  8.476821147921E-41 -7.358999832419E-28
    1.174172472416E1  8.428744504415E-41 -7.330665990110E-28
    1.174239141305E1  8.380940531186E-41 -7.302441241646E-28
    1.174305810194E1  8.333407681755E-41 -7.274325166976E-28
    1.174372479083E1  8.286144418413E-41 -7.246317347663E-28
    1.174439147972E1  8.239149212174E-41 -7.218417366885E-28
    1.174505816861E1  8.192420542722E-41 -7.190624809423E-28
    1.174572485750E1  8.145956898367E-41 -7.162939261656E-28
    1.174639154638E1  8.099756775988E-41 -7.135360311557E-28
    1.174705823527E1  8.053818680993E-41 -7.107887548684E-28
    1.174772492416E1  8.008141127266E-41 -7.080520564178E-28
    1.174839161305E1  7.962722637119E-41 -7.053258950752E-28
    1.174905830194E1  7.917561741244E-41 -7.026102302688E-28
    1.174972499083E1  7.872656978669E-41 -6.999050215830E-28
    1.175039167972E1  7.828006896706E-41 -6.972102287578E-28
    1.175105836861E1  7.783610050907E-41 -6.945258116883E-28
    1.175172505750E1  7.739465005016E-41 -6.918517304239E-28
    1.175239174639E1  7.695570330923E-41 -6.891879451680E-28
    1.175305843528E1  7.651924608618E-41 -6.865344162771E-28
    1.175372512417E1  7.608526426145E-41 -6.838911042603E-28
    1.175439181306E1  7.565374379555E-41 -6.812579697790E-28
    1.175505850195E1  7.522467072863E-41 -6.786349736457E-28
    1.175572519084E1  7.479803118001E-41 -6.760220768242E-28
    1.175639187973E1  7.437381134773E-41 -6.734192404283E-28
    1.175705856862E1  7.395199750811E-41 -6.708264257216E-28
    1.175772525751E1  7.353257601533E-41 -6.682435941170E-28
    1.175839194640E1  7.311553330094E-41 -6.656707071758E-28
    1.175905863529E1  7.270085587344E-41 -6.631077266073E-28
    1.175972532418E1  7.228853031786E-41 -6.605546142685E-28
    1.176039201307E1  7.187854329533E-41 -6.580113321629E-28
    1.176105870196E1  7.147088154260E-41 -6.554778424405E-28
    1.176172539085E1  7.106553187168E-41 -6.529541073970E-28
    1.176239207974E1  7.066248116934E-41 -6.504400894735E-28
    1.176305876863E1  7.026171639676E-41 -6.479357512552E-28
    1.176372545752E1  6.986322458904E-41 -6.454410554719E-28
    1.176439214640E1  6.946699285484E-41 -6.429559649967E-28
    1.176505883529E1  6.907300837592E-41 -6.404804428455E-28
    1.176572552418E1  6.868125840673E-41 -6.380144521768E-28
    1.176639221307E1  6.829173027404E-41 -6.355579562909E-28
    1.176705890196E1  6.790441137646E-41 -6.331109186295E-28
    1.176772559085E1  6.751928918410E-41 -6.306733027748E-28
    1.176839227974E1  6.713635123812E-41 -6.282450724496E-28
    1.176905896863E1  6.675558515034E-41 -6.258261915160E-28
    1.176972565752E1  6.637697860286E-41 -6.234166239756E-28
    1.177039234641E1  6.600051934762E-41 -6.210163339683E-28
    1.177105903530E1  6.562619520604E-41 -6.186252857723E-28
    1.177172572419E1  6.525399406860E-41 -6.162434438033E-28
    1.177239241308E1  6.488390389449E-41 -6.138707726138E-28
    1.177305910197E1  6.451591271115E-41 -6.115072368932E-28
    1.177372579086E1  6.415000861396E-41 -6.091528014665E-28
    1.177439247975E1  6.378617976579E-41 -6.068074312943E-28
    1.177505916864E1  6.342441439666E-41 -6.044710914720E-28
    1.177572585753E1  6.306470080336E-41 -6.021437472297E-28
    1.177639254642E1  6.270702734902E-41 -5.998253639309E-28
    1.177705923531E1  6.235138246281E-41 -5.975159070729E-28
    1.177772592420E1  6.199775463949E-41 -5.952153422856E-28
    1.177839261309E1  6.164613243910E-41 -5.929236353314E-28
    1.177905930198E1  6.129650448654E-41 -5.906407521043E-28
    1.177972599087E1  6.094885947125E-41 -5.883666586300E-28
    1.178039267976E1  6.060318614681E-41 -5.861013210646E-28
    1.178105936865E1  6.025947333057E-41 -5.838447056947E-28
    1.178172605754E1  5.991770990333E-41 -5.815967789368E-28
    1.178239274642E1  5.957788480893E-41 -5.793575073367E-28
    1.178305943531E1  5.923998705394E-41 -5.771268575687E-28
    1.178372612420E1  5.890400570725E-41 -5.749047964359E-28
    1.178439281309E1  5.856992989978E-41 -5.726912908688E-28
    1.178505950198E1  5.823774882408E-41 -5.704863079255E-28
    1.178572619087E1  5.790745173399E-41 -5.682898147908E-28
    1.178639287976E1  5.757902794431E-41 -5.661017787760E-28
    1.178705956865E1  5.725246683044E-41 -5.639221673180E-28
    1.178772625754E1  5.692775782803E-41 -5.617509479795E-28
    1.178839294643E1  5.660489043265E-41 -5.595880884476E-28
    1.178905963532E1  5.628385419946E-41 -5.574335565342E-28
    1.178972632421E1  5.596463874285E-41 -5.552873201750E-28
    1.179039301310E1  5.564723373610E-41 -5.531493474291E-28
    1.179105970199E1  5.533162891109E-41 -5.510196064788E-28
    1.179172639088E1  5.501781405791E-41 -5.488980656286E-28
    1.179239307977E1  5.470577902456E-41 -5.467846933052E-28
    1.179305976866E1  5.439551371664E-41 -5.446794580571E-28
    1.179372645755E1  5.408700809697E-41 -5.425823285534E-28
    1.179439314644E1  5.378025218532E-41 -5.404932735843E-28
    1.179505983533E1  5.347523605807E-41 -5.384122620600E-28
    1.179572652422E1  5.317194984785E-41 -5.363392630103E-28
    1.179639321311E1  5.287038374329E-41 -5.342742455844E-28
    1.179705990200E1  5.257052798865E-41 -5.322171790501E-28
    1.179772659089E1  5.227237288351E-41 -5.301680327939E-28
    1.179839327978E1  5.197590878249E-41 -5.281267763198E-28
    1.179905996867E1  5.168112609490E-41 -5.260933792494E-28
    1.179972665756E1  5.138801528445E-41 -5.240678113212E-28
    1.180039334644E1  5.109656686894E-41 -5.220500423903E-28
    1.180106003533E1  5.080677141994E-41 -5.200400424278E-28
    1.180172672422E1  5.051861956250E-41 -5.180377815205E-28
    1.180239341311E1  5.023210197484E-41 -5.160432298703E-28
    1.180306010200E1  4.994720938806E-41 -5.140563577938E-28
    1.180372679089E1  4.966393258580E-41 -5.120771357220E-28
    1.180439347978E1  4.938226240401E-41 -5.101055341997E-28
    1.180506016867E1  4.910218973058E-41 -5.081415238852E-28
    1.180572685756E1  4.882370550512E-41 -5.061850755496E-28
    1.180639354645E1  4.854680071858E-41 -5.042361600767E-28
    1.180706023534E1  4.827146641305E-41 -5.022947484624E-28
    1.180772692423E1  4.799769368140E-41 -5.003608118141E-28
    1.180839361312E1  4.772547366701E-41 -4.984343213507E-28
    1.180906030201E1  4.745479756353E-41 -4.965152484018E-28
    1.180972699090E1  4.718565661451E-41 -4.946035644074E-28
    1.181039367979E1  4.691804211321E-41 -4.926992409174E-28
    1.181106036868E1  4.665194540222E-41 -4.908022495914E-28
    1.181172705757E1  4.638735787327E-41 -4.889125621979E-28
    1.181239374646E1  4.612427096690E-41 -4.870301506143E-28
    1.181306043535E1  4.586267617220E-41 -4.851549868263E-28
    1.181372712424E1  4.560256502652E-41 -4.832870429273E-28
    1.181439381313E1  4.534392911523E-41 -4.814262911182E-28
    1.181506050202E1  4.508676007139E-41 -4.795727037071E-28
    1.181572719091E1  4.483104957555E-41 -4.777262531085E-28
    1.181639387980E1  4.457678935541E-41 -4.758869118433E-28
    1.181706056869E1  4.432397118562E-41 -4.740546525380E-28
    1.181772725758E1  4.407258688747E-41 -4.722294479248E-28
    1.181839394646E1  4.382262832861E-41 -4.704112708406E-28
    1.181906063535E1  4.357408742286E-41 -4.686000942270E-28
    1.181972732424E1  4.332695612987E-41 -4.667958911298E-28
    1.182039401313E1  4.308122645491E-41 -4.649986346986E-28
    1.182106070202E1  4.283689044856E-41 -4.632082981863E-28
    1.182172739091E1  4.259394020653E-41 -4.614248549490E-28
    1.182239407980E1  4.235236786933E-41 -4.596482784451E-28
    1.182306076869E1  4.211216562206E-41 -4.578785422354E-28
    1.182372745758E1  4.187332569414E-41 -4.561156199823E-28
    1.182439414647E1  4.163584035905E-41 -4.543594854500E-28
    1.182506083536E1  4.139970193412E-41 -4.526101125033E-28
    1.182572752425E1  4.116490278021E-41 -4.508674751078E-28
    1.182639421314E1  4.093143530156E-41 -4.491315473294E-28
    1.182706090203E1  4.069929194545E-41 -4.474023033338E-28
    1.182772759092E1  4.046846520200E-41 -4.456797173861E-28
    1.182839427981E1  4.023894760394E-41 -4.439637638506E-28
    1.182906096870E1  4.001073172635E-41 -4.422544171902E-28
    1.182972765759E1  3.978381018640E-41 -4.405516519664E-28
    1.183039434648E1  3.955817564315E-41 -4.388554428383E-28
    1.183106103537E1  3.933382079729E-41 -4.371657645627E-28
    1.183172772426E1  3.911073839093E-41 -4.354825919937E-28
    1.183239441315E1  3.888892120730E-41 -4.338059000820E-28
    1.183306110204E1  3.866836207059E-41 -4.321356638751E-28
    1.183372779093E1  3.844905384570E-41 -4.304718585162E-28
    1.183439447982E1  3.823098943797E-41 -4.288144592444E-28
    1.183506116871E1  3.801416179298E-41 -4.271634413942E-28
    1.183572785760E1  3.779856389635E-41 -4.255187803949E-28
    1.183639454648E1  3.758418877345E-41 -4.238804517705E-28
    1.183706123537E1  3.737102948921E-41 -4.222484311393E-28
    1.183772792426E1  3.715907914793E-41 -4.206226942134E-28
    1.183839461315E1  3.694833089297E-41 -4.190032167983E-28
    1.183906130204E1  3.673877790661E-41 -4.173899747930E-28
    1.183972799093E1  3.653041340978E-41 -4.157829441890E-28
    1.184039467982E1  3.632323066188E-41 -4.141821010703E-28
    1.184106136871E1  3.611722296052E-41 -4.125874216131E-28
    1.184172805760E1  3.591238364133E-41 -4.109988820852E-28
    1.184239474649E1  3.570870607774E-41 -4.094164588459E-28
    1.184306143538E1  3.550618368075E-41 -4.078401283453E-28
    1.184372812427E1  3.530480989875E-41 -4.062698671245E-28
    1.184439481316E1  3.510457821729E-41 -4.047056518146E-28
    1.184506150205E1  3.490548215884E-41 -4.031474591371E-28
