#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]
    3.740124670822E0  3.014931408058E-10  -1.729460336063E-5
    3.740791359712E0  2.999288970568E-10  -1.725063605831E-5
    3.741458048602E0  2.983727728189E-10  -1.720678094945E-5
    3.742124737491E0  2.968247259251E-10  -1.716303774647E-5
    3.742791426381E0  2.952847144273E-10  -1.711940616258E-5
    3.743458115271E0  2.937526965957E-10  -1.707588591167E-5
    3.744124804160E0  2.922286309170E-10  -1.703247670843E-5
    3.744791493050E0  2.907124760938E-10  -1.698917826823E-5
    3.745458181939E0  2.892041910432E-10  -1.694599030720E-5
    3.746124870829E0  2.877037348959E-10  -1.690291254221E-5
    3.746791559719E0  2.862110669947E-10  -1.685994469084E-5
    3.747458248608E0  2.847261468939E-10  -1.681708647141E-5
    3.748124937498E0  2.832489343579E-10  -1.677433760295E-5
    3.748791626388E0  2.817793893602E-10  -1.673169780523E-5
    3.749458315277E0  2.803174720821E-10  -1.668916679874E-5
    3.750125004167E0  2.788631429120E-10  -1.664674430468E-5
    3.750791693056E0  2.774163624440E-10  -1.660443004498E-5
    3.751458381946E0  2.759770914770E-10  -1.656222374228E-5
    3.752125070836E0  2.745452910136E-10  -1.652012511994E-5
    3.752791759725E0  2.731209222590E-10  -1.647813390203E-5
    3.753458448615E0  2.717039466199E-10  -1.643624981331E-5
    3.754125137505E0  2.702943257038E-10  -1.639447257929E-5
    3.754791826394E0  2.688920213173E-10  -1.635280192616E-5
    3.755458515284E0  2.674969954657E-10  -1.631123758081E-5
    3.756125204173E0  2.661092103517E-10  -1.626977927086E-5
    3.756791893063E0  2.647286283744E-10  -1.622842672460E-5
    3.757458581953E0  2.633552121280E-10  -1.618717967105E-5
    3.758125270842E0  2.619889244014E-10  -1.614603783990E-5
    3.758791959732E0  2.606297281767E-10  -1.610500096155E-5
    3.759458648622E0  2.592775866283E-10  -1.606406876711E-5
    3.760125337511E0  2.579324631220E-10  -1.602324098835E-5
    3.760792026401E0  2.565943212139E-10  -1.598251735775E-5
    3.761458715291E0  2.552631246495E-10  -1.594189760849E-5
    3.762125404180E0  2.539388373626E-10  -1.590138147440E-5
    3.762792093070E0  2.526214234745E-10  -1.586096869004E-5
    3.763458781959E0  2.513108472927E-10  -1.582065899063E-5
    3.764125470849E0  2.500070733104E-10  -1.578045211206E-5
    3.764792159739E0  2.487100662051E-10  -1.574034779092E-5
    3.765458848628E0  2.474197908379E-10  -1.570034576448E-5
    3.766125537518E0  2.461362122525E-10  -1.566044577068E-5
    3.766792226408E0  2.448592956742E-10  -1.562064754813E-5
    3.767458915297E0  2.435890065088E-10  -1.558095083612E-5
    3.768125604187E0  2.423253103421E-10  -1.554135537460E-5
    3.768792293076E0  2.410681729386E-10  -1.550186090420E-5
    3.769458981966E0  2.398175602405E-10  -1.546246716623E-5
    3.770125670856E0  2.385734383673E-10  -1.542317390264E-5
    3.770792359745E0  2.373357736142E-10  -1.538398085606E-5
    3.771459048635E0  2.361045324517E-10  -1.534488776979E-5
    3.772125737525E0  2.348796815244E-10  -1.530589438776E-5
    3.772792426414E0  2.336611876503E-10  -1.526700045459E-5
    3.773459115304E0  2.324490178196E-10  -1.522820571555E-5
    3.774125804193E0  2.312431391943E-10  -1.518950991656E-5
    3.774792493083E0  2.300435191067E-10  -1.515091280420E-5
    3.775459181973E0  2.288501250590E-10  -1.511241412569E-5
    3.776125870862E0  2.276629247222E-10  -1.507401362893E-5
    3.776792559752E0  2.264818859353E-10  -1.503571106243E-5
    3.777459248642E0  2.253069767043E-10  -1.499750617538E-5
    3.778125937531E0  2.241381652015E-10  -1.495939871759E-5
    3.778792626421E0  2.229754197644E-10  -1.492138843954E-5
    3.779459315311E0  2.218187088952E-10  -1.488347509233E-5
    3.780126004200E0  2.206680012597E-10  -1.484565842772E-5
    3.780792693090E0  2.195232656864E-10  -1.480793819809E-5
    3.781459381979E0  2.183844711657E-10  -1.477031415646E-5
    3.782126070869E0  2.172515868492E-10  -1.473278605651E-5
    3.782792759759E0  2.161245820489E-10  -1.469535365253E-5
    3.783459448648E0  2.150034262359E-10  -1.465801669944E-5
    3.784126137538E0  2.138880890402E-10  -1.462077495281E-5
    3.784792826428E0  2.127785402493E-10  -1.458362816882E-5
    3.785459515317E0  2.116747498080E-10  -1.454657610429E-5
    3.786126204207E0  2.105766878170E-10  -1.450961851667E-5
    3.786792893096E0  2.094843245323E-10  -1.447275516401E-5
    3.787459581986E0  2.083976303646E-10  -1.443598580502E-5
    3.788126270876E0  2.073165758781E-10  -1.439931019899E-5
    3.788792959765E0  2.062411317903E-10  -1.436272810586E-5
    3.789459648655E0  2.051712689703E-10  -1.432623928618E-5
    3.790126337545E0  2.041069584389E-10  -1.428984350111E-5
    3.790793026434E0  2.030481713674E-10  -1.425354051243E-5
    3.791459715324E0  2.019948790767E-10  -1.421733008253E-5
    3.792126404213E0  2.009470530370E-10  -1.418121197441E-5
    3.792793093103E0  1.999046648663E-10  -1.414518595169E-5
    3.793459781993E0  1.988676863304E-10  -1.410925177859E-5
    3.794126470882E0  1.978360893416E-10  -1.407340921994E-5
    3.794793159772E0  1.968098459581E-10  -1.403765804117E-5
    3.795459848662E0  1.957889283833E-10  -1.400199800831E-5
    3.796126537551E0  1.947733089651E-10  -1.396642888802E-5
    3.796793226441E0  1.937629601949E-10  -1.393095044752E-5
    3.797459915331E0  1.927578547070E-10  -1.389556245465E-5
    3.798126604220E0  1.917579652779E-10  -1.386026467786E-5
    3.798793293110E0  1.907632648256E-10  -1.382505688616E-5
    3.799459981999E0  1.897737264087E-10  -1.378993884920E-5
    3.800126670889E0  1.887893232258E-10  -1.375491033719E-5
    3.800793359779E0  1.878100286147E-10  -1.371997112093E-5
    3.801460048668E0  1.868358160516E-10  -1.368512097183E-5
    3.802126737558E0  1.858666591508E-10  -1.365035966188E-5
    3.802793426448E0  1.849025316632E-10  -1.361568696365E-5
    3.803460115337E0  1.839434074764E-10  -1.358110265030E-5
    3.804126804227E0  1.829892606137E-10  -1.354660649558E-5
    3.804793493116E0  1.820400652330E-10  -1.351219827380E-5
    3.805460182006E0  1.810957956268E-10  -1.347787775988E-5
    3.806126870896E0  1.801564262208E-10  -1.344364472931E-5
    3.806793559785E0  1.792219315739E-10  -1.340949895813E-5
    3.807460248675E0  1.782922863769E-10  -1.337544022300E-5
    3.808126937565E0  1.773674654521E-10  -1.334146830113E-5
    3.808793626454E0  1.764474437528E-10  -1.330758297030E-5
    3.809460315344E0  1.755321963621E-10  -1.327378400888E-5
    3.810127004233E0  1.746216984928E-10  -1.324007119578E-5
    3.810793693123E0  1.737159254862E-10  -1.320644431051E-5
    3.811460382013E0  1.728148528120E-10  -1.317290313314E-5
    3.812127070902E0  1.719184560670E-10  -1.313944744428E-5
    3.812793759792E0  1.710267109750E-10  -1.310607702515E-5
    3.813460448682E0  1.701395933858E-10  -1.307279165749E-5
    3.814127137571E0  1.692570792747E-10  -1.303959112362E-5
    3.814793826461E0  1.683791447417E-10  -1.300647520643E-5
    3.815460515351E0  1.675057660110E-10  -1.297344368934E-5
    3.816127204240E0  1.666369194303E-10  -1.294049635636E-5
    3.816793893130E0  1.657725814702E-10  -1.290763299204E-5
    3.817460582019E0  1.649127287235E-10  -1.287485338147E-5
    3.818127270909E0  1.640573379045E-10  -1.284215731031E-5
    3.818793959799E0  1.632063858486E-10  -1.280954456477E-5
    3.819460648688E0  1.623598495115E-10  -1.277701493162E-5
    3.820127337578E0  1.615177059684E-10  -1.274456819815E-5
    3.820794026468E0  1.606799324138E-10  -1.271220415222E-5
    3.821460715357E0  1.598465061606E-10  -1.267992258223E-5
    3.822127404247E0  1.590174046395E-10  -1.264772327711E-5
    3.822794093136E0  1.581926053985E-10  -1.261560602637E-5
    3.823460782026E0  1.573720861021E-10  -1.258357062002E-5
    3.824127470916E0  1.565558245310E-10  -1.255161684863E-5
    3.824794159805E0  1.557437985811E-10  -1.251974450330E-5
    3.825460848695E0  1.549359862633E-10  -1.248795337569E-5
    3.826127537585E0  1.541323657026E-10  -1.245624325796E-5
    3.826794226474E0  1.533329151377E-10  -1.242461394284E-5
    3.827460915364E0  1.525376129202E-10  -1.239306522356E-5
    3.828127604253E0  1.517464375143E-10  -1.236159689391E-5
    3.828794293143E0  1.509593674960E-10  -1.233020874819E-5
    3.829460982033E0  1.501763815525E-10  -1.229890058124E-5
    3.830127670922E0  1.493974584819E-10  -1.226767218843E-5
    3.830794359812E0  1.486225771921E-10  -1.223652336564E-5
    3.831461048702E0  1.478517167010E-10  -1.220545390930E-5
    3.832127737591E0  1.470848561350E-10  -1.217446361633E-5
    3.832794426481E0  1.463219747292E-10  -1.214355228420E-5
    3.833461115371E0  1.455630518266E-10  -1.211271971090E-5
    3.834127804260E0  1.448080668774E-10  -1.208196569492E-5
    3.834794493150E0  1.440569994384E-10  -1.205129003529E-5
    3.835461182039E0  1.433098291728E-10  -1.202069253153E-5
    3.836127870929E0  1.425665358493E-10  -1.199017298370E-5
    3.836794559819E0  1.418270993417E-10  -1.195973119238E-5
    3.837461248708E0  1.410914996284E-10  -1.192936695862E-5
    3.838127937598E0  1.403597167917E-10  -1.189908008403E-5
    3.838794626488E0  1.396317310174E-10  -1.186887037070E-5
    3.839461315377E0  1.389075225942E-10  -1.183873762124E-5
    3.840128004267E0  1.381870719133E-10  -1.180868163877E-5
    3.840794693156E0  1.374703594674E-10  -1.177870222691E-5
    3.841461382046E0  1.367573658509E-10  -1.174879918979E-5
    3.842128070936E0  1.360480717589E-10  -1.171897233203E-5
    3.842794759825E0  1.353424579865E-10  -1.168922145877E-5
    3.843461448715E0  1.346405054288E-10  -1.165954637564E-5
    3.844128137605E0  1.339421950802E-10  -1.162994688878E-5
    3.844794826494E0  1.332475080336E-10  -1.160042280481E-5
    3.845461515384E0  1.325564254801E-10  -1.157097393086E-5
    3.846128204273E0  1.318689287087E-10  -1.154160007457E-5
    3.846794893163E0  1.311849991053E-10  -1.151230104404E-5
    3.847461582053E0  1.305046181528E-10  -1.148307664789E-5
    3.848128270942E0  1.298277674299E-10  -1.145392669523E-5
    3.848794959832E0  1.291544286113E-10  -1.142485099564E-5
    3.849461648722E0  1.284845834667E-10  -1.139584935921E-5
    3.850128337611E0  1.278182138606E-10  -1.136692159651E-5
    3.850795026501E0  1.271553017515E-10  -1.133806751861E-5
    3.851461715391E0  1.264958291917E-10  -1.130928693704E-5
    3.852128404280E0  1.258397783269E-10  -1.128057966383E-5
    3.852795093170E0  1.251871313951E-10  -1.125194551150E-5
    3.853461782059E0  1.245378707270E-10  -1.122338429303E-5
    3.854128470949E0  1.238919787448E-10  -1.119489582191E-5
    3.854795159839E0  1.232494379621E-10  -1.116647991209E-5
    3.855461848728E0  1.226102309831E-10  -1.113813637799E-5
    3.856128537618E0  1.219743405028E-10  -1.110986503453E-5
    3.856795226508E0  1.213417493055E-10  -1.108166569709E-5
    3.857461915397E0  1.207124402654E-10  -1.105353818152E-5
    3.858128604287E0  1.200863963454E-10  -1.102548230417E-5
    3.858795293176E0  1.194636005969E-10  -1.099749788183E-5
    3.859461982066E0  1.188440361593E-10  -1.096958473177E-5
    3.860128670956E0  1.182276862596E-10  -1.094174267175E-5
    3.860795359845E0  1.176145342121E-10  -1.091397151998E-5
    3.861462048735E0  1.170045634173E-10  -1.088627109512E-5
    3.862128737625E0  1.163977573624E-10  -1.085864121634E-5
    3.862795426514E0  1.157940996200E-10  -1.083108170323E-5
    3.863462115404E0  1.151935738482E-10  -1.080359237587E-5
    3.864128804293E0  1.145961637900E-10  -1.077617305480E-5
    3.864795493183E0  1.140018532725E-10  -1.074882356101E-5
    3.865462182073E0  1.134106262073E-10  -1.072154371597E-5
    3.866128870962E0  1.128224665891E-10  -1.069433334158E-5
    3.866795559852E0  1.122373584960E-10  -1.066719226021E-5
    3.867462248742E0  1.116552860887E-10  -1.064012029471E-5
    3.868128937631E0  1.110762336100E-10  -1.061311726834E-5
    3.868795626521E0  1.105001853849E-10  -1.058618300486E-5
    3.869462315411E0  1.099271258194E-10  -1.055931732845E-5
    3.870129004300E0  1.093570394007E-10  -1.053252006375E-5
    3.870795693190E0  1.087899106966E-10  -1.050579103586E-5
    3.871462382079E0  1.082257243549E-10  -1.047913007031E-5
    3.872129070969E0  1.076644651033E-10  -1.045253699311E-5
    3.872795759859E0  1.071061177485E-10  -1.042601163069E-5
    3.873462448748E0  1.065506671764E-10  -1.039955380993E-5
    3.874129137638E0  1.059980983513E-10  -1.037316335816E-5
    3.874795826528E0  1.054483963156E-10  -1.034684010316E-5
    3.875462515417E0  1.049015461893E-10  -1.032058387313E-5
    3.876129204307E0  1.043575331698E-10  -1.029439449673E-5
    3.876795893196E0  1.038163425311E-10  -1.026827180306E-5
    3.877462582086E0  1.032779596241E-10  -1.024221562165E-5
    3.878129270976E0  1.027423698754E-10  -1.021622578248E-5
    3.878795959865E0  1.022095587874E-10  -1.019030211595E-5
    3.879462648755E0  1.016795119378E-10  -1.016444445291E-5
    3.880129337645E0  1.011522149793E-10  -1.013865262464E-5
    3.880796026534E0  1.006276536389E-10  -1.011292646284E-5
    3.881462715424E0  1.001058137179E-10  -1.008726579968E-5
    3.882129404313E0  9.958668109111E-11  -1.006167046771E-5
    3.882796093203E0  9.907024170694E-11  -1.003614029995E-5
    3.883462782093E0  9.855648158664E-11  -1.001067512984E-5
    3.884129470982E0  9.804538682405E-11  -9.985274791228E-6
    3.884796159872E0  9.753694358526E-11  -9.959939118410E-6
    3.885462848762E0  9.703113810816E-11  -9.934667946100E-6
    3.886129537651E0  9.652795670213E-11  -9.909461109439E-6
    3.886796226541E0  9.602738574763E-11  -9.884318443987E-6
    3.887462915431E0  9.552941169585E-11  -9.859239785730E-6
    3.888129604320E0  9.503402106833E-11  -9.834224971075E-6
    3.888796293210E0  9.454120045661E-11  -9.809273836847E-6
    3.889462982099E0  9.405093652185E-11  -9.784386220291E-6
    3.890129670989E0  9.356321599447E-11  -9.759561959071E-6
    3.890796359879E0  9.307802567381E-11  -9.734800891266E-6
    3.891463048768E0  9.259535242773E-11  -9.710102855372E-6
    3.892129737658E0  9.211518319232E-11  -9.685467690300E-6
    3.892796426548E0  9.163750497147E-11  -9.660895235374E-6
    3.893463115437E0  9.116230483658E-11  -9.636385330330E-6
    3.894129804327E0  9.068956992616E-11  -9.611937815317E-6
    3.894796493216E0  9.021928744553E-11  -9.587552530892E-6
    3.895463182106E0  8.975144466643E-11  -9.563229318025E-6
    3.896129870996E0  8.928602892670E-11  -9.538968018090E-6
    3.896796559885E0  8.882302762992E-11  -9.514768472873E-6
    3.897463248775E0  8.836242824510E-11  -9.490630524561E-6
    3.898129937665E0  8.790421830630E-11  -9.466554015751E-6
    3.898796626554E0  8.744838541230E-11  -9.442538789442E-6
    3.899463315444E0  8.699491722630E-11  -9.418584689034E-6
    3.900130004333E0  8.654380147555E-11  -9.394691558333E-6
    3.900796693223E0  8.609502595100E-11  -9.370859241544E-6
    3.901463382113E0  8.564857850704E-11  -9.347087583271E-6
    3.902130071002E0  8.520444706110E-11  -9.323376428519E-6
    3.902796759892E0  8.476261959333E-11  -9.299725622690E-6
    3.903463448782E0  8.432308414634E-11  -9.276135011582E-6
    3.904130137671E0  8.388582882479E-11  -9.252604441390E-6
    3.904796826561E0  8.345084179511E-11  -9.229133758703E-6
    3.905463515451E0  8.301811128519E-11  -9.205722810505E-6
    3.906130204340E0  8.258762558403E-11  -9.182371444171E-6
    3.906796893230E0  8.215937304145E-11  -9.159079507470E-6
    3.907463582119E0  8.173334206775E-11  -9.135846848560E-6
    3.908130271009E0  8.130952113342E-11  -9.112673315990E-6
    3.908796959899E0  8.088789876881E-11  -9.089558758695E-6
    3.909463648788E0  8.046846356381E-11  -9.066503026002E-6
    3.910130337678E0  8.005120416758E-11  -9.043505967622E-6
    3.910797026568E0  7.963610928820E-11  -9.020567433652E-6
    3.911463715457E0  7.922316769238E-11  -8.997687274575E-6
    3.912130404347E0  7.881236820516E-11  -8.974865341255E-6
    3.912797093236E0  7.840369970961E-11  -8.952101484942E-6
    3.913463782126E0  7.799715114651E-11  -8.929395557266E-6
    3.914130471016E0  7.759271151407E-11  -8.906747410239E-6
    3.914797159905E0  7.719036986762E-11  -8.884156896250E-6
    3.915463848795E0  7.679011531931E-11  -8.861623868070E-6
    3.916130537685E0  7.639193703783E-11  -8.839148178847E-6
    3.916797226574E0  7.599582424812E-11  -8.816729682106E-6
    3.917463915464E0  7.560176623103E-11  -8.794368231746E-6
    3.918130604353E0  7.520975232310E-11  -8.772063682043E-6
    3.918797293243E0  7.481977191621E-11  -8.749815887646E-6
    3.919463982133E0  7.443181445735E-11  -8.727624703578E-6
    3.920130671022E0  7.404586944827E-11  -8.705489985234E-6
    3.920797359912E0  7.366192644524E-11  -8.683411588378E-6
    3.921464048802E0  7.327997505876E-11  -8.661389369146E-6
    3.922130737691E0  7.290000495327E-11  -8.639423184044E-6
    3.922797426581E0  7.252200584686E-11  -8.617512889943E-6
    3.923464115471E0  7.214596751101E-11  -8.595658344085E-6
    3.924130804360E0  7.177187977032E-11  -8.573859404076E-6
    3.924797493250E0  7.139973250221E-11  -8.552115927887E-6
    3.925464182139E0  7.102951563666E-11  -8.530427773856E-6
    3.926130871029E0  7.066121915591E-11  -8.508794800682E-6
    3.926797559919E0  7.029483309425E-11  -8.487216867428E-6
    3.927464248808E0  6.993034753768E-11  -8.465693833517E-6
    3.928130937698E0  6.956775262370E-11  -8.444225558735E-6
    3.928797626588E0  6.920703854098E-11  -8.422811903225E-6
    3.929464315477E0  6.884819552917E-11  -8.401452727492E-6
    3.930131004367E0  6.849121387855E-11  -8.380147892396E-6
    3.930797693256E0  6.813608392985E-11  -8.358897259156E-6
    3.931464382146E0  6.778279607393E-11  -8.337700689345E-6
    3.932131071036E0  6.743134075154E-11  -8.316558044894E-6
    3.932797759925E0  6.708170845307E-11  -8.295469188086E-6
    3.933464448815E0  6.673388971826E-11  -8.274433981557E-6
    3.934131137705E0  6.638787513600E-11  -8.253452288298E-6
    3.934797826594E0  6.604365534400E-11  -8.232523971648E-6
    3.935464515484E0  6.570122102861E-11  -8.211648895300E-6
    3.936131204373E0  6.536056292452E-11  -8.190826923294E-6
    3.936797893263E0  6.502167181452E-11  -8.170057920021E-6
    3.937464582153E0  6.468453852926E-11  -8.149341750217E-6
    3.938131271042E0  6.434915394699E-11  -8.128678278968E-6
    3.938797959932E0  6.401550899331E-11  -8.108067371704E-6
    3.939464648822E0  6.368359464096E-11  -8.087508894202E-6
    3.940131337711E0  6.335340190951E-11  -8.067002712581E-6
    3.940798026601E0  6.302492186517E-11  -8.046548693306E-6
    3.941464715491E0  6.269814562053E-11  -8.026146703182E-6
    3.942131404380E0  6.237306433433E-11  -8.005796609358E-6
    3.942798093270E0  6.204966921119E-11  -7.985498279321E-6
    3.943464782159E0  6.172795150141E-11  -7.965251580901E-6
    3.944131471049E0  6.140790250070E-11  -7.945056382266E-6
    3.944798159939E0  6.108951354996E-11  -7.924912551919E-6
    3.945464848828E0  6.077277603507E-11  -7.904819958706E-6
    3.946131537718E0  6.045768138659E-11  -7.884778471804E-6
    3.946798226608E0  6.014422107961E-11  -7.864787960729E-6
    3.947464915497E0  5.983238663343E-11  -7.844848295331E-6
    3.948131604387E0  5.952216961142E-11  -7.824959345791E-6
    3.948798293276E0  5.921356162072E-11  -7.805120982628E-6
    3.949464982166E0  5.890655431206E-11  -7.785333076688E-6
    3.950131671056E0  5.860113937951E-11  -7.765595499152E-6
    3.950798359945E0  5.829730856026E-11  -7.745908121529E-6
    3.951465048835E0  5.799505363437E-11  -7.726270815659E-6
    3.952131737725E0  5.769436642462E-11  -7.706683453709E-6
    3.952798426614E0  5.739523879621E-11  -7.687145908177E-6
    3.953465115504E0  5.709766265657E-11  -7.667658051883E-6
    3.954131804393E0  5.680162995516E-11  -7.648219757979E-6
    3.954798493283E0  5.650713268321E-11  -7.628830899937E-6
    3.955465182173E0  5.621416287354E-11  -7.609491351557E-6
    3.956131871062E0  5.592271260034E-11  -7.590200986960E-6
    3.956798559952E0  5.563277397892E-11  -7.570959680592E-6
    3.957465248842E0  5.534433916554E-11  -7.551767307221E-6
    3.958131937731E0  5.505740035718E-11  -7.532623741933E-6
    3.958798626621E0  5.477194979131E-11  -7.513528860138E-6
    3.959465315511E0  5.448797974572E-11  -7.494482537564E-6
    3.960132004400E0  5.420548253827E-11  -7.475484650257E-6
    3.960798693290E0  5.392445052671E-11  -7.456535074581E-6
    3.961465382179E0  5.364487610845E-11  -7.437633687218E-6
    3.962132071069E0  5.336675172039E-11  -7.418780365166E-6
    3.962798759959E0  5.309006983866E-11  -7.399974985737E-6
    3.963465448848E0  5.281482297848E-11  -7.381217426559E-6
    3.964132137738E0  5.254100369390E-11  -7.362507565573E-6
    3.964798826628E0  5.226860457763E-11  -7.343845281034E-6
    3.965465515517E0  5.199761826084E-11  -7.325230451507E-6
    3.966132204407E0  5.172803741295E-11  -7.306662955870E-6
    3.966798893296E0  5.145985474142E-11  -7.288142673312E-6
    3.967465582186E0  5.119306299158E-11  -7.269669483331E-6
    3.968132271076E0  5.092765494641E-11  -7.251243265732E-6
    3.968798959965E0  5.066362342637E-11  -7.232863900631E-6
    3.969465648855E0  5.040096128917E-11  -7.214531268451E-6
    3.970132337745E0  5.013966142962E-11  -7.196245249920E-6
    3.970799026634E0  4.987971677938E-11  -7.178005726072E-6
    3.971465715524E0  4.962112030682E-11  -7.159812578248E-6
    3.972132404413E0  4.936386501683E-11  -7.141665688091E-6
    3.972799093303E0  4.910794395057E-11  -7.123564937547E-6
    3.973465782193E0  4.885335018535E-11  -7.105510208867E-6
    3.974132471082E0  4.860007683442E-11  -7.087501384603E-6
    3.974799159972E0  4.834811704676E-11  -7.069538347606E-6
    3.975465848862E0  4.809746400693E-11  -7.051620981030E-6
    3.976132537751E0  4.784811093486E-11  -7.033749168327E-6
    3.976799226641E0  4.760005108566E-11  -7.015922793248E-6
    3.977465915531E0  4.735327774948E-11  -6.998141739842E-6
    3.978132604420E0  4.710778425129E-11  -6.980405892455E-6
    3.978799293310E0  4.686356395069E-11  -6.962715135731E-6
    3.979465982199E0  4.662061024178E-11  -6.945069354608E-6
    3.980132671089E0  4.637891655293E-11  -6.927468434318E-6
    3.980799359979E0  4.613847634663E-11  -6.909912260389E-6
    3.981466048868E0  4.589928311929E-11  -6.892400718643E-6
    3.982132737758E0  4.566133040110E-11  -6.874933695191E-6
    3.982799426648E0  4.542461175583E-11  -6.857511076441E-6
    3.983466115537E0  4.518912078064E-11  -6.840132749088E-6
    3.984132804427E0  4.495485110594E-11  -6.822798600118E-6
    3.984799493316E0  4.472179639521E-11  -6.805508516809E-6
    3.985466182206E0  4.448995034481E-11  -6.788262386726E-6
    3.986132871096E0  4.425930668381E-11  -6.771060097722E-6
    3.986799559985E0  4.402985917386E-11  -6.753901537938E-6
    3.987466248875E0  4.380160160896E-11  -6.736786595801E-6
    3.988132937765E0  4.357452781534E-11  -6.719715160026E-6
    3.988799626654E0  4.334863165128E-11  -6.702687119609E-6
    3.989466315544E0  4.312390700693E-11  -6.685702363836E-6
    3.990133004433E0  4.290034780415E-11  -6.668760782272E-6
    3.990799693323E0  4.267794799636E-11  -6.651862264766E-6
    3.991466382213E0  4.245670156836E-11  -6.635006701452E-6
    3.992133071102E0  4.223660253618E-11  -6.618193982742E-6
    3.992799759992E0  4.201764494689E-11  -6.601423999331E-6
    3.993466448882E0  4.179982287848E-11  -6.584696642194E-6
    3.994133137771E0  4.158313043967E-11  -6.568011802583E-6
    3.994799826661E0  4.136756176976E-11  -6.551369372032E-6
    3.995466515551E0  4.115311103847E-11  -6.534769242350E-6
    3.996133204440E0  4.093977244578E-11  -6.518211305625E-6
    3.996799893330E0  4.072754022178E-11  -6.501695454222E-6
    3.997466582219E0  4.051640862650E-11  -6.485221580779E-6
    3.998133271109E0  4.030637194976E-11  -6.468789578212E-6
    3.998799959999E0  4.009742451104E-11  -6.452399339710E-6
    3.999466648888E0  3.988956065929E-11  -6.436050758736E-6
    4.000133337778E0  3.968277477279E-11  -6.419743729025E-6
    4.000800026668E0  3.947706125900E-11  -6.403478144586E-6
    4.001466715557E0  3.927241455440E-11  -6.387253899697E-6
    4.002133404447E0  3.906882912437E-11  -6.371070888911E-6
    4.002800093336E0  3.886629946300E-11  -6.354929007046E-6
    4.003466782226E0  3.866482009294E-11  -6.338828149194E-6
    4.004133471116E0  3.846438556531E-11  -6.322768210712E-6
    4.004800160005E0  3.826499045949E-11  -6.306749087228E-6
    4.005466848895E0  3.806662938298E-11  -6.290770674636E-6
    4.006133537785E0  3.786929697129E-11  -6.274832869097E-6
    4.006800226674E0  3.767298788777E-11  -6.258935567037E-6
    4.007466915564E0  3.747769682347E-11  -6.243078665150E-6
    4.008133604453E0  3.728341849698E-11  -6.227262060391E-6
    4.008800293343E0  3.709014765431E-11  -6.211485649981E-6
    4.009466982233E0  3.689787906875E-11  -6.195749331406E-6
    4.010133671122E0  3.670660754071E-11  -6.180053002410E-6
    4.010800360012E0  3.651632789757E-11  -6.164396561003E-6
    4.011467048902E0  3.632703499359E-11  -6.148779905455E-6
    4.012133737791E0  3.613872370972E-11  -6.133202934296E-6
    4.012800426681E0  3.595138895347E-11  -6.117665546315E-6
    4.013467115571E0  3.576502565879E-11  -6.102167640564E-6
    4.014133804460E0  3.557962878593E-11  -6.086709116350E-6
    4.014800493350E0  3.539519332128E-11  -6.071289873238E-6
    4.015467182239E0  3.521171427727E-11  -6.055909811052E-6
    4.016133871129E0  3.502918669221E-11  -6.040568829872E-6
    4.016800560019E0  3.484760563015E-11  -6.025266830033E-6
    4.017467248908E0  3.466696618076E-11  -6.010003712127E-6
    4.018133937798E0  3.448726345922E-11  -5.994779376999E-6
    4.018800626688E0  3.430849260603E-11  -5.979593725748E-6
    4.019467315577E0  3.413064878694E-11  -5.964446659726E-6
    4.020134004467E0  3.395372719275E-11  -5.949338080541E-6
    4.020800693356E0  3.377772303927E-11  -5.934267890048E-6
    4.021467382246E0  3.360263156710E-11  -5.919235990357E-6
    4.022134071136E0  3.342844804155E-11  -5.904242283826E-6
    4.022800760025E0  3.325516775252E-11  -5.889286673066E-6
    4.023467448915E0  3.308278601435E-11  -5.874369060935E-6
    4.024134137805E0  3.291129816567E-11  -5.859489350540E-6
    4.024800826694E0  3.274069956934E-11  -5.844647445238E-6
    4.025467515584E0  3.257098561227E-11  -5.829843248632E-6
    4.026134204473E0  3.240215170531E-11  -5.815076664571E-6
    4.026800893363E0  3.223419328312E-11  -5.800347597152E-6
    4.027467582253E0  3.206710580407E-11  -5.785655950716E-6
    4.028134271142E0  3.190088475009E-11  -5.771001629851E-6
    4.028800960032E0  3.173552562657E-11  -5.756384539387E-6
    4.029467648922E0  3.157102396220E-11  -5.741804584399E-6
    4.030134337811E0  3.140737530891E-11  -5.727261670206E-6
    4.030801026701E0  3.124457524169E-11  -5.712755702366E-6
    4.031467715591E0  3.108261935850E-11  -5.698286586682E-6
    4.032134404480E0  3.092150328015E-11  -5.683854229197E-6
    4.032801093370E0  3.076122265018E-11  -5.669458536196E-6
    4.033467782259E0  3.060177313472E-11  -5.655099414201E-6
    4.034134471149E0  3.044315042241E-11  -5.640776769976E-6
    4.034801160039E0  3.028535022427E-11  -5.626490510522E-6
    4.035467848928E0  3.012836827356E-11  -5.612240543080E-6
    4.036134537818E0  2.997220032569E-11  -5.598026775126E-6
    4.036801226708E0  2.981684215810E-11  -5.583849114375E-6
    4.037467915597E0  2.966228957015E-11  -5.569707468778E-6
    4.038134604487E0  2.950853838298E-11  -5.555601746519E-6
    4.038801293376E0  2.935558443945E-11  -5.541531856021E-6
    4.039467982266E0  2.920342360396E-11  -5.527497705939E-6
