#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]
    3.462782092736E0   3.160475065615E-5  -3.026454368179E-1
    3.463448781626E0   3.151952436230E-5  -3.025745279059E-1
    3.464115470516E0   3.143452789216E-5  -3.025036356077E-1
    3.464782159405E0   3.134976062599E-5  -3.024327599193E-1
    3.465448848295E0   3.126522194570E-5  -3.023619008369E-1
    3.466115537185E0   3.118091123489E-5  -3.022910583565E-1
    3.466782226074E0   3.109682787880E-5  -3.022202324744E-1
    3.467448914964E0   3.101297126435E-5  -3.021494231865E-1
    3.468115603853E0   3.092934078009E-5  -3.020786304890E-1
    3.468782292743E0   3.084593581624E-5  -3.020078543780E-1
    3.469448981633E0   3.076275576466E-5  -3.019370948497E-1
    3.470115670522E0   3.067980001883E-5  -3.018663519001E-1
    3.470782359412E0   3.059706797388E-5  -3.017956255254E-1
    3.471449048302E0   3.051455902659E-5  -3.017249157216E-1
    3.472115737191E0   3.043227257533E-5  -3.016542224850E-1
    3.472782426081E0   3.035020802012E-5  -3.015835458115E-1
    3.473449114970E0   3.026836476259E-5  -3.015128856974E-1
    3.474115803860E0   3.018674220598E-5  -3.014422421387E-1
    3.474782492750E0   3.010533975514E-5  -3.013716151317E-1
    3.475449181639E0   3.002415681652E-5  -3.013010046723E-1
    3.476115870529E0   2.994319279819E-5  -3.012304107567E-1
    3.476782559419E0   2.986244710980E-5  -3.011598333810E-1
    3.477449248308E0   2.978191916258E-5  -3.010892725415E-1
    3.478115937198E0   2.970160836939E-5  -3.010187282341E-1
    3.478782626088E0   2.962151414462E-5  -3.009482004550E-1
    3.479449314977E0   2.954163590428E-5  -3.008776892004E-1
    3.480116003867E0   2.946197306594E-5  -3.008071944664E-1
    3.480782692756E0   2.938252504873E-5  -3.007367162490E-1
    3.481449381646E0   2.930329127337E-5  -3.006662545445E-1
    3.482116070536E0   2.922427116212E-5  -3.005958093490E-1
    3.482782759425E0   2.914546413881E-5  -3.005253806585E-1
    3.483449448315E0   2.906686962882E-5  -3.004549684693E-1
    3.484116137205E0   2.898848705908E-5  -3.003845727774E-1
    3.484782826094E0   2.891031585807E-5  -3.003141935791E-1
    3.485449514984E0   2.883235545581E-5  -3.002438308704E-1
    3.486116203873E0   2.875460528384E-5  -3.001734846474E-1
    3.486782892763E0   2.867706477526E-5  -3.001031549064E-1
    3.487449581653E0   2.859973336467E-5  -3.000328416434E-1
    3.488116270542E0   2.852261048823E-5  -2.999625448546E-1
    3.488782959432E0   2.844569558359E-5  -2.998922645361E-1
    3.489449648322E0   2.836898808993E-5  -2.998220006841E-1
    3.490116337211E0   2.829248744794E-5  -2.997517532946E-1
    3.490783026101E0   2.821619309981E-5  -2.996815223640E-1
    3.491449714990E0   2.814010448925E-5  -2.996113078882E-1
    3.492116403880E0   2.806422106146E-5  -2.995411098635E-1
    3.492783092770E0   2.798854226314E-5  -2.994709282860E-1
    3.493449781659E0   2.791306754248E-5  -2.994007631517E-1
    3.494116470549E0   2.783779634915E-5  -2.993306144570E-1
    3.494783159439E0   2.776272813433E-5  -2.992604821979E-1
    3.495449848328E0   2.768786235064E-5  -2.991903663706E-1
    3.496116537218E0   2.761319845221E-5  -2.991202669712E-1
    3.496783226108E0   2.753873589464E-5  -2.990501839959E-1
    3.497449914997E0   2.746447413497E-5  -2.989801174408E-1
    3.498116603887E0   2.739041263173E-5  -2.989100673021E-1
    3.498783292776E0   2.731655084490E-5  -2.988400335759E-1
    3.499449981666E0   2.724288823593E-5  -2.987700162584E-1
    3.500116670556E0   2.716942426770E-5  -2.987000153458E-1
    3.500783359445E0   2.709615840455E-5  -2.986300308341E-1
    3.501450048335E0   2.702309011227E-5  -2.985600627196E-1
    3.502116737225E0   2.695021885808E-5  -2.984901109985E-1
    3.502783426114E0   2.687754411064E-5  -2.984201756668E-1
    3.503450115004E0   2.680506534005E-5  -2.983502567208E-1
    3.504116803893E0   2.673278201783E-5  -2.982803541565E-1
    3.504783492783E0   2.666069361693E-5  -2.982104679702E-1
    3.505450181673E0   2.658879961171E-5  -2.981405981581E-1
    3.506116870562E0   2.651709947797E-5  -2.980707447162E-1
    3.506783559452E0   2.644559269291E-5  -2.980009076408E-1
    3.507450248342E0   2.637427873513E-5  -2.979310869280E-1
    3.508116937231E0   2.630315708465E-5  -2.978612825739E-1
    3.508783626121E0   2.623222722289E-5  -2.977914945748E-1
    3.509450315011E0   2.616148863267E-5  -2.977217229269E-1
    3.510117003900E0   2.609094079820E-5  -2.976519676262E-1
    3.510783692790E0   2.602058320508E-5  -2.975822286690E-1
    3.511450381679E0   2.595041534030E-5  -2.975125060514E-1
    3.512117070569E0   2.588043669224E-5  -2.974427997696E-1
    3.512783759459E0   2.581064675064E-5  -2.973731098198E-1
    3.513450448348E0   2.574104500663E-5  -2.973034361981E-1
    3.514117137238E0   2.567163095273E-5  -2.972337789007E-1
    3.514783826128E0   2.560240408279E-5  -2.971641379239E-1
    3.515450515017E0   2.553336389204E-5  -2.970945132637E-1
    3.516117203907E0   2.546450987710E-5  -2.970249049163E-1
    3.516783892796E0   2.539584153590E-5  -2.969553128780E-1
    3.517450581686E0   2.532735836775E-5  -2.968857371449E-1
    3.518117270576E0   2.525905987332E-5  -2.968161777132E-1
    3.518783959465E0   2.519094555460E-5  -2.967466345790E-1
    3.519450648355E0   2.512301491495E-5  -2.966771077386E-1
    3.520117337245E0   2.505526745904E-5  -2.966075971881E-1
    3.520784026134E0   2.498770269290E-5  -2.965381029237E-1
    3.521450715024E0   2.492032012388E-5  -2.964686249416E-1
    3.522117403913E0   2.485311926067E-5  -2.963991632380E-1
    3.522784092803E0   2.478609961327E-5  -2.963297178091E-1
    3.523450781693E0   2.471926069300E-5  -2.962602886510E-1
    3.524117470582E0   2.465260201252E-5  -2.961908757600E-1
    3.524784159472E0   2.458612308579E-5  -2.961214791322E-1
    3.525450848362E0   2.451982342807E-5  -2.960520987638E-1
    3.526117537251E0   2.445370255595E-5  -2.959827346510E-1
    3.526784226141E0   2.438775998730E-5  -2.959133867900E-1
    3.527450915031E0   2.432199524131E-5  -2.958440551771E-1
    3.528117603920E0   2.425640783845E-5  -2.957747398083E-1
    3.528784292810E0   2.419099730050E-5  -2.957054406798E-1
    3.529450981699E0   2.412576315051E-5  -2.956361577880E-1
    3.530117670589E0   2.406070491285E-5  -2.955668911290E-1
    3.530784359479E0   2.399582211312E-5  -2.954976406989E-1
    3.531451048368E0   2.393111427825E-5  -2.954284064939E-1
    3.532117737258E0   2.386658093642E-5  -2.953591885104E-1
    3.532784426148E0   2.380222161708E-5  -2.952899867444E-1
    3.533451115037E0   2.373803585096E-5  -2.952208011921E-1
    3.534117803927E0   2.367402317005E-5  -2.951516318499E-1
    3.534784492816E0   2.361018310761E-5  -2.950824787138E-1
    3.535451181706E0   2.354651519815E-5  -2.950133417801E-1
    3.536117870596E0   2.348301897743E-5  -2.949442210449E-1
    3.536784559485E0   2.341969398247E-5  -2.948751165045E-1
    3.537451248375E0   2.335653975155E-5  -2.948060281551E-1
    3.538117937265E0   2.329355582416E-5  -2.947369559930E-1
    3.538784626154E0   2.323074174108E-5  -2.946679000142E-1
    3.539451315044E0   2.316809704429E-5  -2.945988602150E-1
    3.540118003933E0   2.310562127702E-5  -2.945298365916E-1
    3.540784692823E0   2.304331398373E-5  -2.944608291402E-1
    3.541451381713E0   2.298117471010E-5  -2.943918378571E-1
    3.542118070602E0   2.291920300306E-5  -2.943228627385E-1
    3.542784759492E0   2.285739841073E-5  -2.942539037805E-1
    3.543451448382E0   2.279576048247E-5  -2.941849609794E-1
    3.544118137271E0   2.273428876884E-5  -2.941160343313E-1
    3.544784826161E0   2.267298282164E-5  -2.940471238326E-1
    3.545451515051E0   2.261184219385E-5  -2.939782294794E-1
    3.546118203940E0   2.255086643965E-5  -2.939093512679E-1
    3.546784892830E0   2.249005511446E-5  -2.938404891944E-1
    3.547451581719E0   2.242940777486E-5  -2.937716432551E-1
    3.548118270609E0   2.236892397865E-5  -2.937028134462E-1
    3.548784959499E0   2.230860328482E-5  -2.936339997638E-1
    3.549451648388E0   2.224844525352E-5  -2.935652022044E-1
    3.550118337278E0   2.218844944614E-5  -2.934964207639E-1
    3.550785026168E0   2.212861542519E-5  -2.934276554388E-1
    3.551451715057E0   2.206894275442E-5  -2.933589062252E-1
    3.552118403947E0   2.200943099872E-5  -2.932901731193E-1
    3.552785092836E0   2.195007972415E-5  -2.932214561173E-1
    3.553451781726E0   2.189088849796E-5  -2.931527552156E-1
    3.554118470616E0   2.183185688857E-5  -2.930840704102E-1
    3.554785159505E0   2.177298446553E-5  -2.930154016975E-1
    3.555451848395E0   2.171427079960E-5  -2.929467490737E-1
    3.556118537285E0   2.165571546265E-5  -2.928781125350E-1
    3.556785226174E0   2.159731802773E-5  -2.928094920776E-1
    3.557451915064E0   2.153907806904E-5  -2.927408876978E-1
    3.558118603953E0   2.148099516192E-5  -2.926722993918E-1
    3.558785292843E0   2.142306888287E-5  -2.926037271558E-1
    3.559451981733E0   2.136529880951E-5  -2.925351709861E-1
    3.560118670622E0   2.130768452062E-5  -2.924666308788E-1
    3.560785359512E0   2.125022559611E-5  -2.923981068304E-1
    3.561452048402E0   2.119292161701E-5  -2.923295988369E-1
    3.562118737291E0   2.113577216549E-5  -2.922611068946E-1
    3.562785426181E0   2.107877682486E-5  -2.921926309998E-1
    3.563452115071E0   2.102193517952E-5  -2.921241711486E-1
    3.564118803960E0   2.096524681503E-5  -2.920557273374E-1
    3.564785492850E0   2.090871131803E-5  -2.919872995624E-1
    3.565452181739E0   2.085232827631E-5  -2.919188878198E-1
    3.566118870629E0   2.079609727875E-5  -2.918504921059E-1
    3.566785559519E0   2.074001791533E-5  -2.917821124169E-1
    3.567452248408E0   2.068408977717E-5  -2.917137487490E-1
    3.568118937298E0   2.062831245646E-5  -2.916454010985E-1
    3.568785626188E0   2.057268554650E-5  -2.915770694617E-1
    3.569452315077E0   2.051720864169E-5  -2.915087538348E-1
    3.570119003967E0   2.046188133752E-5  -2.914404542140E-1
    3.570785692856E0   2.040670323058E-5  -2.913721705956E-1
    3.571452381746E0   2.035167391853E-5  -2.913039029759E-1
    3.572119070636E0   2.029679300013E-5  -2.912356513510E-1
    3.572785759525E0   2.024206007522E-5  -2.911674157173E-1
    3.573452448415E0   2.018747474471E-5  -2.910991960711E-1
    3.574119137305E0   2.013303661060E-5  -2.910309924084E-1
    3.574785826194E0   2.007874527596E-5  -2.909628047257E-1
    3.575452515084E0   2.002460034491E-5  -2.908946330192E-1
    3.576119203973E0   1.997060142267E-5  -2.908264772850E-1
    3.576785892863E0   1.991674811549E-5  -2.907583375196E-1
    3.577452581753E0   1.986304003072E-5  -2.906902137191E-1
    3.578119270642E0   1.980947677674E-5  -2.906221058798E-1
    3.578785959532E0   1.975605796299E-5  -2.905540139979E-1
    3.579452648422E0   1.970278319998E-5  -2.904859380698E-1
    3.580119337311E0   1.964965209925E-5  -2.904178780917E-1
    3.580786026201E0   1.959666427339E-5  -2.903498340598E-1
    3.581452715091E0   1.954381933606E-5  -2.902818059704E-1
    3.582119403980E0   1.949111690193E-5  -2.902137938198E-1
    3.582786092870E0   1.943855658672E-5  -2.901457976043E-1
    3.583452781759E0   1.938613800719E-5  -2.900778173200E-1
    3.584119470649E0   1.933386078114E-5  -2.900098529634E-1
    3.584786159539E0   1.928172452738E-5  -2.899419045305E-1
    3.585452848428E0   1.922972886576E-5  -2.898739720178E-1
    3.586119537318E0   1.917787341717E-5  -2.898060554215E-1
    3.586786226208E0   1.912615780349E-5  -2.897381547378E-1
    3.587452915097E0   1.907458164765E-5  -2.896702699630E-1
    3.588119603987E0   1.902314457357E-5  -2.896024010935E-1
    3.588786292876E0   1.897184620622E-5  -2.895345481254E-1
    3.589452981766E0   1.892068617154E-5  -2.894667110550E-1
    3.590119670656E0   1.886966409650E-5  -2.893988898787E-1
    3.590786359545E0   1.881877960908E-5  -2.893310845927E-1
    3.591453048435E0   1.876803233825E-5  -2.892632951932E-1
    3.592119737325E0   1.871742191400E-5  -2.891955216767E-1
    3.592786426214E0   1.866694796730E-5  -2.891277640392E-1
    3.593453115104E0   1.861661013012E-5  -2.890600222771E-1
    3.594119803993E0   1.856640803541E-5  -2.889922963868E-1
    3.594786492883E0   1.851634131715E-5  -2.889245863644E-1
    3.595453181773E0   1.846640961026E-5  -2.888568922062E-1
    3.596119870662E0   1.841661255066E-5  -2.887892139086E-1
    3.596786559552E0   1.836694977528E-5  -2.887215514678E-1
    3.597453248442E0   1.831742092198E-5  -2.886539048801E-1
    3.598119937331E0   1.826802562964E-5  -2.885862741419E-1
    3.598786626221E0   1.821876353808E-5  -2.885186592492E-1
    3.599453315111E0   1.816963428812E-5  -2.884510601986E-1
    3.600120004000E0   1.812063752153E-5  -2.883834769862E-1
    3.600786692890E0   1.807177288106E-5  -2.883159096084E-1
    3.601453381779E0   1.802304001040E-5  -2.882483580613E-1
    3.602120070669E0   1.797443855422E-5  -2.881808223414E-1
    3.602786759559E0   1.792596815815E-5  -2.881133024450E-1
    3.603453448448E0   1.787762846876E-5  -2.880457983682E-1
    3.604120137338E0   1.782941913360E-5  -2.879783101074E-1
    3.604786826228E0   1.778133980113E-5  -2.879108376590E-1
    3.605453515117E0   1.773339012080E-5  -2.878433810191E-1
    3.606120204007E0   1.768556974297E-5  -2.877759401841E-1
    3.606786892896E0   1.763787831898E-5  -2.877085151503E-1
    3.607453581786E0   1.759031550107E-5  -2.876411059139E-1
    3.608120270676E0   1.754288094244E-5  -2.875737124714E-1
    3.608786959565E0   1.749557429723E-5  -2.875063348189E-1
    3.609453648455E0   1.744839522051E-5  -2.874389729528E-1
    3.610120337345E0   1.740134336826E-5  -2.873716268694E-1
    3.610787026234E0   1.735441839740E-5  -2.873042965650E-1
    3.611453715124E0   1.730761996580E-5  -2.872369820359E-1
    3.612120404013E0   1.726094773221E-5  -2.871696832783E-1
    3.612787092903E0   1.721440135633E-5  -2.871024002887E-1
    3.613453781793E0   1.716798049877E-5  -2.870351330632E-1
    3.614120470682E0   1.712168482105E-5  -2.869678815983E-1
    3.614787159572E0   1.707551398561E-5  -2.869006458902E-1
    3.615453848462E0   1.702946765579E-5  -2.868334259352E-1
    3.616120537351E0   1.698354549585E-5  -2.867662217296E-1
    3.616787226241E0   1.693774717094E-5  -2.866990332698E-1
    3.617453915131E0   1.689207234714E-5  -2.866318605520E-1
    3.618120604020E0   1.684652069140E-5  -2.865647035726E-1
    3.618787292910E0   1.680109187159E-5  -2.864975623279E-1
    3.619453981799E0   1.675578555645E-5  -2.864304368141E-1
    3.620120670689E0   1.671060141566E-5  -2.863633270277E-1
    3.620787359579E0   1.666553911973E-5  -2.862962329649E-1
    3.621454048468E0   1.662059834011E-5  -2.862291546220E-1
    3.622120737358E0   1.657577874911E-5  -2.861620919954E-1
    3.622787426248E0   1.653108001993E-5  -2.860950450813E-1
    3.623454115137E0   1.648650182664E-5  -2.860280138761E-1
    3.624120804027E0   1.644204384422E-5  -2.859609983762E-1
    3.624787492916E0   1.639770574848E-5  -2.858939985778E-1
    3.625454181806E0   1.635348721616E-5  -2.858270144772E-1
    3.626120870696E0   1.630938792481E-5  -2.857600460708E-1
    3.626787559585E0   1.626540755291E-5  -2.856930933549E-1
    3.627454248475E0   1.622154577976E-5  -2.856261563258E-1
    3.628120937365E0   1.617780228555E-5  -2.855592349798E-1
    3.628787626254E0   1.613417675132E-5  -2.854923293134E-1
    3.629454315144E0   1.609066885899E-5  -2.854254393227E-1
    3.630121004033E0   1.604727829130E-5  -2.853585650041E-1
    3.630787692923E0   1.600400473189E-5  -2.852917063540E-1
    3.631454381813E0   1.596084786523E-5  -2.852248633687E-1
    3.632121070702E0   1.591780737663E-5  -2.851580360445E-1
    3.632787759592E0   1.587488295227E-5  -2.850912243777E-1
    3.633454448482E0   1.583207427917E-5  -2.850244283647E-1
    3.634121137371E0   1.578938104518E-5  -2.849576480018E-1
    3.634787826261E0   1.574680293902E-5  -2.848908832853E-1
    3.635454515151E0   1.570433965022E-5  -2.848241342116E-1
    3.636121204040E0   1.566199086917E-5  -2.847574007771E-1
    3.636787892930E0   1.561975628707E-5  -2.846906829779E-1
    3.637454581819E0   1.557763559599E-5  -2.846239808106E-1
    3.638121270709E0   1.553562848879E-5  -2.845572942713E-1
    3.638787959599E0   1.549373465918E-5  -2.844906233565E-1
    3.639454648488E0   1.545195380170E-5  -2.844239680625E-1
    3.640121337378E0   1.541028561170E-5  -2.843573283856E-1
    3.640788026268E0   1.536872978536E-5  -2.842907043223E-1
    3.641454715157E0   1.532728601967E-5  -2.842240958687E-1
    3.642121404047E0   1.528595401245E-5  -2.841575030213E-1
    3.642788092936E0   1.524473346233E-5  -2.840909257764E-1
    3.643454781826E0   1.520362406875E-5  -2.840243641303E-1
    3.644121470716E0   1.516262553196E-5  -2.839578180794E-1
    3.644788159605E0   1.512173755302E-5  -2.838912876201E-1
    3.645454848495E0   1.508095983381E-5  -2.838247727487E-1
    3.646121537385E0   1.504029207698E-5  -2.837582734614E-1
    3.646788226274E0   1.499973398601E-5  -2.836917897548E-1
    3.647454915164E0   1.495928526517E-5  -2.836253216251E-1
    3.648121604053E0   1.491894561954E-5  -2.835588690687E-1
    3.648788292943E0   1.487871475497E-5  -2.834924320819E-1
    3.649454981833E0   1.483859237813E-5  -2.834260106611E-1
    3.650121670722E0   1.479857819646E-5  -2.833596048027E-1
    3.650788359612E0   1.475867191820E-5  -2.832932145029E-1
    3.651455048502E0   1.471887325238E-5  -2.832268397582E-1
    3.652121737391E0   1.467918190880E-5  -2.831604805649E-1
    3.652788426281E0   1.463959759806E-5  -2.830941369193E-1
    3.653455115171E0   1.460012003153E-5  -2.830278088179E-1
    3.654121804060E0   1.456074892136E-5  -2.829614962569E-1
    3.654788492950E0   1.452148398047E-5  -2.828951992327E-1
    3.655455181839E0   1.448232492257E-5  -2.828289177418E-1
    3.656121870729E0   1.444327146213E-5  -2.827626517804E-1
    3.656788559619E0   1.440432331439E-5  -2.826964013449E-1
    3.657455248508E0   1.436548019536E-5  -2.826301664317E-1
    3.658121937398E0   1.432674182183E-5  -2.825639470372E-1
    3.658788626288E0   1.428810791132E-5  -2.824977431576E-1
    3.659455315177E0   1.424957818214E-5  -2.824315547894E-1
    3.660122004067E0   1.421115235336E-5  -2.823653819290E-1
    3.660788692956E0   1.417283014479E-5  -2.822992245726E-1
    3.661455381846E0   1.413461127701E-5  -2.822330827168E-1
    3.662122070736E0   1.409649547134E-5  -2.821669563577E-1
    3.662788759625E0   1.405848244987E-5  -2.821008454919E-1
    3.663455448515E0   1.402057193542E-5  -2.820347501156E-1
    3.664122137405E0   1.398276365157E-5  -2.819686702253E-1
    3.664788826294E0   1.394505732265E-5  -2.819026058173E-1
    3.665455515184E0   1.390745267371E-5  -2.818365568880E-1
    3.666122204073E0   1.386994943057E-5  -2.817705234338E-1
    3.666788892963E0   1.383254731977E-5  -2.817045054510E-1
    3.667455581853E0   1.379524606859E-5  -2.816385029360E-1
    3.668122270742E0   1.375804540506E-5  -2.815725158852E-1
    3.668788959632E0   1.372094505792E-5  -2.815065442949E-1
    3.669455648522E0   1.368394475667E-5  -2.814405881617E-1
    3.670122337411E0   1.364704423150E-5  -2.813746474817E-1
    3.670789026301E0   1.361024321337E-5  -2.813087222514E-1
    3.671455715191E0   1.357354143395E-5  -2.812428124673E-1
    3.672122404080E0   1.353693862561E-5  -2.811769181255E-1
    3.672789092970E0   1.350043452147E-5  -2.811110392227E-1
    3.673455781859E0   1.346402885537E-5  -2.810451757550E-1
    3.674122470749E0   1.342772136185E-5  -2.809793277190E-1
    3.674789159639E0   1.339151177618E-5  -2.809134951110E-1
    3.675455848528E0   1.335539983433E-5  -2.808476779273E-1
    3.676122537418E0   1.331938527300E-5  -2.807818761644E-1
    3.676789226308E0   1.328346782959E-5  -2.807160898187E-1
    3.677455915197E0   1.324764724221E-5  -2.806503188865E-1
    3.678122604087E0   1.321192324967E-5  -2.805845633643E-1
    3.678789292976E0   1.317629559149E-5  -2.805188232483E-1
    3.679455981866E0   1.314076400789E-5  -2.804530985351E-1
    3.680122670756E0   1.310532823980E-5  -2.803873892210E-1
    3.680789359645E0   1.306998802884E-5  -2.803216953023E-1
    3.681456048535E0   1.303474311732E-5  -2.802560167756E-1
    3.682122737425E0   1.299959324827E-5  -2.801903536371E-1
    3.682789426314E0   1.296453816537E-5  -2.801247058833E-1
    3.683456115204E0   1.292957761304E-5  -2.800590735106E-1
    3.684122804093E0   1.289471133635E-5  -2.799934565154E-1
    3.684789492983E0   1.285993908108E-5  -2.799278548940E-1
    3.685456181873E0   1.282526059369E-5  -2.798622686429E-1
    3.686122870762E0   1.279067562133E-5  -2.797966977584E-1
    3.686789559652E0   1.275618391181E-5  -2.797311422370E-1
    3.687456248542E0   1.272178521364E-5  -2.796656020751E-1
    3.688122937431E0   1.268747927601E-5  -2.796000772690E-1
    3.688789626321E0   1.265326584877E-5  -2.795345678152E-1
    3.689456315211E0   1.261914468245E-5  -2.794690737100E-1
    3.690123004100E0   1.258511552827E-5  -2.794035949499E-1
    3.690789692990E0   1.255117813811E-5  -2.793381315313E-1
    3.691456381879E0   1.251733226450E-5  -2.792726834506E-1
    3.692123070769E0   1.248357766066E-5  -2.792072507042E-1
    3.692789759659E0   1.244991408047E-5  -2.791418332884E-1
    3.693456448548E0   1.241634127848E-5  -2.790764311998E-1
    3.694123137438E0   1.238285900988E-5  -2.790110444347E-1
    3.694789826328E0   1.234946703055E-5  -2.789456729895E-1
    3.695456515217E0   1.231616509701E-5  -2.788803168606E-1
    3.696123204107E0   1.228295296643E-5  -2.788149760445E-1
    3.696789892996E0   1.224983039665E-5  -2.787496505375E-1
    3.697456581886E0   1.221679714616E-5  -2.786843403361E-1
    3.698123270776E0   1.218385297410E-5  -2.786190454367E-1
    3.698789959665E0   1.215099764026E-5  -2.785537658357E-1
    3.699456648555E0   1.211823090507E-5  -2.784885015294E-1
    3.700123337445E0   1.208555252962E-5  -2.784232525145E-1
    3.700790026334E0   1.205296227563E-5  -2.783580187871E-1
    3.701456715224E0   1.202045990546E-5  -2.782928003439E-1
    3.702123404113E0   1.198804518214E-5  -2.782275971811E-1
    3.702790093003E0   1.195571786931E-5  -2.781624092952E-1
    3.703456781893E0   1.192347773126E-5  -2.780972366827E-1
    3.704123470782E0   1.189132453290E-5  -2.780320793399E-1
    3.704790159672E0   1.185925803980E-5  -2.779669372632E-1
    3.705456848562E0   1.182727801814E-5  -2.779018104492E-1
    3.706123537451E0   1.179538423474E-5  -2.778366988941E-1
    3.706790226341E0   1.176357645705E-5  -2.777716025945E-1
    3.707456915231E0   1.173185445314E-5  -2.777065215468E-1
    3.708123604120E0   1.170021799171E-5  -2.776414557474E-1
    3.708790293010E0   1.166866684209E-5  -2.775764051927E-1
    3.709456981899E0   1.163720077422E-5  -2.775113698791E-1
    3.710123670789E0   1.160581955867E-5  -2.774463498031E-1
    3.710790359679E0   1.157452296662E-5  -2.773813449612E-1
    3.711457048568E0   1.154331076988E-5  -2.773163553496E-1
    3.712123737458E0   1.151218274085E-5  -2.772513809650E-1
    3.712790426348E0   1.148113865258E-5  -2.771864218036E-1
    3.713457115237E0   1.145017827871E-5  -2.771214778620E-1
    3.714123804127E0   1.141930139348E-5  -2.770565491365E-1
    3.714790493016E0   1.138850777176E-5  -2.769916356236E-1
    3.715457181906E0   1.135779718903E-5  -2.769267373198E-1
    3.716123870796E0   1.132716942135E-5  -2.768618542215E-1
    3.716790559685E0   1.129662424540E-5  -2.767969863251E-1
    3.717457248575E0   1.126616143846E-5  -2.767321336270E-1
    3.718123937465E0   1.123578077842E-5  -2.766672961237E-1
    3.718790626354E0   1.120548204376E-5  -2.766024738117E-1
    3.719457315244E0   1.117526501355E-5  -2.765376666873E-1
    3.720124004133E0   1.114512946746E-5  -2.764728747470E-1
    3.720790693023E0   1.111507518577E-5  -2.764080979873E-1
    3.721457381913E0   1.108510194933E-5  -2.763433364046E-1
    3.722124070802E0   1.105520953960E-5  -2.762785899953E-1
    3.722790759692E0   1.102539773861E-5  -2.762138587560E-1
    3.723457448582E0   1.099566632900E-5  -2.761491426829E-1
    3.724124137471E0   1.096601509397E-5  -2.760844417726E-1
    3.724790826361E0   1.093644381733E-5  -2.760197560216E-1
    3.725457515251E0   1.090695228346E-5  -2.759550854262E-1
    3.726124204140E0   1.087754027732E-5  -2.758904299830E-1
    3.726790893030E0   1.084820758446E-5  -2.758257896884E-1
    3.727457581919E0   1.081895399099E-5  -2.757611645387E-1
    3.728124270809E0   1.078977928362E-5  -2.756965545306E-1
    3.728790959699E0   1.076068324961E-5  -2.756319596603E-1
    3.729457648588E0   1.073166567682E-5  -2.755673799245E-1
    3.730124337478E0   1.070272635367E-5  -2.755028153195E-1
    3.730791026368E0   1.067386506913E-5  -2.754382658418E-1
    3.731457715257E0   1.064508161279E-5  -2.753737314878E-1
    3.732124404147E0   1.061637577475E-5  -2.753092122540E-1
    3.732791093036E0   1.058774734571E-5  -2.752447081369E-1
    3.733457781926E0   1.055919611693E-5  -2.751802191330E-1
    3.734124470816E0   1.053072188023E-5  -2.751157452386E-1
    3.734791159705E0   1.050232442798E-5  -2.750512864502E-1
    3.735457848595E0   1.047400355314E-5  -2.749868427643E-1
    3.736124537485E0   1.044575904919E-5  -2.749224141774E-1
    3.736791226374E0   1.041759071020E-5  -2.748580006859E-1
    3.737457915264E0   1.038949833078E-5  -2.747936022864E-1
    3.738124604153E0   1.036148170608E-5  -2.747292189751E-1
    3.738791293043E0   1.033354063183E-5  -2.746648507487E-1
    3.739457981933E0   1.030567490430E-5  -2.746004976035E-1
    3.740124670822E0   1.027788432031E-5  -2.745361595361E-1
    3.740791359712E0   1.025016867722E-5  -2.744718365430E-1
    3.741458048602E0   1.022252777294E-5  -2.744075286205E-1
    3.742124737491E0   1.019496140592E-5  -2.743432357651E-1
    3.742791426381E0   1.016746937518E-5  -2.742789579734E-1
    3.743458115271E0   1.014005148026E-5  -2.742146952417E-1
    3.744124804160E0   1.011270752123E-5  -2.741504475667E-1
    3.744791493050E0   1.008543729871E-5  -2.740862149446E-1
    3.745458181939E0   1.005824061388E-5  -2.740219973721E-1
    3.746124870829E0   1.003111726842E-5  -2.739577948456E-1
    3.746791559719E0   1.000406706457E-5  -2.738936073615E-1
    3.747458248608E0   9.977089805085E-6  -2.738294349163E-1
    3.748124937498E0   9.950185293267E-6  -2.737652775066E-1
    3.748791626388E0   9.923353332943E-6  -2.737011351287E-1
    3.749458315277E0   9.896593728466E-6  -2.736370077793E-1
    3.750125004167E0   9.869906284720E-6  -2.735728954546E-1
    3.750791693056E0   9.843290807115E-6  -2.735087981513E-1
    3.751458381946E0   9.816747101584E-6  -2.734447158658E-1
    3.752125070836E0   9.790274974585E-6  -2.733806485946E-1
    3.752791759725E0   9.763874233097E-6  -2.733165963341E-1
    3.753458448615E0   9.737544684620E-6  -2.732525590809E-1
    3.754125137505E0   9.711286137172E-6  -2.731885368314E-1
    3.754791826394E0   9.685098399290E-6  -2.731245295822E-1
    3.755458515284E0   9.658981280027E-6  -2.730605373296E-1
    3.756125204173E0   9.632934588951E-6  -2.729965600703E-1
    3.756791893063E0   9.606958136143E-6  -2.729325978006E-1
    3.757458581953E0   9.581051732197E-6  -2.728686505171E-1
    3.758125270842E0   9.555215188216E-6  -2.728047182162E-1
    3.758791959732E0   9.529448315814E-6  -2.727408008945E-1
    3.759458648622E0   9.503750927113E-6  -2.726768985484E-1
    3.760125337511E0   9.478122834741E-6  -2.726130111745E-1
    3.760792026401E0   9.452563851832E-6  -2.725491387692E-1
    3.761458715291E0   9.427073792023E-6  -2.724852813289E-1
    3.762125404180E0   9.401652469453E-6  -2.724214388503E-1
