#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]
    3.091436381213E0   1.110608044877E-4  -2.153800403320E-1
    3.092103070102E0   1.107530767155E-4  -2.152826204850E-1
    3.092769758992E0   1.104462015968E-4  -2.151852447025E-1
    3.093436447882E0   1.101401767690E-4  -2.150879129646E-1
    3.094103136771E0   1.098349998762E-4  -2.149906252514E-1
    3.094769825661E0   1.095306685688E-4  -2.148933815431E-1
    3.095436514550E0   1.092271805041E-4  -2.147961818196E-1
    3.096103203440E0   1.089245333454E-4  -2.146990260611E-1
    3.096769892330E0   1.086227247627E-4  -2.146019142477E-1
    3.097436581219E0   1.083217524327E-4  -2.145048463596E-1
    3.098103270109E0   1.080216140381E-4  -2.144078223768E-1
    3.098769958999E0   1.077223072684E-4  -2.143108422795E-1
    3.099436647888E0   1.074238298192E-4  -2.142139060479E-1
    3.100103336778E0   1.071261793926E-4  -2.141170136621E-1
    3.100770025668E0   1.068293536971E-4  -2.140201651023E-1
    3.101436714557E0   1.065333504476E-4  -2.139233603486E-1
    3.102103403447E0   1.062381673653E-4  -2.138265993813E-1
    3.102770092336E0   1.059438021775E-4  -2.137298821805E-1
    3.103436781226E0   1.056502526181E-4  -2.136332087264E-1
    3.104103470116E0   1.053575164271E-4  -2.135365789993E-1
    3.104770159005E0   1.050655913509E-4  -2.134399929794E-1
    3.105436847895E0   1.047744751420E-4  -2.133434506469E-1
    3.106103536785E0   1.044841655592E-4  -2.132469519820E-1
    3.106770225674E0   1.041946603674E-4  -2.131504969650E-1
    3.107436914564E0   1.039059573379E-4  -2.130540855762E-1
    3.108103603453E0   1.036180542481E-4  -2.129577177958E-1
    3.108770292343E0   1.033309488814E-4  -2.128613936041E-1
    3.109436981233E0   1.030446390276E-4  -2.127651129813E-1
    3.110103670122E0   1.027591224824E-4  -2.126688759079E-1
    3.110770359012E0   1.024743970477E-4  -2.125726823640E-1
    3.111437047902E0   1.021904605315E-4  -2.124765323299E-1
    3.112103736791E0   1.019073107479E-4  -2.123804257861E-1
    3.112770425681E0   1.016249455169E-4  -2.122843627129E-1
    3.113437114570E0   1.013433626648E-4  -2.121883430904E-1
    3.114103803460E0   1.010625600238E-4  -2.120923668992E-1
    3.114770492350E0   1.007825354319E-4  -2.119964341196E-1
    3.115437181239E0   1.005032867334E-4  -2.119005447319E-1
    3.116103870129E0   1.002248117784E-4  -2.118046987166E-1
    3.116770559019E0   9.994710842314E-5  -2.117088960539E-1
    3.117437247908E0   9.967017452954E-5  -2.116131367243E-1
    3.118103936798E0   9.939400796560E-5  -2.115174207081E-1
    3.118770625688E0   9.911860660521E-5  -2.114217479859E-1
    3.119437314577E0   9.884396832813E-5  -2.113261185379E-1
    3.120104003467E0   9.857009102002E-5  -2.112305323447E-1
    3.120770692356E0   9.829697257238E-5  -2.111349893867E-1
    3.121437381246E0   9.802461088254E-5  -2.110394896443E-1
    3.122104070136E0   9.775300385369E-5  -2.109440330979E-1
    3.122770759025E0   9.748214939481E-5  -2.108486197281E-1
    3.123437447915E0   9.721204542067E-5  -2.107532495153E-1
    3.124104136805E0   9.694268985183E-5  -2.106579224399E-1
    3.124770825694E0   9.667408061459E-5  -2.105626384825E-1
    3.125437514584E0   9.640621564103E-5  -2.104673976236E-1
    3.126104203473E0   9.613909286893E-5  -2.103721998437E-1
    3.126770892363E0   9.587271024180E-5  -2.102770451232E-1
    3.127437581253E0   9.560706570884E-5  -2.101819334427E-1
    3.128104270142E0   9.534215722494E-5  -2.100868647828E-1
    3.128770959032E0   9.507798275064E-5  -2.099918391240E-1
    3.129437647922E0   9.481454025216E-5  -2.098968564467E-1
    3.130104336811E0   9.455182770132E-5  -2.098019167317E-1
    3.130771025701E0   9.428984307560E-5  -2.097070199594E-1
    3.131437714590E0   9.402858435804E-5  -2.096121661105E-1
    3.132104403480E0   9.376804953730E-5  -2.095173551655E-1
    3.132771092370E0   9.350823660760E-5  -2.094225871050E-1
    3.133437781259E0   9.324914356873E-5  -2.093278619096E-1
    3.134104470149E0   9.299076842600E-5  -2.092331795599E-1
    3.134771159039E0   9.273310919027E-5  -2.091385400365E-1
    3.135437847928E0   9.247616387790E-5  -2.090439433202E-1
    3.136104536818E0   9.221993051075E-5  -2.089493893915E-1
    3.136771225708E0   9.196440711616E-5  -2.088548782310E-1
    3.137437914597E0   9.170959172692E-5  -2.087604098194E-1
    3.138104603487E0   9.145548238130E-5  -2.086659841374E-1
    3.138771292376E0   9.120207712299E-5  -2.085716011657E-1
    3.139437981266E0   9.094937400110E-5  -2.084772608849E-1
    3.140104670156E0   9.069737107014E-5  -2.083829632757E-1
    3.140771359045E0   9.044606639003E-5  -2.082887083188E-1
    3.141438047935E0   9.019545802605E-5  -2.081944959950E-1
    3.142104736825E0   8.994554404884E-5  -2.081003262849E-1
    3.142771425714E0   8.969632253439E-5  -2.080061991693E-1
    3.143438114604E0   8.944779156403E-5  -2.079121146288E-1
    3.144104803493E0   8.919994922439E-5  -2.078180726444E-1
    3.144771492383E0   8.895279360740E-5  -2.077240731966E-1
    3.145438181273E0   8.870632281030E-5  -2.076301162663E-1
    3.146104870162E0   8.846053493559E-5  -2.075362018342E-1
    3.146771559052E0   8.821542809101E-5  -2.074423298811E-1
    3.147438247942E0   8.797100038957E-5  -2.073485003878E-1
    3.148104936831E0   8.772724994950E-5  -2.072547133351E-1
    3.148771625721E0   8.748417489423E-5  -2.071609687038E-1
    3.149438314610E0   8.724177335241E-5  -2.070672664747E-1
    3.150105003500E0   8.700004345786E-5  -2.069736066286E-1
    3.150771692390E0   8.675898334958E-5  -2.068799891463E-1
    3.151438381279E0   8.651859117173E-5  -2.067864140088E-1
    3.152105070169E0   8.627886507359E-5  -2.066928811968E-1
    3.152771759059E0   8.603980320959E-5  -2.065993906911E-1
    3.153438447948E0   8.580140373928E-5  -2.065059424728E-1
    3.154105136838E0   8.556366482727E-5  -2.064125365225E-1
    3.154771825728E0   8.532658464331E-5  -2.063191728213E-1
    3.155438514617E0   8.509016136217E-5  -2.062258513499E-1
    3.156105203507E0   8.485439316372E-5  -2.061325720894E-1
    3.156771892396E0   8.461927823284E-5  -2.060393350206E-1
    3.157438581286E0   8.438481475946E-5  -2.059461401243E-1
    3.158105270176E0   8.415100093852E-5  -2.058529873817E-1
    3.158771959065E0   8.391783496996E-5  -2.057598767735E-1
    3.159438647955E0   8.368531505870E-5  -2.056668082807E-1
    3.160105336845E0   8.345343941465E-5  -2.055737818843E-1
    3.160772025734E0   8.322220625266E-5  -2.054807975653E-1
    3.161438714624E0   8.299161379255E-5  -2.053878553045E-1
    3.162105403513E0   8.276166025906E-5  -2.052949550830E-1
    3.162772092403E0   8.253234388185E-5  -2.052020968818E-1
    3.163438781293E0   8.230366289547E-5  -2.051092806818E-1
    3.164105470182E0   8.207561553939E-5  -2.050165064641E-1
    3.164772159072E0   8.184820005794E-5  -2.049237742097E-1
    3.165438847962E0   8.162141470033E-5  -2.048310838995E-1
    3.166105536851E0   8.139525772059E-5  -2.047384355146E-1
    3.166772225741E0   8.116972737762E-5  -2.046458290361E-1
    3.167438914630E0   8.094482193513E-5  -2.045532644450E-1
    3.168105603520E0   8.072053966164E-5  -2.044607417224E-1
    3.168772292410E0   8.049687883047E-5  -2.043682608493E-1
    3.169438981299E0   8.027383771974E-5  -2.042758218067E-1
    3.170105670189E0   8.005141461231E-5  -2.041834245758E-1
    3.170772359079E0   7.982960779581E-5  -2.040910691376E-1
    3.171439047968E0   7.960841556263E-5  -2.039987554733E-1
    3.172105736858E0   7.938783620988E-5  -2.039064835640E-1
    3.172772425748E0   7.916786803938E-5  -2.038142533907E-1
    3.173439114637E0   7.894850935767E-5  -2.037220649346E-1
    3.174105803527E0   7.872975847597E-5  -2.036299181768E-1
    3.174772492416E0   7.851161371019E-5  -2.035378130985E-1
    3.175439181306E0   7.829407338090E-5  -2.034457496808E-1
    3.176105870196E0   7.807713581332E-5  -2.033537279048E-1
    3.176772559085E0   7.786079933733E-5  -2.032617477518E-1
    3.177439247975E0   7.764506228740E-5  -2.031698092028E-1
    3.178105936865E0   7.742992300266E-5  -2.030779122392E-1
    3.178772625754E0   7.721537982680E-5  -2.029860568420E-1
    3.179439314644E0   7.700143110813E-5  -2.028942429925E-1
    3.180106003533E0   7.678807519953E-5  -2.028024706718E-1
    3.180772692423E0   7.657531045843E-5  -2.027107398613E-1
    3.181439381313E0   7.636313524682E-5  -2.026190505421E-1
    3.182106070202E0   7.615154793123E-5  -2.025274026954E-1
    3.182772759092E0   7.594054688273E-5  -2.024357963025E-1
    3.183439447982E0   7.573013047686E-5  -2.023442313447E-1
    3.184106136871E0   7.552029709372E-5  -2.022527078031E-1
    3.184772825761E0   7.531104511784E-5  -2.021612256591E-1
    3.185439514650E0   7.510237293828E-5  -2.020697848940E-1
    3.186106203540E0   7.489427894852E-5  -2.019783854890E-1
    3.186772892430E0   7.468676154651E-5  -2.018870274254E-1
    3.187439581319E0   7.447981913465E-5  -2.017957106845E-1
    3.188106270209E0   7.427345011974E-5  -2.017044352476E-1
    3.188772959099E0   7.406765291302E-5  -2.016132010961E-1
    3.189439647988E0   7.386242593012E-5  -2.015220082113E-1
    3.190106336878E0   7.365776759106E-5  -2.014308565744E-1
    3.190773025768E0   7.345367632023E-5  -2.013397461670E-1
    3.191439714657E0   7.325015054641E-5  -2.012486769702E-1
    3.192106403547E0   7.304718870271E-5  -2.011576489654E-1
    3.192773092436E0   7.284478922659E-5  -2.010666621341E-1
    3.193439781326E0   7.264295055985E-5  -2.009757164576E-1
    3.194106470216E0   7.244167114858E-5  -2.008848119173E-1
    3.194773159105E0   7.224094944320E-5  -2.007939484946E-1
    3.195439847995E0   7.204078389841E-5  -2.007031261708E-1
    3.196106536885E0   7.184117297321E-5  -2.006123449275E-1
    3.196773225774E0   7.164211513086E-5  -2.005216047459E-1
    3.197439914664E0   7.144360883885E-5  -2.004309056076E-1
    3.198106603553E0   7.124565256897E-5  -2.003402474940E-1
    3.198773292443E0   7.104824479721E-5  -2.002496303865E-1
    3.199439981333E0   7.085138400377E-5  -2.001590542666E-1
    3.200106670222E0   7.065506867310E-5  -2.000685191157E-1
    3.200773359112E0   7.045929729383E-5  -1.999780249153E-1
    3.201440048002E0   7.026406835876E-5  -1.998875716468E-1
    3.202106736891E0   7.006938036490E-5  -1.997971592919E-1
    3.202773425781E0   6.987523181340E-5  -1.997067878319E-1
    3.203440114670E0   6.968162120957E-5  -1.996164572483E-1
    3.204106803560E0   6.948854706287E-5  -1.995261675228E-1
    3.204773492450E0   6.929600788687E-5  -1.994359186367E-1
    3.205440181339E0   6.910400219928E-5  -1.993457105716E-1
    3.206106870229E0   6.891252852191E-5  -1.992555433091E-1
    3.206773559119E0   6.872158538065E-5  -1.991654168307E-1
    3.207440248008E0   6.853117130550E-5  -1.990753311180E-1
    3.208106936898E0   6.834128483052E-5  -1.989852861524E-1
    3.208773625788E0   6.815192449383E-5  -1.988952819157E-1
    3.209440314677E0   6.796308883761E-5  -1.988053183893E-1
    3.210107003567E0   6.777477640806E-5  -1.987153955548E-1
    3.210773692456E0   6.758698575544E-5  -1.986255133939E-1
    3.211440381346E0   6.739971543399E-5  -1.985356718881E-1
    3.212107070236E0   6.721296400198E-5  -1.984458710191E-1
    3.212773759125E0   6.702673002167E-5  -1.983561107685E-1
    3.213440448015E0   6.684101205931E-5  -1.982663911178E-1
    3.214107136905E0   6.665580868510E-5  -1.981767120488E-1
    3.214773825794E0   6.647111847323E-5  -1.980870735431E-1
    3.215440514684E0   6.628694000182E-5  -1.979974755823E-1
    3.216107203573E0   6.610327185294E-5  -1.979079181481E-1
    3.216773892463E0   6.592011261259E-5  -1.978184012222E-1
    3.217440581353E0   6.573746087068E-5  -1.977289247862E-1
    3.218107270242E0   6.555531522102E-5  -1.976394888219E-1
    3.218773959132E0   6.537367426135E-5  -1.975500933108E-1
    3.219440648022E0   6.519253659326E-5  -1.974607382348E-1
    3.220107336911E0   6.501190082222E-5  -1.973714235755E-1
    3.220774025801E0   6.483176555758E-5  -1.972821493147E-1
    3.221440714690E0   6.465212941254E-5  -1.971929154341E-1
    3.222107403580E0   6.447299100413E-5  -1.971037219153E-1
    3.222774092470E0   6.429434895322E-5  -1.970145687402E-1
    3.223440781359E0   6.411620188451E-5  -1.969254558906E-1
    3.224107470249E0   6.393854842648E-5  -1.968363833481E-1
    3.224774159139E0   6.376138721145E-5  -1.967473510945E-1
    3.225440848028E0   6.358471687550E-5  -1.966583591117E-1
    3.226107536918E0   6.340853605851E-5  -1.965694073814E-1
    3.226774225808E0   6.323284340411E-5  -1.964804958853E-1
    3.227440914697E0   6.305763755970E-5  -1.963916246054E-1
    3.228107603587E0   6.288291717642E-5  -1.963027935234E-1
    3.228774292476E0   6.270868090916E-5  -1.962140026210E-1
    3.229440981366E0   6.253492741653E-5  -1.961252518803E-1
    3.230107670256E0   6.236165536085E-5  -1.960365412829E-1
    3.230774359145E0   6.218886340815E-5  -1.959478708107E-1
    3.231441048035E0   6.201655022817E-5  -1.958592404457E-1
    3.232107736925E0   6.184471449431E-5  -1.957706501695E-1
    3.232774425814E0   6.167335488368E-5  -1.956820999642E-1
    3.233441114704E0   6.150247007701E-5  -1.955935898115E-1
    3.234107803593E0   6.133205875873E-5  -1.955051196934E-1
    3.234774492483E0   6.116211961689E-5  -1.954166895918E-1
    3.235441181373E0   6.099265134318E-5  -1.953282994885E-1
    3.236107870262E0   6.082365263292E-5  -1.952399493655E-1
    3.236774559152E0   6.065512218504E-5  -1.951516392046E-1
    3.237441248042E0   6.048705870207E-5  -1.950633689879E-1
    3.238107936931E0   6.031946089016E-5  -1.949751386971E-1
    3.238774625821E0   6.015232745901E-5  -1.948869483144E-1
    3.239441314710E0   5.998565712191E-5  -1.947987978216E-1
    3.240108003600E0   5.981944859573E-5  -1.947106872007E-1
    3.240774692490E0   5.965370060087E-5  -1.946226164336E-1
    3.241441381379E0   5.948841186129E-5  -1.945345855023E-1
    3.242108070269E0   5.932358110450E-5  -1.944465943888E-1
    3.242774759159E0   5.915920706149E-5  -1.943586430752E-1
    3.243441448048E0   5.899528846682E-5  -1.942707315433E-1
    3.244108136938E0   5.883182405853E-5  -1.941828597752E-1
    3.244774825828E0   5.866881257814E-5  -1.940950277529E-1
    3.245441514717E0   5.850625277069E-5  -1.940072354585E-1
    3.246108203607E0   5.834414338468E-5  -1.939194828739E-1
    3.246774892496E0   5.818248317208E-5  -1.938317699812E-1
    3.247441581386E0   5.802127088831E-5  -1.937440967625E-1
    3.248108270276E0   5.786050529226E-5  -1.936564631998E-1
    3.248774959165E0   5.770018514624E-5  -1.935688692751E-1
    3.249441648055E0   5.754030921600E-5  -1.934813149706E-1
    3.250108336945E0   5.738087627070E-5  -1.933938002683E-1
    3.250775025834E0   5.722188508291E-5  -1.933063251503E-1
    3.251441714724E0   5.706333442861E-5  -1.932188895987E-1
    3.252108403613E0   5.690522308718E-5  -1.931314935956E-1
    3.252775092503E0   5.674754984135E-5  -1.930441371231E-1
    3.253441781393E0   5.659031347726E-5  -1.929568201633E-1
    3.254108470282E0   5.643351278438E-5  -1.928695426985E-1
    3.254775159172E0   5.627714655557E-5  -1.927823047106E-1
    3.255441848062E0   5.612121358699E-5  -1.926951061818E-1
    3.256108536951E0   5.596571267819E-5  -1.926079470943E-1
    3.256775225841E0   5.581064263199E-5  -1.925208274303E-1
    3.257441914730E0   5.565600225457E-5  -1.924337471720E-1
    3.258108603620E0   5.550179035540E-5  -1.923467063014E-1
    3.258775292510E0   5.534800574724E-5  -1.922597048008E-1
    3.259441981399E0   5.519464724616E-5  -1.921727426523E-1
    3.260108670289E0   5.504171367150E-5  -1.920858198383E-1
    3.260775359179E0   5.488920384587E-5  -1.919989363408E-1
    3.261442048068E0   5.473711659515E-5  -1.919120921421E-1
    3.262108736958E0   5.458545074846E-5  -1.918252872245E-1
    3.262775425848E0   5.443420513817E-5  -1.917385215701E-1
    3.263442114737E0   5.428337859989E-5  -1.916517951612E-1
    3.264108803627E0   5.413296997246E-5  -1.915651079800E-1
    3.264775492516E0   5.398297809792E-5  -1.914784600089E-1
    3.265442181406E0   5.383340182154E-5  -1.913918512300E-1
    3.266108870296E0   5.368423999177E-5  -1.913052816257E-1
    3.266775559185E0   5.353549146027E-5  -1.912187511782E-1
    3.267442248075E0   5.338715508186E-5  -1.911322598697E-1
    3.268108936965E0   5.323922971454E-5  -1.910458076827E-1
    3.268775625854E0   5.309171421950E-5  -1.909593945995E-1
    3.269442314744E0   5.294460746104E-5  -1.908730206022E-1
    3.270109003633E0   5.279790830665E-5  -1.907866856733E-1
    3.270775692523E0   5.265161562693E-5  -1.907003897950E-1
    3.271442381413E0   5.250572829562E-5  -1.906141329498E-1
    3.272109070302E0   5.236024518957E-5  -1.905279151199E-1
    3.272775759192E0   5.221516518877E-5  -1.904417362877E-1
    3.273442448082E0   5.207048717628E-5  -1.903555964356E-1
    3.274109136971E0   5.192621003827E-5  -1.902694955459E-1
    3.274775825861E0   5.178233266400E-5  -1.901834336011E-1
    3.275442514750E0   5.163885394579E-5  -1.900974105834E-1
    3.276109203640E0   5.149577277906E-5  -1.900114264753E-1
    3.276775892530E0   5.135308806227E-5  -1.899254812592E-1
    3.277442581419E0   5.121079869692E-5  -1.898395749176E-1
    3.278109270309E0   5.106890358758E-5  -1.897537074327E-1
    3.278775959199E0   5.092740164184E-5  -1.896678787871E-1
    3.279442648088E0   5.078629177033E-5  -1.895820889631E-1
    3.280109336978E0   5.064557288668E-5  -1.894963379433E-1
    3.280776025868E0   5.050524390753E-5  -1.894106257100E-1
    3.281442714757E0   5.036530375255E-5  -1.893249522457E-1
    3.282109403647E0   5.022575134437E-5  -1.892393175330E-1
    3.282776092536E0   5.008658560863E-5  -1.891537215541E-1
    3.283442781426E0   4.994780547393E-5  -1.890681642918E-1
    3.284109470316E0   4.980940987184E-5  -1.889826457283E-1
    3.284776159205E0   4.967139773691E-5  -1.888971658462E-1
    3.285442848095E0   4.953376800661E-5  -1.888117246281E-1
    3.286109536985E0   4.939651962139E-5  -1.887263220564E-1
    3.286776225874E0   4.925965152460E-5  -1.886409581137E-1
    3.287442914764E0   4.912316266254E-5  -1.885556327824E-1
    3.288109603653E0   4.898705198444E-5  -1.884703460452E-1
    3.288776292543E0   4.885131844240E-5  -1.883850978845E-1
    3.289442981433E0   4.871596099147E-5  -1.882998882829E-1
    3.290109670322E0   4.858097858957E-5  -1.882147172230E-1
    3.290776359212E0   4.844637019751E-5  -1.881295846874E-1
    3.291443048102E0   4.831213477898E-5  -1.880444906585E-1
    3.292109736991E0   4.817827130055E-5  -1.879594351191E-1
    3.292776425881E0   4.804477873164E-5  -1.878744180516E-1
    3.293443114770E0   4.791165604454E-5  -1.877894394387E-1
    3.294109803660E0   4.777890221437E-5  -1.877044992630E-1
    3.294776492550E0   4.764651621910E-5  -1.876195975071E-1
    3.295443181439E0   4.751449703955E-5  -1.875347341536E-1
    3.296109870329E0   4.738284365932E-5  -1.874499091852E-1
    3.296776559219E0   4.725155506486E-5  -1.873651225845E-1
    3.297443248108E0   4.712063024543E-5  -1.872803743341E-1
    3.298109936998E0   4.699006819307E-5  -1.871956644167E-1
    3.298776625888E0   4.685986790263E-5  -1.871109928150E-1
    3.299443314777E0   4.673002837174E-5  -1.870263595116E-1
    3.300110003667E0   4.660054860079E-5  -1.869417644891E-1
    3.300776692556E0   4.647142759297E-5  -1.868572077304E-1
    3.301443381446E0   4.634266435422E-5  -1.867726892181E-1
    3.302110070336E0   4.621425789322E-5  -1.866882089348E-1
    3.302776759225E0   4.608620722141E-5  -1.866037668633E-1
    3.303443448115E0   4.595851135298E-5  -1.865193629863E-1
    3.304110137005E0   4.583116930483E-5  -1.864349972866E-1
    3.304776825894E0   4.570418009660E-5  -1.863506697468E-1
    3.305443514784E0   4.557754275063E-5  -1.862663803497E-1
    3.306110203673E0   4.545125629198E-5  -1.861821290781E-1
    3.306776892563E0   4.532531974841E-5  -1.860979159146E-1
    3.307443581453E0   4.519973215038E-5  -1.860137408421E-1
    3.308110270342E0   4.507449253103E-5  -1.859296038434E-1
    3.308776959232E0   4.494959992617E-5  -1.858455049012E-1
    3.309443648122E0   4.482505337430E-5  -1.857614439982E-1
    3.310110337011E0   4.470085191657E-5  -1.856774211174E-1
    3.310777025901E0   4.457699459680E-5  -1.855934362415E-1
    3.311443714790E0   4.445348046143E-5  -1.855094893532E-1
    3.312110403680E0   4.433030855959E-5  -1.854255804355E-1
    3.312777092570E0   4.420747794300E-5  -1.853417094712E-1
    3.313443781459E0   4.408498766603E-5  -1.852578764430E-1
    3.314110470349E0   4.396283678566E-5  -1.851740813338E-1
    3.314777159239E0   4.384102436150E-5  -1.850903241266E-1
    3.315443848128E0   4.371954945574E-5  -1.850066048040E-1
    3.316110537018E0   4.359841113320E-5  -1.849229233491E-1
    3.316777225908E0   4.347760846126E-5  -1.848392797446E-1
    3.317443914797E0   4.335714050990E-5  -1.847556739734E-1
    3.318110603687E0   4.323700635168E-5  -1.846721060185E-1
    3.318777292576E0   4.311720506172E-5  -1.845885758627E-1
    3.319443981466E0   4.299773571771E-5  -1.845050834889E-1
    3.320110670356E0   4.287859739989E-5  -1.844216288801E-1
    3.320777359245E0   4.275978919106E-5  -1.843382120191E-1
    3.321444048135E0   4.264131017653E-5  -1.842548328890E-1
    3.322110737025E0   4.252315944419E-5  -1.841714914725E-1
    3.322777425914E0   4.240533608442E-5  -1.840881877527E-1
    3.323444114804E0   4.228783919015E-5  -1.840049217125E-1
    3.324110803693E0   4.217066785679E-5  -1.839216933349E-1
    3.324777492583E0   4.205382118229E-5  -1.838385026028E-1
    3.325444181473E0   4.193729826707E-5  -1.837553494992E-1
    3.326110870362E0   4.182109821407E-5  -1.836722340071E-1
    3.326777559252E0   4.170522012869E-5  -1.835891561094E-1
    3.327444248142E0   4.158966311882E-5  -1.835061157892E-1
    3.328110937031E0   4.147442629484E-5  -1.834231130295E-1
    3.328777625921E0   4.135950876956E-5  -1.833401478133E-1
    3.329444314810E0   4.124490965827E-5  -1.832572201236E-1
    3.330111003700E0   4.113062807871E-5  -1.831743299434E-1
    3.330777692590E0   4.101666315106E-5  -1.830914772557E-1
    3.331444381479E0   4.090301399794E-5  -1.830086620437E-1
    3.332111070369E0   4.078967974440E-5  -1.829258842903E-1
    3.332777759259E0   4.067665951792E-5  -1.828431439786E-1
    3.333444448148E0   4.056395244838E-5  -1.827604410917E-1
    3.334111137038E0   4.045155766809E-5  -1.826777756126E-1
    3.334777825928E0   4.033947431176E-5  -1.825951475244E-1
    3.335444514817E0   4.022770151650E-5  -1.825125568103E-1
    3.336111203707E0   4.011623842179E-5  -1.824300034532E-1
    3.336777892596E0   4.000508416952E-5  -1.823474874364E-1
    3.337444581486E0   3.989423790396E-5  -1.822650087429E-1
    3.338111270376E0   3.978369877171E-5  -1.821825673558E-1
    3.338777959265E0   3.967346592179E-5  -1.821001632583E-1
    3.339444648155E0   3.956353850554E-5  -1.820177964334E-1
    3.340111337045E0   3.945391567667E-5  -1.819354668644E-1
    3.340778025934E0   3.934459659122E-5  -1.818531745344E-1
    3.341444714824E0   3.923558040758E-5  -1.817709194266E-1
    3.342111403713E0   3.912686628646E-5  -1.816887015240E-1
    3.342778092603E0   3.901845339092E-5  -1.816065208099E-1
    3.343444781493E0   3.891034088631E-5  -1.815243772675E-1
    3.344111470382E0   3.880252794031E-5  -1.814422708799E-1
    3.344778159272E0   3.869501372290E-5  -1.813602016304E-1
    3.345444848162E0   3.858779740637E-5  -1.812781695020E-1
    3.346111537051E0   3.848087816528E-5  -1.811961744782E-1
    3.346778225941E0   3.837425517651E-5  -1.811142165420E-1
    3.347444914830E0   3.826792761918E-5  -1.810322956767E-1
    3.348111603720E0   3.816189467473E-5  -1.809504118655E-1
    3.348778292610E0   3.805615552683E-5  -1.808685650916E-1
    3.349444981499E0   3.795070936143E-5  -1.807867553384E-1
    3.350111670389E0   3.784555536674E-5  -1.807049825891E-1
    3.350778359279E0   3.774069273321E-5  -1.806232468268E-1
    3.351445048168E0   3.763612065353E-5  -1.805415480350E-1
    3.352111737058E0   3.753183832263E-5  -1.804598861968E-1
    3.352778425948E0   3.742784493768E-5  -1.803782612956E-1
    3.353445114837E0   3.732413969807E-5  -1.802966733147E-1
    3.354111803727E0   3.722072180539E-5  -1.802151222373E-1
    3.354778492616E0   3.711759046347E-5  -1.801336080468E-1
    3.355445181506E0   3.701474487834E-5  -1.800521307264E-1
    3.356111870396E0   3.691218425821E-5  -1.799706902595E-1
    3.356778559285E0   3.680990781351E-5  -1.798892866295E-1
    3.357445248175E0   3.670791475683E-5  -1.798079198196E-1
    3.358111937065E0   3.660620430297E-5  -1.797265898133E-1
    3.358778625954E0   3.650477566889E-5  -1.796452965938E-1
    3.359445314844E0   3.640362807372E-5  -1.795640401446E-1
    3.360112003733E0   3.630276073876E-5  -1.794828204489E-1
    3.360778692623E0   3.620217288745E-5  -1.794016374902E-1
    3.361445381513E0   3.610186374542E-5  -1.793204912519E-1
    3.362112070402E0   3.600183254041E-5  -1.792393817173E-1
    3.362778759292E0   3.590207850230E-5  -1.791583088698E-1
    3.363445448182E0   3.580260086312E-5  -1.790772726929E-1
    3.364112137071E0   3.570339885704E-5  -1.789962731700E-1
    3.364778825961E0   3.560447172031E-5  -1.789153102845E-1
    3.365445514850E0   3.550581869134E-5  -1.788343840197E-1
    3.366112203740E0   3.540743901061E-5  -1.787534943592E-1
    3.366778892630E0   3.530933192075E-5  -1.786726412864E-1
    3.367445581519E0   3.521149666644E-5  -1.785918247848E-1
    3.368112270409E0   3.511393249450E-5  -1.785110448377E-1
    3.368778959299E0   3.501663865380E-5  -1.784303014287E-1
    3.369445648188E0   3.491961439531E-5  -1.783495945413E-1
    3.370112337078E0   3.482285897206E-5  -1.782689241588E-1
    3.370779025968E0   3.472637163917E-5  -1.781882902649E-1
    3.371445714857E0   3.463015165382E-5  -1.781076928430E-1
    3.372112403747E0   3.453419827522E-5  -1.780271318766E-1
    3.372779092636E0   3.443851076468E-5  -1.779466073492E-1
    3.373445781526E0   3.434308838552E-5  -1.778661192443E-1
    3.374112470416E0   3.424793040311E-5  -1.777856675455E-1
    3.374779159305E0   3.415303608487E-5  -1.777052522363E-1
    3.375445848195E0   3.405840470022E-5  -1.776248733002E-1
    3.376112537085E0   3.396403552064E-5  -1.775445307208E-1
    3.376779225974E0   3.386992781960E-5  -1.774642244817E-1
    3.377445914864E0   3.377608087260E-5  -1.773839545663E-1
    3.378112603753E0   3.368249395713E-5  -1.773037209583E-1
    3.378779292643E0   3.358916635271E-5  -1.772235236413E-1
    3.379445981533E0   3.349609734084E-5  -1.771433625988E-1
    3.380112670422E0   3.340328620499E-5  -1.770632378144E-1
    3.380779359312E0   3.331073223065E-5  -1.769831492717E-1
    3.381446048202E0   3.321843470528E-5  -1.769030969544E-1
    3.382112737091E0   3.312639291831E-5  -1.768230808460E-1
    3.382779425981E0   3.303460616112E-5  -1.767431009302E-1
    3.383446114870E0   3.294307372710E-5  -1.766631571906E-1
    3.384112803760E0   3.285179491155E-5  -1.765832496109E-1
    3.384779492650E0   3.276076901174E-5  -1.765033781746E-1
    3.385446181539E0   3.266999532691E-5  -1.764235428654E-1
    3.386112870429E0   3.257947315821E-5  -1.763437436671E-1
    3.386779559319E0   3.248920180874E-5  -1.762639805631E-1
    3.387446248208E0   3.239918058352E-5  -1.761842535374E-1
    3.388112937098E0   3.230940878952E-5  -1.761045625734E-1
    3.388779625988E0   3.221988573560E-5  -1.760249076549E-1
    3.389446314877E0   3.213061073256E-5  -1.759452887657E-1
    3.390113003767E0   3.204158309310E-5  -1.758657058893E-1
    3.390779692656E0   3.195280213182E-5  -1.757861590096E-1
