#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]
    1.296976565886E1  1.542665894685E-21  -1.576916463201E-1
    1.297043234774E1  1.538586231824E-21  -1.576838817589E-1
    1.297109903663E1  1.534517357851E-21  -1.576761175802E-1
    1.297176572552E1  1.530459244233E-21  -1.576683537837E-1
    1.297243241441E1  1.526411862515E-21  -1.576605903695E-1
    1.297309910330E1  1.522375184316E-21  -1.576528273375E-1
    1.297376579219E1  1.518349181329E-21  -1.576450646878E-1
    1.297443248108E1  1.514333825323E-21  -1.576373024203E-1
    1.297509916997E1  1.510329088143E-21  -1.576295405350E-1
    1.297576585886E1  1.506334941704E-21  -1.576217790319E-1
    1.297643254775E1  1.502351358001E-21  -1.576140179110E-1
    1.297709923664E1  1.498378309099E-21  -1.576062571722E-1
    1.297776592553E1  1.494415767138E-21  -1.575984968156E-1
    1.297843261442E1  1.490463704332E-21  -1.575907368411E-1
    1.297909930331E1  1.486522092969E-21  -1.575829772486E-1
    1.297976599220E1  1.482590905409E-21  -1.575752180383E-1
    1.298043268109E1  1.478670114086E-21  -1.575674592100E-1
    1.298109936998E1  1.474759691506E-21  -1.575597007637E-1
    1.298176605887E1  1.470859610248E-21  -1.575519426994E-1
    1.298243274776E1  1.466969842965E-21  -1.575441850172E-1
    1.298309943665E1  1.463090362381E-21  -1.575364277169E-1
    1.298376612554E1  1.459221141292E-21  -1.575286707986E-1
    1.298443281443E1  1.455362152565E-21  -1.575209142622E-1
    1.298509950332E1  1.451513369142E-21  -1.575131581077E-1
    1.298576619221E1  1.447674764034E-21  -1.575054023352E-1
    1.298643288110E1  1.443846310322E-21  -1.574976469445E-1
    1.298709956999E1  1.440027981163E-21  -1.574898919357E-1
    1.298776625888E1  1.436219749780E-21  -1.574821373088E-1
    1.298843294776E1  1.432421589470E-21  -1.574743830637E-1
    1.298909963665E1  1.428633473598E-21  -1.574666292003E-1
    1.298976632554E1  1.424855375603E-21  -1.574588757188E-1
    1.299043301443E1  1.421087268991E-21  -1.574511226191E-1
    1.299109970332E1  1.417329127339E-21  -1.574433699011E-1
    1.299176639221E1  1.413580924295E-21  -1.574356175648E-1
    1.299243308110E1  1.409842633576E-21  -1.574278656103E-1
    1.299309976999E1  1.406114228967E-21  -1.574201140375E-1
    1.299376645888E1  1.402395684324E-21  -1.574123628463E-1
    1.299443314777E1  1.398686973572E-21  -1.574046120368E-1
    1.299509983666E1  1.394988070706E-21  -1.573968616089E-1
    1.299576652555E1  1.391298949786E-21  -1.573891115627E-1
    1.299643321444E1  1.387619584946E-21  -1.573813618981E-1
    1.299709990333E1  1.383949950383E-21  -1.573736126150E-1
    1.299776659222E1  1.380290020366E-21  -1.573658637135E-1
    1.299843328111E1  1.376639769231E-21  -1.573581151936E-1
    1.299909997000E1  1.372999171381E-21  -1.573503670552E-1
    1.299976665889E1  1.369368201288E-21  -1.573426192983E-1
    1.300043334778E1  1.365746833490E-21  -1.573348719229E-1
    1.300110003667E1  1.362135042594E-21  -1.573271249289E-1
    1.300176672556E1  1.358532803273E-21  -1.573193783165E-1
    1.300243341445E1  1.354940090268E-21  -1.573116320854E-1
    1.300310010334E1  1.351356878385E-21  -1.573038862358E-1
    1.300376679223E1  1.347783142498E-21  -1.572961407675E-1
    1.300443348112E1  1.344218857549E-21  -1.572883956807E-1
    1.300510017001E1  1.340663998542E-21  -1.572806509752E-1
    1.300576685890E1  1.337118540551E-21  -1.572729066510E-1
    1.300643354778E1  1.333582458714E-21  -1.572651627082E-1
    1.300710023667E1  1.330055728236E-21  -1.572574191467E-1
    1.300776692556E1  1.326538324385E-21  -1.572496759664E-1
    1.300843361445E1  1.323030222499E-21  -1.572419331674E-1
    1.300910030334E1  1.319531397976E-21  -1.572341907497E-1
    1.300976699223E1  1.316041826283E-21  -1.572264487132E-1
    1.301043368112E1  1.312561482950E-21  -1.572187070579E-1
    1.301110037001E1  1.309090343571E-21  -1.572109657838E-1
    1.301176705890E1  1.305628383808E-21  -1.572032248909E-1
    1.301243374779E1  1.302175579383E-21  -1.571954843791E-1
    1.301310043668E1  1.298731906084E-21  -1.571877442484E-1
    1.301376712557E1  1.295297339765E-21  -1.571800044989E-1
    1.301443381446E1  1.291871856341E-21  -1.571722651305E-1
    1.301510050335E1  1.288455431792E-21  -1.571645261431E-1
    1.301576719224E1  1.285048042162E-21  -1.571567875368E-1
    1.301643388113E1  1.281649663556E-21  -1.571490493115E-1
    1.301710057002E1  1.278260272145E-21  -1.571413114673E-1
    1.301776725891E1  1.274879844162E-21  -1.571335740041E-1
    1.301843394780E1  1.271508355903E-21  -1.571258369218E-1
    1.301910063669E1  1.268145783725E-21  -1.571181002205E-1
    1.301976732558E1  1.264792104050E-21  -1.571103639002E-1
    1.302043401447E1  1.261447293362E-21  -1.571026279608E-1
    1.302110070336E1  1.258111328204E-21  -1.570948924023E-1
    1.302176739225E1  1.254784185186E-21  -1.570871572247E-1
    1.302243408114E1  1.251465840977E-21  -1.570794224279E-1
    1.302310077003E1  1.248156272307E-21  -1.570716880120E-1
    1.302376745892E1  1.244855455969E-21  -1.570639539770E-1
    1.302443414780E1  1.241563368818E-21  -1.570562203228E-1
    1.302510083669E1  1.238279987768E-21  -1.570484870493E-1
    1.302576752558E1  1.235005289795E-21  -1.570407541567E-1
    1.302643421447E1  1.231739251938E-21  -1.570330216447E-1
    1.302710090336E1  1.228481851293E-21  -1.570252895136E-1
    1.302776759225E1  1.225233065019E-21  -1.570175577631E-1
    1.302843428114E1  1.221992870335E-21  -1.570098263934E-1
    1.302910097003E1  1.218761244519E-21  -1.570020954043E-1
    1.302976765892E1  1.215538164912E-21  -1.569943647960E-1
    1.303043434781E1  1.212323608913E-21  -1.569866345682E-1
    1.303110103670E1  1.209117553979E-21  -1.569789047211E-1
    1.303176772559E1  1.205919977630E-21  -1.569711752546E-1
    1.303243441448E1  1.202730857443E-21  -1.569634461687E-1
    1.303310110337E1  1.199550171056E-21  -1.569557174633E-1
    1.303376779226E1  1.196377896165E-21  -1.569479891385E-1
    1.303443448115E1  1.193214010526E-21  -1.569402611943E-1
    1.303510117004E1  1.190058491952E-21  -1.569325336305E-1
    1.303576785893E1  1.186911318317E-21  -1.569248064473E-1
    1.303643454782E1  1.183772467551E-21  -1.569170796445E-1
    1.303710123671E1  1.180641917645E-21  -1.569093532222E-1
    1.303776792560E1  1.177519646647E-21  -1.569016271803E-1
    1.303843461449E1  1.174405632662E-21  -1.568939015189E-1
    1.303910130338E1  1.171299853854E-21  -1.568861762379E-1
    1.303976799227E1  1.168202288445E-21  -1.568784513372E-1
    1.304043468116E1  1.165112914714E-21  -1.568707268169E-1
    1.304110137005E1  1.162031710998E-21  -1.568630026770E-1
    1.304176805894E1  1.158958655691E-21  -1.568552789173E-1
    1.304243474782E1  1.155893727244E-21  -1.568475555380E-1
    1.304310143671E1  1.152836904165E-21  -1.568398325390E-1
    1.304376812560E1  1.149788165019E-21  -1.568321099203E-1
    1.304443481449E1  1.146747488427E-21  -1.568243876818E-1
    1.304510150338E1  1.143714853068E-21  -1.568166658235E-1
    1.304576819227E1  1.140690237677E-21  -1.568089443455E-1
    1.304643488116E1  1.137673621043E-21  -1.568012232476E-1
    1.304710157005E1  1.134664982014E-21  -1.567935025300E-1
    1.304776825894E1  1.131664299492E-21  -1.567857821924E-1
    1.304843494783E1  1.128671552437E-21  -1.567780622351E-1
    1.304910163672E1  1.125686719862E-21  -1.567703426578E-1
    1.304976832561E1  1.122709780837E-21  -1.567626234607E-1
    1.305043501450E1  1.119740714488E-21  -1.567549046436E-1
    1.305110170339E1  1.116779499994E-21  -1.567471862066E-1
    1.305176839228E1  1.113826116590E-21  -1.567394681497E-1
    1.305243508117E1  1.110880543568E-21  -1.567317504728E-1
    1.305310177006E1  1.107942760272E-21  -1.567240331759E-1
    1.305376845895E1  1.105012746102E-21  -1.567163162590E-1
    1.305443514784E1  1.102090480512E-21  -1.567085997220E-1
    1.305510183673E1  1.099175943011E-21  -1.567008835650E-1
    1.305576852562E1  1.096269113160E-21  -1.566931677880E-1
    1.305643521451E1  1.093369970577E-21  -1.566854523908E-1
    1.305710190340E1  1.090478494932E-21  -1.566777373736E-1
    1.305776859229E1  1.087594665950E-21  -1.566700227362E-1
    1.305843528118E1  1.084718463409E-21  -1.566623084787E-1
    1.305910197007E1  1.081849867140E-21  -1.566545946011E-1
    1.305976865896E1  1.078988857028E-21  -1.566468811032E-1
    1.306043534784E1  1.076135413011E-21  -1.566391679852E-1
    1.306110203673E1  1.073289515081E-21  -1.566314552470E-1
    1.306176872562E1  1.070451143280E-21  -1.566237428885E-1
    1.306243541451E1  1.067620277706E-21  -1.566160309097E-1
    1.306310210340E1  1.064796898508E-21  -1.566083193107E-1
    1.306376879229E1  1.061980985888E-21  -1.566006080914E-1
    1.306443548118E1  1.059172520100E-21  -1.565928972518E-1
    1.306510217007E1  1.056371481451E-21  -1.565851867919E-1
    1.306576885896E1  1.053577850299E-21  -1.565774767116E-1
    1.306643554785E1  1.050791607055E-21  -1.565697670110E-1
    1.306710223674E1  1.048012732181E-21  -1.565620576900E-1
    1.306776892563E1  1.045241206191E-21  -1.565543487486E-1
    1.306843561452E1  1.042477009650E-21  -1.565466401867E-1
    1.306910230341E1  1.039720123175E-21  -1.565389320044E-1
    1.306976899230E1  1.036970527435E-21  -1.565312242017E-1
    1.307043568119E1  1.034228203149E-21  -1.565235167785E-1
    1.307110237008E1  1.031493131087E-21  -1.565158097348E-1
    1.307176905897E1  1.028765292070E-21  -1.565081030705E-1
    1.307243574786E1  1.026044666969E-21  -1.565003967858E-1
    1.307310243675E1  1.023331236708E-21  -1.564926908805E-1
    1.307376912564E1  1.020624982259E-21  -1.564849853546E-1
    1.307443581453E1  1.017925884645E-21  -1.564772802081E-1
    1.307510250342E1  1.015233924940E-21  -1.564695754411E-1
    1.307576919231E1  1.012549084267E-21  -1.564618710534E-1
    1.307643588120E1  1.009871343800E-21  -1.564541670450E-1
    1.307710257009E1  1.007200684761E-21  -1.564464634160E-1
    1.307776925898E1  1.004537088424E-21  -1.564387601663E-1
    1.307843594786E1  1.001880536110E-21  -1.564310572959E-1
    1.307910263675E1  9.992310091911E-22  -1.564233548048E-1
    1.307976932564E1  9.965884890889E-22  -1.564156526930E-1
    1.308043601453E1  9.939529572732E-22  -1.564079509604E-1
    1.308110270342E1  9.913243952629E-22  -1.564002496070E-1
    1.308176939231E1  9.887027846262E-22  -1.563925486328E-1
    1.308243608120E1  9.860881069796E-22  -1.563848480378E-1
    1.308310277009E1  9.834803439886E-22  -1.563771478220E-1
    1.308376945898E1  9.808794773670E-22  -1.563694479854E-1
    1.308443614787E1  9.782854888769E-22  -1.563617485278E-1
    1.308510283676E1  9.756983603288E-22  -1.563540494494E-1
    1.308576952565E1  9.731180735811E-22  -1.563463507501E-1
    1.308643621454E1  9.705446105405E-22  -1.563386524298E-1
    1.308710290343E1  9.679779531611E-22  -1.563309544886E-1
    1.308776959232E1  9.654180834451E-22  -1.563232569265E-1
    1.308843628121E1  9.628649834421E-22  -1.563155597433E-1
    1.308910297010E1  9.603186352493E-22  -1.563078629392E-1
    1.308976965899E1  9.577790210112E-22  -1.563001665140E-1
    1.309043634788E1  9.552461229193E-22  -1.562924704678E-1
    1.309110303677E1  9.527199232126E-22  -1.562847748006E-1
    1.309176972566E1  9.502004041768E-22  -1.562770795123E-1
    1.309243641455E1  9.476875481444E-22  -1.562693846029E-1
    1.309310310344E1  9.451813374949E-22  -1.562616900723E-1
    1.309376979233E1  9.426817546541E-22  -1.562539959207E-1
    1.309443648122E1  9.401887820945E-22  -1.562463021479E-1
    1.309510317011E1  9.377024023348E-22  -1.562386087539E-1
    1.309576985900E1  9.352225979399E-22  -1.562309157388E-1
    1.309643654788E1  9.327493515211E-22  -1.562232231024E-1
    1.309710323677E1  9.302826457353E-22  -1.562155308448E-1
    1.309776992566E1  9.278224632855E-22  -1.562078389660E-1
    1.309843661455E1  9.253687869205E-22  -1.562001474659E-1
    1.309910330344E1  9.229215994344E-22  -1.561924563445E-1
    1.309976999233E1  9.204808836672E-22  -1.561847656019E-1
    1.310043668122E1  9.180466225039E-22  -1.561770752379E-1
    1.310110337011E1  9.156187988751E-22  -1.561693852526E-1
    1.310177005900E1  9.131973957564E-22  -1.561616956459E-1
    1.310243674789E1  9.107823961684E-22  -1.561540064179E-1
    1.310310343678E1  9.083737831765E-22  -1.561463175684E-1
    1.310377012567E1  9.059715398912E-22  -1.561386290976E-1
    1.310443681456E1  9.035756494673E-22  -1.561309410053E-1
    1.310510350345E1  9.011860951044E-22  -1.561232532916E-1
    1.310577019234E1  8.988028600464E-22  -1.561155659564E-1
    1.310643688123E1  8.964259275816E-22  -1.561078789998E-1
    1.310710357012E1  8.940552810424E-22  -1.561001924216E-1
    1.310777025901E1  8.916909038054E-22  -1.560925062219E-1
    1.310843694790E1  8.893327792911E-22  -1.560848204007E-1
    1.310910363679E1  8.869808909638E-22  -1.560771349579E-1
    1.310977032568E1  8.846352223315E-22  -1.560694498935E-1
    1.311043701457E1  8.822957569460E-22  -1.560617652076E-1
    1.311110370346E1  8.799624784024E-22  -1.560540809000E-1
    1.311177039235E1  8.776353703394E-22  -1.560463969708E-1
    1.311243708124E1  8.753144164386E-22  -1.560387134199E-1
    1.311310377013E1  8.729996004252E-22  -1.560310302474E-1
    1.311377045902E1  8.706909060671E-22  -1.560233474532E-1
    1.311443714790E1  8.683883171754E-22  -1.560156650372E-1
    1.311510383679E1  8.660918176036E-22  -1.560079829996E-1
    1.311577052568E1  8.638013912485E-22  -1.560003013402E-1
    1.311643721457E1  8.615170220489E-22  -1.559926200590E-1
    1.311710390346E1  8.592386939864E-22  -1.559849391561E-1
    1.311777059235E1  8.569663910849E-22  -1.559772586313E-1
    1.311843728124E1  8.547000974105E-22  -1.559695784847E-1
    1.311910397013E1  8.524397970716E-22  -1.559618987163E-1
    1.311977065902E1  8.501854742184E-22  -1.559542193261E-1
    1.312043734791E1  8.479371130431E-22  -1.559465403139E-1
    1.312110403680E1  8.456946977797E-22  -1.559388616799E-1
    1.312177072569E1  8.434582127041E-22  -1.559311834240E-1
    1.312243741458E1  8.412276421334E-22  -1.559235055461E-1
    1.312310410347E1  8.390029704264E-22  -1.559158280463E-1
    1.312377079236E1  8.367841819833E-22  -1.559081509245E-1
    1.312443748125E1  8.345712612455E-22  -1.559004741807E-1
    1.312510417014E1  8.323641926956E-22  -1.558927978149E-1
    1.312577085903E1  8.301629608570E-22  -1.558851218271E-1
    1.312643754792E1  8.279675502942E-22  -1.558774462172E-1
    1.312710423681E1  8.257779456128E-22  -1.558697709853E-1
    1.312777092570E1  8.235941314585E-22  -1.558620961313E-1
    1.312843761459E1  8.214160925182E-22  -1.558544216552E-1
    1.312910430348E1  8.192438135188E-22  -1.558467475570E-1
    1.312977099237E1  8.170772792280E-22  -1.558390738367E-1
    1.313043768126E1  8.149164744536E-22  -1.558314004942E-1
    1.313110437015E1  8.127613840436E-22  -1.558237275295E-1
    1.313177105904E1  8.106119928859E-22  -1.558160549426E-1
    1.313243774792E1  8.084682859086E-22  -1.558083827336E-1
    1.313310443681E1  8.063302480797E-22  -1.558007109023E-1
    1.313377112570E1  8.041978644067E-22  -1.557930394487E-1
    1.313443781459E1  8.020711199369E-22  -1.557853683729E-1
    1.313510450348E1  7.999499997572E-22  -1.557776976748E-1
    1.313577119237E1  7.978344889937E-22  -1.557700273544E-1
    1.313643788126E1  7.957245728122E-22  -1.557623574116E-1
    1.313710457015E1  7.936202364174E-22  -1.557546878466E-1
    1.313777125904E1  7.915214650532E-22  -1.557470186591E-1
    1.313843794793E1  7.894282440028E-22  -1.557393498493E-1
    1.313910463682E1  7.873405585878E-22  -1.557316814171E-1
    1.313977132571E1  7.852583941692E-22  -1.557240133625E-1
    1.314043801460E1  7.831817361463E-22  -1.557163456855E-1
    1.314110470349E1  7.811105699571E-22  -1.557086783860E-1
    1.314177139238E1  7.790448810781E-22  -1.557010114640E-1
    1.314243808127E1  7.769846550245E-22  -1.556933449195E-1
    1.314310477016E1  7.749298773493E-22  -1.556856787526E-1
    1.314377145905E1  7.728805336442E-22  -1.556780129631E-1
    1.314443814794E1  7.708366095386E-22  -1.556703475510E-1
    1.314510483683E1  7.687980907001E-22  -1.556626825164E-1
    1.314577152572E1  7.667649628343E-22  -1.556550178592E-1
    1.314643821461E1  7.647372116843E-22  -1.556473535794E-1
    1.314710490350E1  7.627148230313E-22  -1.556396896770E-1
    1.314777159239E1  7.606977826937E-22  -1.556320261520E-1
    1.314843828128E1  7.586860765277E-22  -1.556243630043E-1
    1.314910497017E1  7.566796904267E-22  -1.556167002339E-1
    1.314977165906E1  7.546786103216E-22  -1.556090378408E-1
    1.315043834794E1  7.526828221804E-22  -1.556013758250E-1
    1.315110503683E1  7.506923120082E-22  -1.555937141865E-1
    1.315177172572E1  7.487070658471E-22  -1.555860529253E-1
    1.315243841461E1  7.467270697762E-22  -1.555783920412E-1
    1.315310510350E1  7.447523099112E-22  -1.555707315344E-1
    1.315377179239E1  7.427827724049E-22  -1.555630714048E-1
    1.315443848128E1  7.408184434463E-22  -1.555554116523E-1
    1.315510517017E1  7.388593092613E-22  -1.555477522770E-1
    1.315577185906E1  7.369053561119E-22  -1.555400932789E-1
    1.315643854795E1  7.349565702965E-22  -1.555324346579E-1
    1.315710523684E1  7.330129381500E-22  -1.555247764139E-1
    1.315777192573E1  7.310744460432E-22  -1.555171185471E-1
    1.315843861462E1  7.291410803829E-22  -1.555094610573E-1
    1.315910530351E1  7.272128276120E-22  -1.555018039446E-1
    1.315977199240E1  7.252896742091E-22  -1.554941472089E-1
    1.316043868129E1  7.233716066888E-22  -1.554864908502E-1
    1.316110537018E1  7.214586116012E-22  -1.554788348685E-1
    1.316177205907E1  7.195506755318E-22  -1.554711792637E-1
    1.316243874796E1  7.176477851019E-22  -1.554635240359E-1
    1.316310543685E1  7.157499269680E-22  -1.554558691851E-1
    1.316377212574E1  7.138570878220E-22  -1.554482147112E-1
    1.316443881463E1  7.119692543907E-22  -1.554405606141E-1
    1.316510550352E1  7.100864134365E-22  -1.554329068940E-1
    1.316577219241E1  7.082085517563E-22  -1.554252535507E-1
    1.316643888130E1  7.063356561823E-22  -1.554176005842E-1
    1.316710557019E1  7.044677135812E-22  -1.554099479946E-1
    1.316777225908E1  7.026047108548E-22  -1.554022957818E-1
    1.316843894796E1  7.007466349391E-22  -1.553946439458E-1
    1.316910563685E1  6.988934728051E-22  -1.553869924865E-1
    1.316977232574E1  6.970452114579E-22  -1.553793414040E-1
    1.317043901463E1  6.952018379372E-22  -1.553716906982E-1
    1.317110570352E1  6.933633393168E-22  -1.553640403691E-1
    1.317177239241E1  6.915297027049E-22  -1.553563904167E-1
    1.317243908130E1  6.897009152435E-22  -1.553487408410E-1
    1.317310577019E1  6.878769641088E-22  -1.553410916420E-1
    1.317377245908E1  6.860578365109E-22  -1.553334428196E-1
    1.317443914797E1  6.842435196937E-22  -1.553257943738E-1
    1.317510583686E1  6.824340009348E-22  -1.553181463046E-1
    1.317577252575E1  6.806292675455E-22  -1.553104986120E-1
    1.317643921464E1  6.788293068707E-22  -1.553028512959E-1
    1.317710590353E1  6.770341062885E-22  -1.552952043564E-1
    1.317777259242E1  6.752436532108E-22  -1.552875577935E-1
    1.317843928131E1  6.734579350825E-22  -1.552799116070E-1
    1.317910597020E1  6.716769393818E-22  -1.552722657970E-1
    1.317977265909E1  6.699006536198E-22  -1.552646203635E-1
    1.318043934798E1  6.681290653411E-22  -1.552569753065E-1
    1.318110603687E1  6.663621621227E-22  -1.552493306258E-1
    1.318177272576E1  6.645999315749E-22  -1.552416863216E-1
    1.318243941465E1  6.628423613404E-22  -1.552340423938E-1
    1.318310610354E1  6.610894390949E-22  -1.552263988424E-1
    1.318377279243E1  6.593411525464E-22  -1.552187556674E-1
    1.318443948132E1  6.575974894357E-22  -1.552111128686E-1
    1.318510617021E1  6.558584375358E-22  -1.552034704462E-1
    1.318577285910E1  6.541239846521E-22  -1.551958284001E-1
    1.318643954798E1  6.523941186222E-22  -1.551881867303E-1
    1.318710623687E1  6.506688273161E-22  -1.551805454368E-1
    1.318777292576E1  6.489480986355E-22  -1.551729045195E-1
    1.318843961465E1  6.472319205144E-22  -1.551652639784E-1
    1.318910630354E1  6.455202809185E-22  -1.551576238136E-1
    1.318977299243E1  6.438131678455E-22  -1.551499840249E-1
    1.319043968132E1  6.421105693248E-22  -1.551423446124E-1
    1.319110637021E1  6.404124734174E-22  -1.551347055761E-1
    1.319177305910E1  6.387188682159E-22  -1.551270669159E-1
    1.319243974799E1  6.370297418443E-22  -1.551194286318E-1
    1.319310643688E1  6.353450824582E-22  -1.551117907239E-1
    1.319377312577E1  6.336648782444E-22  -1.551041531920E-1
    1.319443981466E1  6.319891174209E-22  -1.550965160361E-1
    1.319510650355E1  6.303177882370E-22  -1.550888792564E-1
    1.319577319244E1  6.286508789729E-22  -1.550812428526E-1
    1.319643988133E1  6.269883779399E-22  -1.550736068249E-1
    1.319710657022E1  6.253302734803E-22  -1.550659711731E-1
    1.319777325911E1  6.236765539670E-22  -1.550583358973E-1
    1.319843994800E1  6.220272078038E-22  -1.550507009975E-1
    1.319910663689E1  6.203822234252E-22  -1.550430664736E-1
    1.319977332578E1  6.187415892962E-22  -1.550354323256E-1
    1.320044001467E1  6.171052939123E-22  -1.550277985535E-1
    1.320110670356E1  6.154733257995E-22  -1.550201651573E-1
    1.320177339245E1  6.138456735141E-22  -1.550125321370E-1
    1.320244008134E1  6.122223256426E-22  -1.550048994925E-1
    1.320310677023E1  6.106032708017E-22  -1.549972672238E-1
    1.320377345912E1  6.089884976385E-22  -1.549896353309E-1
    1.320444014800E1  6.073779948296E-22  -1.549820038138E-1
    1.320510683689E1  6.057717510819E-22  -1.549743726725E-1
    1.320577352578E1  6.041697551322E-22  -1.549667419069E-1
    1.320644021467E1  6.025719957468E-22  -1.549591115170E-1
    1.320710690356E1  6.009784617220E-22  -1.549514815029E-1
    1.320777359245E1  5.993891418836E-22  -1.549438518645E-1
    1.320844028134E1  5.978040250869E-22  -1.549362226017E-1
    1.320910697023E1  5.962231002167E-22  -1.549285937146E-1
    1.320977365912E1  5.946463561874E-22  -1.549209652031E-1
    1.321044034801E1  5.930737819423E-22  -1.549133370673E-1
    1.321110703690E1  5.915053664543E-22  -1.549057093070E-1
    1.321177372579E1  5.899410987254E-22  -1.548980819223E-1
    1.321244041468E1  5.883809677866E-22  -1.548904549132E-1
    1.321310710357E1  5.868249626978E-22  -1.548828282797E-1
    1.321377379246E1  5.852730725482E-22  -1.548752020217E-1
    1.321444048135E1  5.837252864554E-22  -1.548675761391E-1
    1.321510717024E1  5.821815935661E-22  -1.548599506321E-1
    1.321577385913E1  5.806419830557E-22  -1.548523255005E-1
    1.321644054802E1  5.791064441280E-22  -1.548447007444E-1
    1.321710723691E1  5.775749660154E-22  -1.548370763637E-1
    1.321777392580E1  5.760475379791E-22  -1.548294523585E-1
    1.321844061469E1  5.745241493083E-22  -1.548218287286E-1
    1.321910730358E1  5.730047893207E-22  -1.548142054741E-1
    1.321977399247E1  5.714894473622E-22  -1.548065825950E-1
    1.322044068136E1  5.699781128070E-22  -1.547989600912E-1
    1.322110737025E1  5.684707750572E-22  -1.547913379628E-1
    1.322177405914E1  5.669674235431E-22  -1.547837162096E-1
    1.322244074802E1  5.654680477229E-22  -1.547760948318E-1
    1.322310743691E1  5.639726370826E-22  -1.547684738292E-1
    1.322377412580E1  5.624811811361E-22  -1.547608532018E-1
    1.322444081469E1  5.609936694250E-22  -1.547532329497E-1
    1.322510750358E1  5.595100915186E-22  -1.547456130728E-1
    1.322577419247E1  5.580304370136E-22  -1.547379935711E-1
    1.322644088136E1  5.565546955345E-22  -1.547303744446E-1
    1.322710757025E1  5.550828567331E-22  -1.547227556932E-1
    1.322777425914E1  5.536149102885E-22  -1.547151373170E-1
    1.322844094803E1  5.521508459071E-22  -1.547075193158E-1
    1.322910763692E1  5.506906533227E-22  -1.546999016898E-1
    1.322977432581E1  5.492343222960E-22  -1.546922844389E-1
    1.323044101470E1  5.477818426150E-22  -1.546846675630E-1
    1.323110770359E1  5.463332040946E-22  -1.546770510622E-1
    1.323177439248E1  5.448883965766E-22  -1.546694349364E-1
    1.323244108137E1  5.434474099297E-22  -1.546618191856E-1
    1.323310777026E1  5.420102340494E-22  -1.546542038098E-1
    1.323377445915E1  5.405768588580E-22  -1.546465888090E-1
    1.323444114804E1  5.391472743043E-22  -1.546389741832E-1
    1.323510783693E1  5.377214703638E-22  -1.546313599322E-1
    1.323577452582E1  5.362994370384E-22  -1.546237460562E-1
    1.323644121471E1  5.348811643566E-22  -1.546161325551E-1
    1.323710790360E1  5.334666423731E-22  -1.546085194289E-1
    1.323777459249E1  5.320558611690E-22  -1.546009066775E-1
    1.323844128138E1  5.306488108516E-22  -1.545932943010E-1
    1.323910797027E1  5.292454815544E-22  -1.545856822993E-1
    1.323977465916E1  5.278458634369E-22  -1.545780706724E-1
    1.324044134804E1  5.264499466848E-22  -1.545704594203E-1
    1.324110803693E1  5.250577215095E-22  -1.545628485429E-1
    1.324177472582E1  5.236691781485E-22  -1.545552380404E-1
    1.324244141471E1  5.222843068651E-22  -1.545476279125E-1
    1.324310810360E1  5.209030979481E-22  -1.545400181594E-1
    1.324377479249E1  5.195255417124E-22  -1.545324087809E-1
    1.324444148138E1  5.181516284982E-22  -1.545247997772E-1
    1.324510817027E1  5.167813486713E-22  -1.545171911480E-1
    1.324577485916E1  5.154146926231E-22  -1.545095828936E-1
    1.324644154805E1  5.140516507702E-22  -1.545019750137E-1
    1.324710823694E1  5.126922135548E-22  -1.544943675085E-1
    1.324777492583E1  5.113363714441E-22  -1.544867603778E-1
    1.324844161472E1  5.099841149307E-22  -1.544791536217E-1
    1.324910830361E1  5.086354345324E-22  -1.544715472402E-1
    1.324977499250E1  5.072903207919E-22  -1.544639412332E-1
    1.325044168139E1  5.059487642769E-22  -1.544563356007E-1
    1.325110837028E1  5.046107555802E-22  -1.544487303427E-1
    1.325177505917E1  5.032762853195E-22  -1.544411254591E-1
    1.325244174806E1  5.019453441370E-22  -1.544335209501E-1
    1.325310843695E1  5.006179227000E-22  -1.544259168154E-1
    1.325377512584E1  4.992940117004E-22  -1.544183130552E-1
    1.325444181473E1  4.979736018545E-22  -1.544107096694E-1
    1.325510850362E1  4.966566839035E-22  -1.544031066580E-1
    1.325577519251E1  4.953432486127E-22  -1.543955040209E-1
    1.325644188140E1  4.940332867721E-22  -1.543879017582E-1
    1.325710857029E1  4.927267891961E-22  -1.543802998698E-1
    1.325777525918E1  4.914237467230E-22  -1.543726983557E-1
    1.325844194806E1  4.901241502159E-22  -1.543650972159E-1
    1.325910863695E1  4.888279905615E-22  -1.543574964503E-1
    1.325977532584E1  4.875352586710E-22  -1.543498960590E-1
    1.326044201473E1  4.862459454794E-22  -1.543422960420E-1
    1.326110870362E1  4.849600419459E-22  -1.543346963992E-1
    1.326177539251E1  4.836775390533E-22  -1.543270971306E-1
    1.326244208140E1  4.823984278086E-22  -1.543194982361E-1
    1.326310877029E1  4.811226992423E-22  -1.543118997158E-1
    1.326377545918E1  4.798503444088E-22  -1.543043015697E-1
    1.326444214807E1  4.785813543860E-22  -1.542967037976E-1
    1.326510883696E1  4.773157202755E-22  -1.542891063997E-1
    1.326577552585E1  4.760534332024E-22  -1.542815093759E-1
    1.326644221474E1  4.747944843153E-22  -1.542739127261E-1
    1.326710890363E1  4.735388647862E-22  -1.542663164504E-1
    1.326777559252E1  4.722865658104E-22  -1.542587205488E-1
    1.326844228141E1  4.710375786066E-22  -1.542511250211E-1
    1.326910897030E1  4.697918944166E-22  -1.542435298674E-1
