#             R [au]           V(R) [au]
    4.574858286095E0   6.770510367747E-2
    4.578192730910E0   6.695121616936E-2
    4.581527175725E0   6.620382591774E-2
    4.584861620540E0   6.546289949525E-2
    4.588196065355E0   6.472840336939E-2
    4.591530510170E0   6.400030390682E-2
    4.594864954985E0   6.327856737768E-2
    4.598199399800E0   6.256315995982E-2
    4.601533844615E0   6.185404774308E-2
    4.604868289430E0   6.115119673341E-2
    4.608202734245E0   6.045457285707E-2
    4.611537179060E0   5.976414196471E-2
    4.614871623875E0   5.907986983546E-2
    4.618206068690E0   5.840172218100E-2
    4.621540513505E0   5.772966464949E-2
    4.624874958319E0   5.706366282960E-2
    4.628209403134E0   5.640368225440E-2
    4.631543847949E0   5.574968840527E-2
    4.634878292764E0   5.510164671571E-2
    4.638212737579E0   5.445952257520E-2
    4.641547182394E0   5.382328133297E-2
    4.644881627209E0   5.319288830170E-2
    4.648216072024E0   5.256830876124E-2
    4.651550516839E0   5.194950796226E-2
    4.654884961654E0   5.133645112990E-2
    4.658219406469E0   5.072910346733E-2
    4.661553851284E0   5.012743015927E-2
    4.664888296099E0   4.953139637554E-2
    4.668222740914E0   4.894096727452E-2
    4.671557185729E0   4.835610800654E-2
    4.674891630544E0   4.777678371733E-2
    4.678226075358E0   4.720295955130E-2
    4.681560520173E0   4.663460065492E-2
    4.684894964988E0   4.607167217997E-2
    4.688229409803E0   4.551413928674E-2
    4.691563854618E0   4.496196714729E-2
    4.694898299433E0   4.441512094855E-2
    4.698232744248E0   4.387356589550E-2
    4.701567189063E0   4.333726721419E-2
    4.704901633878E0   4.280619015481E-2
    4.708236078693E0   4.228029999472E-2
    4.711570523508E0   4.175956204136E-2
    4.714904968323E0   4.124394163524E-2
    4.718239413138E0   4.073340415276E-2
    4.721573857953E0   4.022791500913E-2
    4.724908302768E0   3.972743966113E-2
    4.728242747583E0   3.923194360993E-2
    4.731577192397E0   3.874139240377E-2
    4.734911637212E0   3.825575164071E-2
    4.738246082027E0   3.777498697128E-2
    4.741580526842E0   3.729906410107E-2
    4.744914971657E0   3.682794879334E-2
    4.748249416472E0   3.636160687160E-2
    4.751583861287E0   3.590000422205E-2
    4.754918306102E0   3.544310679609E-2
    4.758252750917E0   3.499088061278E-2
    4.761587195732E0   3.454329176120E-2
    4.764921640547E0   3.410030640281E-2
    4.768256085362E0   3.366189077379E-2
    4.771590530177E0   3.322801118734E-2
    4.774924974992E0   3.279863403592E-2
    4.778259419807E0   3.237372579342E-2
    4.781593864622E0   3.195325301741E-2
    4.784928309436E0   3.153718235125E-2
    4.788262754251E0   3.112548052618E-2
    4.791597199066E0   3.071811436340E-2
    4.794931643881E0   3.031505077612E-2
    4.798266088696E0   2.991625677153E-2
    4.801600533511E0   2.952169945280E-2
    4.804934978326E0   2.913134602096E-2
    4.808269423141E0   2.874516377684E-2
    4.811603867956E0   2.836312012288E-2
    4.814938312771E0   2.798518256500E-2
    4.818272757586E0   2.761131871435E-2
    4.821607202401E0   2.724149628907E-2
    4.824941647216E0   2.687568311606E-2
    4.828276092031E0   2.651384713257E-2
    4.831610536846E0   2.615595638794E-2
    4.834944981661E0   2.580197904517E-2
    4.838279426475E0   2.545188338252E-2
    4.841613871290E0   2.510563779506E-2
    4.844948316105E0   2.476321079619E-2
    4.848282760920E0   2.442457101910E-2
    4.851617205735E0   2.408968721829E-2
    4.854951650550E0   2.375852827090E-2
    4.858286095365E0   2.343106317816E-2
    4.861620540180E0   2.310726106676E-2
    4.864954984995E0   2.278709119009E-2
    4.868289429810E0   2.247052292965E-2
    4.871623874625E0   2.215752579619E-2
    4.874958319440E0   2.184806943105E-2
    4.878292764255E0   2.154212360729E-2
    4.881627209070E0   2.123965823088E-2
    4.884961653885E0   2.094064334184E-2
    4.888296098700E0   2.064504911537E-2
    4.891630543515E0   2.035284586287E-2
    4.894964988329E0   2.006400403305E-2
    4.898299433144E0   1.977849421294E-2
    4.901633877959E0   1.949628712884E-2
    4.904968322774E0   1.921735364733E-2
    4.908302767589E0   1.894166477617E-2
    4.911637212404E0   1.866919166523E-2
    4.914971657219E0   1.839990560734E-2
    4.918306102034E0   1.813377803916E-2
    4.921640546849E0   1.787078054200E-2
    4.924974991664E0   1.761088484260E-2
    4.928309436479E0   1.735406281390E-2
    4.931643881294E0   1.710028647578E-2
    4.934978326109E0   1.684952799579E-2
    4.938312770924E0   1.660175968980E-2
    4.941647215739E0   1.635695402269E-2
    4.944981660554E0   1.611508360898E-2
    4.948316105368E0   1.587612121342E-2
    4.951650550183E0   1.564003975159E-2
    4.954984994998E0   1.540681229045E-2
    4.958319439813E0   1.517641204889E-2
    4.961653884628E0   1.494881239820E-2
    4.964988329443E0   1.472398686259E-2
    4.968322774258E0   1.450190911964E-2
    4.971657219073E0   1.428255300070E-2
    4.974991663888E0   1.406589249138E-2
    4.978326108703E0   1.385190173186E-2
    4.981660553518E0   1.364055501730E-2
    4.984994998333E0   1.343182679815E-2
    4.988329443148E0   1.322569168051E-2
    4.991663887963E0   1.302212442641E-2
    4.994998332778E0   1.282109995407E-2
    4.998332777593E0   1.262259333816E-2
    5.001667222407E0   1.242657981006E-2
    5.005001667222E0   1.223303475803E-2
    5.008336112037E0   1.204193372743E-2
    5.011670556852E0   1.185325242088E-2
    5.015005001667E0   1.166696669838E-2
    5.018339446482E0   1.148305257751E-2
    5.021673891297E0   1.130148623347E-2
    5.025008336112E0   1.112224399917E-2
    5.028342780927E0   1.094530236537E-2
    5.031677225742E0   1.077063798063E-2
    5.035011670557E0   1.059822765144E-2
    5.038346115372E0   1.042804834214E-2
    5.041680560187E0   1.026007717500E-2
    5.045015005002E0   1.009429143012E-2
    5.048349449817E0   9.930668545430E-3
    5.051683894632E0   9.769186116634E-3
    5.055018339446E0   9.609821897109E-3
    5.058352784261E0   9.452553797822E-3
    5.061687229076E0   9.297359887219E-3
    5.065021673891E0   9.144218391094E-3
    5.068356118706E0   8.993107692448E-3
    5.071690563521E0   8.844006331323E-3
    5.075025008336E0   8.696893004628E-3
    5.078359453151E0   8.551746565949E-3
    5.081693897966E0   8.408546025336E-3
    5.085028342781E0   8.267270549082E-3
    5.088362787596E0   8.127899459488E-3
    5.091697232411E0   7.990412234604E-3
    5.095031677226E0   7.854788507967E-3
    5.098366122041E0   7.721008068319E-3
    5.101700566856E0   7.589050859306E-3
    5.105035011671E0   7.458896979178E-3
    5.108369456485E0   7.330526680457E-3
    5.111703901300E0   7.203920369609E-3
    5.115038346115E0   7.079058606689E-3
    5.118372790930E0   6.955922104981E-3
    5.121707235745E0   6.834491730627E-3
    5.125041680560E0   6.714748502234E-3
    5.128376125375E0   6.596673590480E-3
    5.131710570190E0   6.480248317701E-3
    5.135045015005E0   6.365454157471E-3
    5.138379459820E0   6.252272734165E-3
    5.141713904635E0   6.140685822515E-3
    5.145048349450E0   6.030675347155E-3
    5.148382794265E0   5.922223382154E-3
    5.151717239080E0   5.815312150538E-3
    5.155051683895E0   5.709924023803E-3
    5.158386128710E0   5.606041521414E-3
    5.161720573525E0   5.503647310305E-3
    5.165055018339E0   5.402724204353E-3
    5.168389463154E0   5.303255163856E-3
    5.171723907969E0   5.205223294997E-3
    5.175058352784E0   5.108611849295E-3
    5.178392797599E0   5.013404223057E-3
    5.181727242414E0   4.919583956810E-3
    5.185061687229E0   4.827134734732E-3
    5.188396132044E0   4.736040384074E-3
    5.191730576859E0   4.646284874571E-3
    5.195065021674E0   4.557852317847E-3
    5.198399466489E0   4.470726966812E-3
    5.201733911304E0   4.384893215052E-3
    5.205068356119E0   4.300335596213E-3
    5.208402800934E0   4.217038783375E-3
    5.211737245749E0   4.134987588419E-3
    5.215071690564E0   4.054166961393E-3
    5.218406135378E0   3.974561989863E-3
    5.221740580193E0   3.896157898264E-3
    5.225075025008E0   3.818940047245E-3
    5.228409469823E0   3.742893933003E-3
    5.231743914638E0   3.668005186616E-3
    5.235078359453E0   3.594259573366E-3
    5.238412804268E0   3.521642992064E-3
    5.241747249083E0   3.450141474361E-3
    5.245081693898E0   3.379741184059E-3
    5.248416138713E0   3.310428416418E-3
    5.251750583528E0   3.242189597453E-3
    5.255085028343E0   3.175011283232E-3
    5.258419473158E0   3.108880159169E-3
    5.261753917973E0   3.043783039306E-3
    5.265088362788E0   2.979706865601E-3
    5.268422807603E0   2.916638707206E-3
    5.271757252417E0   2.854565759742E-3
    5.275091697232E0   2.793475344569E-3
    5.278426142047E0   2.733354908059E-3
    5.281760586862E0   2.674192020856E-3
    5.285095031677E0   2.615974377143E-3
    5.288429476492E0   2.558689793896E-3
    5.291763921307E0   2.502326210144E-3
    5.295098366122E0   2.446871686222E-3
    5.298432810937E0   2.392314403021E-3
    5.301767255752E0   2.338642661235E-3
    5.305101700567E0   2.285844880611E-3
    5.308436145382E0   2.233909599191E-3
    5.311770590197E0   2.182825472553E-3
    5.315105035012E0   2.132581273056E-3
    5.318439479827E0   2.083165889071E-3
    5.321773924642E0   2.034568324226E-3
    5.325108369456E0   1.986777696636E-3
    5.328442814271E0   1.939783238140E-3
    5.331777259086E0   1.893574293532E-3
    5.335111703901E0   1.848140319794E-3
    5.338446148716E0   1.803470885330E-3
    5.341780593531E0   1.759555669188E-3
    5.345115038346E0   1.716384460298E-3
    5.348449483161E0   1.673947156696E-3
    5.351783927976E0   1.632233764755E-3
    5.355118372791E0   1.591234398407E-3
    5.358452817606E0   1.550939278380E-3
    5.361787262421E0   1.511338731418E-3
    5.365121707236E0   1.472423189510E-3
    5.368456152051E0   1.434183189120E-3
    5.371790596866E0   1.396609370412E-3
    5.375125041681E0   1.359692476479E-3
    5.378459486495E0   1.323423352571E-3
    5.381793931310E0   1.287792945325E-3
    5.385128376125E0   1.252792301990E-3
    5.388462820940E0   1.218412569664E-3
    5.391797265755E0   1.184644994518E-3
    5.395131710570E0   1.151480921031E-3
    5.398466155385E0   1.118911791222E-3
    5.401800600200E0   1.086929143884E-3
    5.405135045015E0   1.055524613817E-3
    5.408469489830E0   1.024689931065E-3
    5.411803934645E0   9.944169201531E-4
    5.415138379460E0   9.646974993271E-4
    5.418472824275E0   9.355236797910E-4
    5.421807269090E0   9.068875649503E-4
    5.425141713905E0   8.787813496547E-4
    5.428476158720E0   8.511973194430E-4
    5.431810603535E0   8.241278497896E-4
    5.435145048349E0   7.975654053529E-4
    5.438479493164E0   7.715025392260E-4
    5.441813937979E0   7.459318921886E-4
    5.445148382794E0   7.208461919619E-4
    5.448482827609E0   6.962382524646E-4
    5.451817272424E0   6.721009730720E-4
    5.455151717239E0   6.484273378771E-4
    5.458486162054E0   6.252104149536E-4
    5.461820606869E0   6.024433556217E-4
    5.465155051684E0   5.801193937164E-4
    5.468489496499E0   5.582318448582E-4
    5.471823941314E0   5.367741057261E-4
    5.475158386129E0   5.157396533336E-4
    5.478492830944E0   4.951220443072E-4
    5.481827275759E0   4.749149141678E-4
    5.485161720574E0   4.551119766147E-4
    5.488496165388E0   4.357070228123E-4
    5.491830610203E0   4.166939206804E-4
    5.495165055018E0   3.980666141862E-4
    5.498499499833E0   3.798191226408E-4
    5.501833944648E0   3.619455399974E-4
    5.505168389463E0   3.444400341535E-4
    5.508502834278E0   3.272968462556E-4
    5.511837279093E0   3.105102900074E-4
    5.515171723908E0   2.940747509812E-4
    5.518506168723E0   2.779846859327E-4
    5.521840613538E0   2.622346221182E-4
    5.525175058353E0   2.468191566166E-4
    5.528509503168E0   2.317329556535E-4
    5.531843947983E0   2.169707539293E-4
    5.535178392798E0   2.025273539506E-4
    5.538512837613E0   1.883976253651E-4
    5.541847282427E0   1.745765042998E-4
    5.545181727242E0   1.610589927033E-4
    5.548516172057E0   1.478401576907E-4
    5.551850616872E0   1.349151308933E-4
    5.555185061687E0   1.222791078107E-4
    5.558519506502E0   1.099273471674E-4
    5.561853951317E0   9.785517027293E-5
    5.565188396132E0   8.605796038530E-5
    5.568522840947E0   7.453116207851E-5
    5.571857285762E0   6.327028061372E-5
    5.575191730577E0   5.227088131417E-5
    5.578526175392E0   4.152858894393E-5
    5.581860620207E0   3.103908709037E-5
    5.585195065022E0   2.079811755056E-5
    5.588529509837E0   1.080147972146E-5
    5.591863954652E0   1.045029993962E-6
    5.595198399466E0  -8.475318849148E-6
    5.598532844281E0  -1.776359823136E-5
    5.601867289096E0  -2.682378437671E-5
    5.605201733911E0  -3.565979890006E-5
    5.608536178726E0  -4.427550939359E-5
    5.611870623541E0  -5.267473000914E-5
    5.615205068356E0  -6.086122203676E-5
    5.618539513171E0  -6.883869447922E-5
    5.621873957986E0  -7.661080462256E-5
    5.625208402801E0  -8.418115860260E-5
    5.628542847616E0  -9.155331196754E-5
    5.631877292431E0  -9.873077023651E-5
    5.635211737246E0  -1.057169894541E-4
    5.638546182061E0  -1.125153767408E-4
    5.641880626876E0  -1.191292908398E-4
    5.645215071691E0  -1.255620426591E-4
    5.648549516506E0  -1.318168958103E-4
    5.651883961320E0  -1.378970671426E-4
    5.655218406135E0  -1.438057272736E-4
    5.658552850950E0  -1.495460011157E-4
    5.661887295765E0  -1.551209683980E-4
    5.665221740580E0  -1.605336641848E-4
    5.668556185395E0  -1.657870793901E-4
    5.671890630210E0  -1.708841612873E-4
    5.675225075025E0  -1.758278140159E-4
    5.678559519840E0  -1.806208990834E-4
    5.681893964655E0  -1.852662358633E-4
    5.685228409470E0  -1.897666020896E-4
    5.688562854285E0  -1.941247343463E-4
    5.691897299100E0  -1.983433285542E-4
    5.695231743915E0  -2.024250404524E-4
    5.698566188730E0  -2.063724860765E-4
    5.701900633545E0  -2.101882422328E-4
    5.705235078359E0  -2.138748469680E-4
    5.708569523174E0  -2.174348000359E-4
    5.711903967989E0  -2.208705633589E-4
    5.715238412804E0  -2.241845614864E-4
    5.718572857619E0  -2.273791820493E-4
    5.721907302434E0  -2.304567762094E-4
    5.725241747249E0  -2.334196591066E-4
    5.728576192064E0  -2.362701103006E-4
    5.731910636879E0  -2.390103742098E-4
    5.735245081694E0  -2.416426605456E-4
    5.738579526509E0  -2.441691447430E-4
    5.741913971324E0  -2.465919683876E-4
    5.745248416139E0  -2.489132396381E-4
    5.748582860954E0  -2.511350336456E-4
    5.751917305769E0  -2.532593929689E-4
    5.755251750584E0  -2.552883279855E-4
    5.758586195398E0  -2.572238172992E-4
    5.761920640213E0  -2.590678081442E-4
    5.765255085028E0  -2.608222167843E-4
    5.768589529843E0  -2.624889289098E-4
    5.771923974658E0  -2.640698000294E-4
    5.775258419473E0  -2.655666558590E-4
    5.778592864288E0  -2.669812927066E-4
    5.781927309103E0  -2.683154778536E-4
    5.785261753918E0  -2.695709499320E-4
    5.788596198733E0  -2.707494192985E-4
    5.791930643548E0  -2.718525684045E-4
    5.795265088363E0  -2.728820521629E-4
    5.798599533178E0  -2.738394983103E-4
    5.801933977993E0  -2.747265077669E-4
    5.805268422808E0  -2.755446549922E-4
    5.808602867623E0  -2.762954883363E-4
    5.811937312437E0  -2.769805303895E-4
    5.815271757252E0  -2.776012783263E-4
    5.818606202067E0  -2.781592042477E-4
    5.821940646882E0  -2.786557555186E-4
    5.825275091697E0  -2.790923551026E-4
    5.828609536512E0  -2.794704018926E-4
    5.831943981327E0  -2.797912710391E-4
    5.835278426142E0  -2.800563142736E-4
    5.838612870957E0  -2.802668602300E-4
    5.841947315772E0  -2.804242147612E-4
    5.845281760587E0  -2.805296612540E-4
    5.848616205402E0  -2.805844609392E-4
    5.851950650217E0  -2.805898531987E-4
    5.855285095032E0  -2.805470558704E-4
    5.858619539847E0  -2.804572655481E-4
    5.861953984662E0  -2.803216578793E-4
    5.865288429476E0  -2.801413878598E-4
    5.868622874291E0  -2.799175901241E-4
    5.871957319106E0  -2.796513792336E-4
    5.875291763921E0  -2.793438499613E-4
    5.878626208736E0  -2.789960775733E-4
    5.881960653551E0  -2.786091181068E-4
    5.885295098366E0  -2.781840086460E-4
    5.888629543181E0  -2.777217675936E-4
    5.891963987996E0  -2.772233949406E-4
    5.895298432811E0  -2.766898725318E-4
    5.898632877626E0  -2.761221643290E-4
    5.901967322441E0  -2.755212166713E-4
    5.905301767256E0  -2.748879585316E-4
    5.908636212071E0  -2.742233017714E-4
    5.911970656886E0  -2.735281413914E-4
    5.915305101701E0  -2.728033557800E-4
    5.918639546516E0  -2.720498069586E-4
    5.921973991330E0  -2.712683408241E-4
    5.925308436145E0  -2.704597873887E-4
    5.928642880960E0  -2.696249610164E-4
    5.931977325775E0  -2.687646606573E-4
    5.935311770590E0  -2.678796700785E-4
    5.938646215405E0  -2.669707580932E-4
    5.941980660220E0  -2.660386787858E-4
    5.945315105035E0  -2.650841717352E-4
    5.948649549850E0  -2.641079622352E-4
    5.951983994665E0  -2.631107615121E-4
    5.955318439480E0  -2.620932669398E-4
    5.958652884295E0  -2.610561622520E-4
    5.961987329110E0  -2.600001177523E-4
    5.965321773925E0  -2.589257905211E-4
    5.968656218740E0  -2.578338246207E-4
    5.971990663555E0  -2.567248512970E-4
    5.975325108369E0  -2.555994891792E-4
    5.978659553184E0  -2.544583444772E-4
    5.981993997999E0  -2.533020111760E-4
    5.985328442814E0  -2.521310712281E-4
    5.988662887629E0  -2.509460947430E-4
    5.991997332444E0  -2.497476401750E-4
    5.995331777259E0  -2.485362545078E-4
    5.998666222074E0  -2.473124734375E-4
    6.002000666889E0  -2.460768215524E-4
    6.005335111704E0  -2.448298125117E-4
    6.008669556519E0  -2.435719492207E-4
    6.012004001334E0  -2.423037240043E-4
    6.015338446149E0  -2.410256187783E-4
    6.018672890964E0  -2.397381052182E-4
    6.022007335779E0  -2.384416449261E-4
    6.025341780594E0  -2.371366895951E-4
    6.028676225408E0  -2.358236811718E-4
    6.032010670223E0  -2.345030520165E-4
    6.035345115038E0  -2.331752250613E-4
    6.038679559853E0  -2.318406139660E-4
    6.042014004668E0  -2.304996232724E-4
    6.045348449483E0  -2.291526485557E-4
    6.048682894298E0  -2.278000765747E-4
    6.052017339113E0  -2.264422854193E-4
    6.055351783928E0  -2.250796446567E-4
    6.058686228743E0  -2.237125154748E-4
    6.062020673558E0  -2.223412508244E-4
    6.065355118373E0  -2.209661955590E-4
    6.068689563188E0  -2.195876865728E-4
    6.072024008003E0  -2.182060529368E-4
    6.075358452818E0  -2.168216160332E-4
    6.078692897633E0  -2.154346896875E-4
    6.082027342447E0  -2.140455802993E-4
    6.085361787262E0  -2.126545869710E-4
    6.088696232077E0  -2.112620016344E-4
    6.092030676892E0  -2.098681091764E-4
    6.095365121707E0  -2.084731875617E-4
    6.098699566522E0  -2.070775079551E-4
    6.102034011337E0  -2.056813348409E-4
    6.105368456152E0  -2.042849261413E-4
    6.108702900967E0  -2.028885333331E-4
    6.112037345782E0  -2.014924015622E-4
    6.115371790597E0  -2.000967697569E-4
    6.118706235412E0  -1.987018707398E-4
    6.122040680227E0  -1.973079313374E-4
    6.125375125042E0  -1.959151724885E-4
    6.128709569857E0  -1.945238093511E-4
    6.132044014672E0  -1.931340514076E-4
    6.135378459486E0  -1.917461025686E-4
    6.138712904301E0  -1.903601612746E-4
    6.142047349116E0  -1.889764205975E-4
    6.145381793931E0  -1.875950683389E-4
    6.148716238746E0  -1.862162871285E-4
    6.152050683561E0  -1.848402545197E-4
    6.155385128376E0  -1.834671430852E-4
    6.158719573191E0  -1.820971205095E-4
    6.162054018006E0  -1.807303496817E-4
    6.165388462821E0  -1.793669887856E-4
    6.168722907636E0  -1.780071913891E-4
    6.172057352451E0  -1.766511065323E-4
    6.175391797266E0  -1.752988788135E-4
    6.178726242081E0  -1.739506484750E-4
    6.182060686896E0  -1.726065514868E-4
    6.185395131711E0  -1.712667196290E-4
    6.188729576526E0  -1.699312805737E-4
    6.192064021340E0  -1.686003579645E-4
    6.195398466155E0  -1.672740714958E-4
    6.198732910970E0  -1.659525369904E-4
    6.202067355785E0  -1.646358664755E-4
    6.205401800600E0  -1.633241682586E-4
    6.208736245415E0  -1.620175470011E-4
    6.212070690230E0  -1.607161037911E-4
    6.215405135045E0  -1.594199362154E-4
    6.218739579860E0  -1.581291384303E-4
    6.222074024675E0  -1.568438012302E-4
    6.225408469490E0  -1.555640121171E-4
    6.228742914305E0  -1.542898553670E-4
    6.232077359120E0  -1.530214120965E-4
    6.235411803935E0  -1.517587603278E-4
    6.238746248750E0  -1.505019750528E-4
    6.242080693565E0  -1.492511282962E-4
    6.245415138379E0  -1.480062891773E-4
    6.248749583194E0  -1.467675239713E-4
    6.252084028009E0  -1.455348961689E-4
    6.255418472824E0  -1.443084665360E-4
    6.258752917639E0  -1.430882931707E-4
    6.262087362454E0  -1.418744315615E-4
    6.265421807269E0  -1.406669346426E-4
    6.268756252084E0  -1.394658528496E-4
    6.272090696899E0  -1.382712341735E-4
    6.275425141714E0  -1.370831242142E-4
    6.278759586529E0  -1.359015662330E-4
    6.282094031344E0  -1.347266012041E-4
    6.285428476159E0  -1.335582678654E-4
    6.288762920974E0  -1.323966027684E-4
    6.292097365789E0  -1.312416403271E-4
    6.295431810604E0  -1.300934128662E-4
    6.298766255418E0  -1.289519506685E-4
    6.302100700233E0  -1.278172820215E-4
    6.305435145048E0  -1.266894332630E-4
    6.308769589863E0  -1.255684288261E-4
    6.312104034678E0  -1.244542912835E-4
    6.315438479493E0  -1.233470413906E-4
    6.318772924308E0  -1.222466981285E-4
    6.322107369123E0  -1.211532787456E-4
    6.325441813938E0  -1.200667987988E-4
    6.328776258753E0  -1.189872721942E-4
    6.332110703568E0  -1.179147112265E-4
    6.335445148383E0  -1.168491266181E-4
    6.338779593198E0  -1.157905275576E-4
    6.342114038013E0  -1.147389217370E-4
    6.345448482828E0  -1.136943153891E-4
    6.348782927643E0  -1.126567133236E-4
    6.352117372457E0  -1.116261189628E-4
    6.355451817272E0  -1.106025343763E-4
    6.358786262087E0  -1.095859603159E-4
    6.362120706902E0  -1.085763962488E-4
    6.365455151717E0  -1.075738403910E-4
    6.368789596532E0  -1.065782897395E-4
    6.372124041347E0  -1.055897401047E-4
    6.375458486162E0  -1.046081861413E-4
    6.378792930977E0  -1.036336213790E-4
    6.382127375792E0  -1.026660382529E-4
    6.385461820607E0  -1.017054281330E-4
    6.388796265422E0  -1.007517813531E-4
    6.392130710237E0  -9.980508723957E-5
    6.395465155052E0  -9.886533413883E-5
    6.398799599867E0  -9.793250944524E-5
    6.402134044682E0  -9.700659962774E-5
    6.405468489496E0  -9.608759025625E-5
    6.408802934311E0  -9.517546602761E-5
    6.412137379126E0  -9.427021079086E-5
    6.415471823941E0  -9.337180757219E-5
    6.418806268756E0  -9.248023859931E-5
    6.422140713571E0  -9.159548532534E-5
    6.425475158386E0  -9.071752845233E-5
    6.428809603201E0  -8.984634795417E-5
    6.432144048016E0  -8.898192309918E-5
    6.435478492831E0  -8.812423247220E-5
    6.438812937646E0  -8.727325399619E-5
    6.442147382461E0  -8.642896495350E-5
    6.445481827276E0  -8.559134200666E-5
    6.448816272091E0  -8.476036121870E-5
    6.452150716906E0  -8.393599807316E-5
    6.455485161721E0  -8.311822749364E-5
    6.458819606536E0  -8.230702386294E-5
    6.462154051350E0  -8.150236104183E-5
    6.465488496165E0  -8.070421238743E-5
    6.468822940980E0  -7.991255077122E-5
    6.472157385795E0  -7.912734859664E-5
    6.475491830610E0  -7.834857781637E-5
    6.478826275425E0  -7.757620994921E-5
    6.482160720240E0  -7.681021609665E-5
    6.485495165055E0  -7.605056695901E-5
    6.488829609870E0  -7.529723285134E-5
    6.492164054685E0  -7.455018371891E-5
    6.495498499500E0  -7.380938915239E-5
    6.498832944315E0  -7.307481840270E-5
    6.502167389130E0  -7.234644039553E-5
    6.505501833945E0  -7.162422374559E-5
    6.508836278760E0  -7.090813677049E-5
    6.512170723575E0  -7.019814750432E-5
    6.515505168389E0  -6.949422371101E-5
    6.518839613204E0  -6.879633289727E-5
    6.522174058019E0  -6.810444232535E-5
    6.525508502834E0  -6.741851902546E-5
    6.528842947649E0  -6.673852980793E-5
    6.532177392464E0  -6.606444127505E-5
    6.535511837279E0  -6.539621983275E-5
    6.538846282094E0  -6.473383170186E-5
    6.542180726909E0  -6.407724292924E-5
    6.545515171724E0  -6.342641939863E-5
    6.548849616539E0  -6.278132684115E-5
    6.552184061354E0  -6.214193084569E-5
    6.555518506169E0  -6.150819686898E-5
    6.558852950984E0  -6.088009024541E-5
    6.562187395799E0  -6.025757619669E-5
    6.565521840614E0  -5.964061984120E-5
    6.568856285428E0  -5.902918620312E-5
    6.572190730243E0  -5.842324022146E-5
    6.575525175058E0  -5.782274675866E-5
    6.578859619873E0  -5.722767060919E-5
    6.582194064688E0  -5.663797650780E-5
    6.585528509503E0  -5.605362913759E-5
    6.588862954318E0  -5.547459313794E-5
    6.592197399133E0  -5.490083311220E-5
    6.595531843948E0  -5.433231363512E-5
    6.598866288763E0  -5.376899926023E-5
    6.602200733578E0  -5.321085452691E-5
    6.605535178393E0  -5.265784396732E-5
    6.608869623208E0  -5.210993211319E-5
    6.612204068023E0  -5.156708350233E-5
    6.615538512838E0  -5.102926268509E-5
    6.618872957653E0  -5.049643423055E-5
    6.622207402467E0  -4.996856273261E-5
    6.625541847282E0  -4.944561281584E-5
    6.628876292097E0  -4.892754914130E-5
    6.632210736912E0  -4.841433641202E-5
    6.635545181727E0  -4.790593937849E-5
    6.638879626542E0  -4.740232284391E-5
    6.642214071357E0  -4.690345166932E-5
    6.645548516172E0  -4.640929077858E-5
    6.648882960987E0  -4.591980516319E-5
    6.652217405802E0  -4.543495988699E-5
    6.655551850617E0  -4.495472009071E-5
    6.658886295432E0  -4.447905099642E-5
    6.662220740247E0  -4.400791791180E-5
    6.665555185062E0  -4.354128623427E-5
    6.668889629877E0  -4.307912145509E-5
    6.672224074692E0  -4.262138916320E-5
    6.675558519507E0  -4.216805504907E-5
    6.678892964321E0  -4.171908490831E-5
    6.682227409136E0  -4.127444464526E-5
    6.685561853951E0  -4.083410027642E-5
    6.688896298766E0  -4.039801793374E-5
    6.692230743581E0  -3.996616386791E-5
    6.695565188396E0  -3.953850445137E-5
    6.698899633211E0  -3.911500618139E-5
    6.702234078026E0  -3.869563568293E-5
    6.705568522841E0  -3.828035971145E-5
    6.708902967656E0  -3.786914515561E-5
    6.712237412471E0  -3.746195903984E-5
    6.715571857286E0  -3.705876852691E-5
    6.718906302101E0  -3.665954092027E-5
    6.722240746916E0  -3.626424366645E-5
    6.725575191731E0  -3.587284435722E-5
    6.728909636546E0  -3.548531073178E-5
    6.732244081360E0  -3.510161067885E-5
    6.735578526175E0  -3.472171223856E-5
    6.738912970990E0  -3.434558360445E-5
    6.742247415805E0  -3.397319312523E-5
    6.745581860620E0  -3.360450930651E-5
    6.748916305435E0  -3.323950081252E-5
    6.752250750250E0  -3.287813646766E-5
    6.755585195065E0  -3.252038525803E-5
    6.758919639880E0  -3.216621633286E-5
    6.762254084695E0  -3.181559900591E-5
    6.765588529510E0  -3.146850275679E-5
    6.768922974325E0  -3.112489723215E-5
    6.772257419140E0  -3.078475224694E-5
    6.775591863955E0  -3.044803778543E-5
    6.778926308770E0  -3.011472400234E-5
    6.782260753585E0  -2.978478122382E-5
    6.785595198399E0  -2.945817994832E-5
    6.788929643214E0  -2.913489084758E-5
    6.792264088029E0  -2.881488476733E-5
    6.795598532844E0  -2.849813272815E-5
    6.798932977659E0  -2.818460592613E-5
    6.802267422474E0  -2.787427573354E-5
    6.805601867289E0  -2.756711369946E-5
    6.808936312104E0  -2.726309155029E-5
    6.812270756919E0  -2.696218119033E-5
    6.815605201734E0  -2.666435470218E-5
    6.818939646549E0  -2.636958434719E-5
    6.822274091364E0  -2.607784256581E-5
    6.825608536179E0  -2.578910197796E-5
    6.828942980994E0  -2.550333538327E-5
    6.832277425809E0  -2.522051576134E-5
    6.835611870624E0  -2.494061627194E-5
    6.838946315438E0  -2.466361025520E-5
